timestamp,ruimte,GMP_grade,deeltjes_05um_per_m3,deeltjes_50um_per_m3,limiet_05um,limiet_50um,temperatuur_C,rel_vochtigheid_pct,drukverschil_kPa,min_drukverschil_kPa,in_specificatie,alarm,event
2025-06-08 18:00,Room_B2,B,700,5,3520,29,20.2,46.6,0.0284,0.025,1,geen,normaal
2025-06-08 18:00,Room_A2,A,546,3,3520,20,20.3,43.7,0.0391,0.035,1,geen,normaal
2025-06-08 18:00,Room_D1,D,960318,3105,3520000,29000,20.5,46.2,0.0194,0.01,1,geen,normaal
2025-06-08 18:30,Room_B2,B,619,5,3520,29,19.5,45.2,0.0377,0.025,1,geen,normaal
2025-06-08 18:30,Room_D1,D,1022149,2992,3520000,29000,20.4,43.6,0.0213,0.01,1,geen,normaal
2025-06-08 18:30,Room_C1,C,68324,407,352000,2900,19.8,44.8,0.0216,0.015,1,geen,normaal
2025-06-08 18:30,Room_B1,B,1146,4,3520,29,20.3,46.9,0.0342,0.025,1,geen,normaal
2025-06-08 18:30,Room_A1,A,497,5,3520,20,19.9,46.3,0.0423,0.035,1,geen,normaal
2025-06-08 18:30,Room_A2,A,529,3,3520,20,20.1,44.6,0.0468,0.035,1,geen,normaal
2025-06-08 19:00,Room_A2,A,524,3,3520,20,19.9,45.4,0.0484,0.035,1,geen,normaal
2025-06-08 19:00,Room_B1,B,1097,4,3520,29,19.9,46.8,0.0376,0.025,1,geen,normaal
2025-06-08 19:00,Room_C1,C,66948,408,352000,2900,19.6,45.1,0.0261,0.015,1,geen,normaal
2025-06-08 19:00,Room_A1,A,467,5,3520,20,20.4,45.8,0.0474,0.035,1,geen,normaal
2025-06-08 19:00,Room_D1,D,1006710,3089,3520000,29000,20.2,43.5,0.0168,0.01,1,geen,normaal
2025-06-08 19:00,Room_B2,B,669,5,3520,29,19.8,45.7,0.0303,0.025,1,geen,normaal
2025-06-08 19:30,Room_B1,B,1131,4,3520,29,19.9,45.2,0.0304,0.025,1,geen,normaal
2025-06-08 19:30,Room_A2,A,561,4,3520,20,20.2,44.9,0.0425,0.035,1,geen,normaal
2025-06-08 19:30,Room_B2,B,643,5,3520,29,19.8,46.3,0.0372,0.025,1,geen,normaal
2025-06-08 19:30,Room_D1,D,961947,3385,3520000,29000,20.3,45.1,0.0163,0.01,1,geen,normaal
2025-06-08 19:30,Room_A1,A,540,5,3520,20,20.0,44.8,0.0462,0.035,1,geen,normaal
2025-06-08 19:30,Room_C1,C,67526,433,352000,2900,19.9,46.1,0.0202,0.015,1,geen,normaal
2025-06-08 20:00,Room_A2,A,509,3,3520,20,19.4,45.7,0.0487,0.035,1,geen,normaal
2025-06-08 20:00,Room_A1,A,478,4,3520,20,19.9,46.7,0.0452,0.035,1,geen,normaal
2025-06-08 20:00,Room_B1,B,1259,4,3520,29,20.0,44.9,0.0287,0.025,1,geen,normaal
2025-06-08 20:00,Room_C1,C,72099,395,352000,2900,19.7,44.9,0.0216,0.015,1,geen,normaal
2025-06-08 20:00,Room_D1,D,988674,3016,3520000,29000,20.2,46.8,0.0214,0.01,1,geen,normaal
2025-06-08 20:00,Room_B2,B,692,5,3520,29,20.1,44.8,0.038,0.025,1,geen,normaal
2025-06-08 20:30,Room_A2,A,522,3,3520,20,20.0,46.7,0.0436,0.035,1,geen,normaal
2025-06-08 20:30,Room_C1,C,70699,400,352000,2900,20.0,44.7,0.0182,0.015,1,geen,normaal
2025-06-08 20:30,Room_A1,A,452,4,3520,20,20.1,45.8,0.0486,0.035,1,geen,normaal
2025-06-08 20:30,Room_D1,D,982739,2922,3520000,29000,20.6,48.1,0.0195,0.01,1,geen,normaal
2025-06-08 20:30,Room_B1,B,1044,4,3520,29,19.5,45.4,0.0333,0.025,1,geen,normaal
2025-06-08 20:30,Room_B2,B,638,5,3520,29,20.1,45.3,0.0385,0.025,1,geen,normaal
2025-06-08 21:00,Room_A1,A,503,4,3520,20,19.9,46.5,0.0435,0.035,1,geen,normaal
2025-06-08 21:00,Room_D1,D,1099941,2971,3520000,29000,20.0,45.8,0.0209,0.01,1,geen,normaal
2025-06-08 21:00,Room_B2,B,626,5,3520,29,19.6,45.8,0.0394,0.025,1,geen,normaal
2025-06-08 21:00,Room_B1,B,1062,4,3520,29,19.8,45.6,0.0371,0.025,1,geen,normaal
2025-06-08 21:00,Room_A2,A,609,3,3520,20,20.4,46.5,0.0469,0.035,1,geen,normaal
2025-06-08 21:00,Room_C1,C,70954,415,352000,2900,20.2,45.6,0.024,0.015,1,geen,normaal
2025-06-08 21:30,Room_B1,B,1044,4,3520,29,19.5,45.6,0.0388,0.025,1,geen,normaal
2025-06-08 21:30,Room_A2,A,513,3,3520,20,19.6,47.5,0.0431,0.035,1,geen,normaal
2025-06-08 21:30,Room_C1,C,82358,472,352000,2900,20.0,46.1,0.0258,0.015,1,geen,normaal
2025-06-08 21:30,Room_D1,D,955423,3086,3520000,29000,19.7,45.8,0.0203,0.01,1,geen,normaal
2025-06-08 21:30,Room_A1,A,461,4,3520,20,19.7,45.5,0.0428,0.035,1,geen,normaal
2025-06-08 21:30,Room_B2,B,599,5,3520,29,19.8,44.0,0.0299,0.025,1,geen,normaal
2025-06-08 22:00,Room_A2,A,519,3,3520,20,20.3,43.2,0.0491,0.035,1,geen,normaal
2025-06-08 22:00,Room_D1,D,958470,3082,3520000,29000,20.5,45.1,0.0202,0.01,1,geen,normaal
2025-06-08 22:00,Room_C1,C,63886,410,352000,2900,20.0,47.4,0.0262,0.015,1,geen,normaal
2025-06-08 22:00,Room_B2,B,708,5,3520,29,19.6,46.3,0.0322,0.025,1,geen,normaal
2025-06-08 22:00,Room_A1,A,432,4,3520,20,20.2,47.0,0.0465,0.035,1,geen,normaal
2025-06-08 22:00,Room_B1,B,1213,4,3520,29,19.9,44.8,0.0315,0.025,1,geen,normaal
2025-06-08 22:30,Room_D1,D,927332,3348,3520000,29000,20.0,44.7,0.0193,0.01,1,geen,normaal
2025-06-08 22:30,Room_C1,C,65331,412,352000,2900,19.7,47.1,0.0181,0.015,1,geen,normaal
2025-06-08 22:30,Room_B2,B,621,4,3520,29,20.3,45.7,0.0358,0.025,1,geen,normaal
2025-06-08 22:30,Room_A2,A,565,3,3520,20,20.3,44.9,0.047,0.035,1,geen,normaal
2025-06-08 22:30,Room_B1,B,1011,4,3520,29,19.7,48.1,0.0355,0.025,1,geen,normaal
2025-06-08 22:30,Room_A1,A,451,4,3520,20,20.2,46.1,0.0462,0.035,1,geen,normaal
2025-06-08 23:00,Room_A2,A,556,3,3520,20,19.9,44.1,0.0492,0.035,1,geen,normaal
2025-06-08 23:00,Room_B2,B,652,5,3520,29,19.8,46.5,0.0325,0.025,1,geen,normaal
2025-06-08 23:00,Room_B1,B,1072,5,3520,29,19.9,46.3,0.0345,0.025,1,geen,normaal
2025-06-08 23:00,Room_C1,C,64551,413,352000,2900,19.8,45.3,0.0206,0.015,1,geen,normaal
2025-06-08 23:00,Room_D1,D,1029759,3133,3520000,29000,19.7,46.8,0.0168,0.01,1,geen,normaal
2025-06-08 23:00,Room_A1,A,450,4,3520,20,20.2,45.9,0.045,0.035,1,geen,normaal
2025-06-08 23:30,Room_A2,A,573,3,3520,20,20.2,44.5,0.0443,0.035,1,geen,normaal
2025-06-08 23:30,Room_C1,C,70683,406,352000,2900,20.2,44.4,0.0257,0.015,1,geen,normaal
2025-06-08 23:30,Room_B1,B,1053,4,3520,29,20.2,45.1,0.0424,0.025,1,geen,normaal
2025-06-08 23:30,Room_B2,B,594,4,3520,29,20.0,45.8,0.031,0.025,1,geen,normaal
2025-06-08 23:30,Room_A1,A,476,4,3520,20,20.3,47.7,0.0472,0.035,1,geen,normaal
2025-06-08 23:30,Room_D1,D,1016917,2999,3520000,29000,20.1,46.1,0.0241,0.01,1,geen,normaal
2025-06-09 00:00,Room_A2,A,493,3,3520,20,20.0,44.2,0.0468,0.035,1,geen,normaal
2025-06-09 00:00,Room_B1,B,1152,4,3520,29,20.2,44.7,0.0383,0.025,1,geen,normaal
2025-06-09 00:00,Room_A1,A,440,4,3520,20,20.4,46.4,0.0458,0.035,1,geen,normaal
2025-06-09 00:00,Room_C1,C,63602,415,352000,2900,19.7,44.9,0.0255,0.015,1,geen,normaal
2025-06-09 00:00,Room_B2,B,577,5,3520,29,19.5,45.9,0.0364,0.025,1,geen,normaal
2025-06-09 00:00,Room_D1,D,927572,2892,3520000,29000,20.1,46.0,0.0215,0.01,1,geen,normaal
2025-06-09 00:30,Room_A1,A,455,4,3520,20,19.6,46.1,0.0486,0.035,1,geen,normaal
2025-06-09 00:30,Room_D1,D,1095019,3388,3520000,29000,20.0,46.7,0.0202,0.01,1,geen,normaal
2025-06-09 00:30,Room_B1,B,1022,4,3520,29,20.4,46.5,0.0331,0.025,1,geen,normaal
2025-06-09 00:30,Room_C1,C,66887,396,352000,2900,20.1,46.7,0.0279,0.015,1,geen,normaal
2025-06-09 00:30,Room_A2,A,497,3,3520,20,19.9,47.1,0.0409,0.035,1,geen,normaal
2025-06-09 00:30,Room_B2,B,580,4,3520,29,19.9,44.9,0.0324,0.025,1,geen,normaal
2025-06-09 01:00,Room_B1,B,1059,4,3520,29,20.3,45.8,0.033,0.025,1,geen,normaal
2025-06-09 01:00,Room_B2,B,623,5,3520,29,19.9,43.7,0.0352,0.025,1,geen,normaal
2025-06-09 01:00,Room_C1,C,66307,407,352000,2900,19.5,46.8,0.029,0.015,1,geen,normaal
2025-06-09 01:00,Room_A1,A,432,4,3520,20,19.9,44.9,0.0469,0.035,1,geen,normaal
2025-06-09 01:00,Room_A2,A,517,3,3520,20,19.6,46.8,0.0422,0.035,1,geen,normaal
2025-06-09 01:00,Room_D1,D,944608,3214,3520000,29000,20.1,46.0,0.0203,0.01,1,geen,normaal
2025-06-09 01:30,Room_A2,A,633,3,3520,20,19.6,44.9,0.0398,0.035,1,geen,normaal
2025-06-09 01:30,Room_A1,A,425,4,3520,20,20.0,47.0,0.0461,0.035,1,geen,normaal
2025-06-09 01:30,Room_B1,B,1107,4,3520,29,19.4,45.4,0.0341,0.025,1,geen,normaal
2025-06-09 01:30,Room_D1,D,978942,3033,3520000,29000,20.1,46.3,0.0131,0.01,1,geen,normaal
2025-06-09 01:30,Room_C1,C,65067,399,352000,2900,19.5,45.4,0.023,0.015,1,geen,normaal
2025-06-09 01:30,Room_B2,B,590,5,3520,29,20.2,45.2,0.0409,0.025,1,geen,normaal
2025-06-09 02:00,Room_D1,D,944370,2922,3520000,29000,19.8,46.9,0.0186,0.01,1,geen,normaal
2025-06-09 02:00,Room_A1,A,456,4,3520,20,20.2,46.5,0.0421,0.035,1,geen,normaal
2025-06-09 02:00,Room_B2,B,677,5,3520,29,20.2,46.2,0.0289,0.025,1,geen,normaal
2025-06-09 02:00,Room_B1,B,1007,4,3520,29,19.9,45.8,0.0318,0.025,1,geen,normaal
2025-06-09 02:00,Room_A2,A,515,3,3520,20,20.0,44.7,0.045,0.035,1,geen,normaal
2025-06-09 02:00,Room_C1,C,73448,387,352000,2900,19.7,46.9,0.0243,0.015,1,geen,normaal
2025-06-09 02:30,Room_B1,B,4943,8,3520,29,19.6,46.4,0.0282,0.025,0,deeltjes_alarm,deuropening
2025-06-09 02:30,Room_A1,A,544,4,3520,20,20.1,43.8,0.0422,0.035,1,geen,normaal
2025-06-09 02:30,Room_A2,A,504,3,3520,20,19.9,46.4,0.0506,0.035,1,geen,normaal
2025-06-09 02:30,Room_B2,B,636,4,3520,29,19.8,44.5,0.0355,0.025,1,geen,normaal
2025-06-09 02:30,Room_C1,C,70350,387,352000,2900,20.0,45.4,0.0213,0.015,1,geen,normaal
2025-06-09 02:30,Room_D1,D,946996,2955,3520000,29000,20.7,47.6,0.0218,0.01,1,geen,normaal
2025-06-09 03:00,Room_B1,B,999,4,3520,29,20.1,47.4,0.0341,0.025,1,geen,normaal
2025-06-09 03:00,Room_C1,C,64257,402,352000,2900,20.1,47.4,0.0234,0.015,1,geen,normaal
2025-06-09 03:00,Room_B2,B,620,5,3520,29,20.1,44.8,0.033,0.025,1,geen,normaal
2025-06-09 03:00,Room_D1,D,1113830,2871,3520000,29000,19.8,46.1,0.0229,0.01,1,geen,normaal
2025-06-09 03:00,Room_A1,A,431,4,3520,20,20.0,45.0,0.048,0.035,1,geen,normaal
2025-06-09 03:00,Room_A2,A,559,3,3520,20,19.8,45.7,0.0414,0.035,1,geen,normaal
2025-06-09 03:30,Room_A1,A,437,4,3520,20,20.1,45.8,0.0404,0.035,1,geen,normaal
2025-06-09 03:30,Room_B1,B,1063,4,3520,29,20.1,45.5,0.0381,0.025,1,geen,normaal
2025-06-09 03:30,Room_C1,C,68824,381,352000,2900,20.3,48.0,0.0247,0.015,1,geen,normaal
2025-06-09 03:30,Room_A2,A,525,3,3520,20,20.0,46.0,0.0407,0.035,1,geen,normaal
2025-06-09 03:30,Room_B2,B,574,4,3520,29,20.6,45.2,0.0353,0.025,1,geen,normaal
2025-06-09 03:30,Room_D1,D,944420,3282,3520000,29000,20.4,46.2,0.0205,0.01,1,geen,normaal
2025-06-09 04:00,Room_B2,B,622,5,3520,29,19.1,44.0,0.0302,0.025,1,geen,normaal
2025-06-09 04:00,Room_A2,A,502,3,3520,20,19.7,46.5,0.0492,0.035,1,geen,normaal
2025-06-09 04:00,Room_A1,A,468,4,3520,20,20.2,45.1,0.0478,0.035,1,geen,normaal
2025-06-09 04:00,Room_C1,C,69510,424,352000,2900,20.3,46.4,0.028,0.015,1,geen,normaal
2025-06-09 04:00,Room_B1,B,1013,4,3520,29,19.8,45.0,0.0288,0.025,1,geen,normaal
2025-06-09 04:00,Room_D1,D,935132,2922,3520000,29000,20.1,47.2,0.0187,0.01,1,geen,normaal
2025-06-09 04:30,Room_B2,B,574,5,3520,29,20.0,44.2,0.0349,0.025,1,geen,normaal
2025-06-09 04:30,Room_A1,A,517,4,3520,20,20.1,46.4,0.0488,0.035,1,geen,normaal
2025-06-09 04:30,Room_A2,A,523,3,3520,20,19.5,47.6,0.0425,0.035,1,geen,normaal
2025-06-09 04:30,Room_D1,D,983785,2907,3520000,29000,19.7,48.8,0.0164,0.01,1,geen,normaal
2025-06-09 04:30,Room_B1,B,1187,4,3520,29,20.1,45.9,0.0329,0.025,1,geen,normaal
2025-06-09 04:30,Room_C1,C,70307,382,352000,2900,20.3,44.8,0.0225,0.015,1,geen,normaal
2025-06-09 05:00,Room_C1,C,68669,383,352000,2900,19.9,48.1,0.0283,0.015,1,geen,normaal
2025-06-09 05:00,Room_D1,D,1565834,3086,3520000,29000,19.8,45.0,0.0198,0.01,1,geen,schoonmaak
2025-06-09 05:00,Room_B2,B,821,5,3520,29,20.0,47.1,0.0335,0.025,1,geen,normaal
2025-06-09 05:00,Room_A2,A,532,3,3520,20,19.6,45.0,0.0489,0.035,1,geen,normaal
2025-06-09 05:00,Room_B1,B,1260,4,3520,29,20.5,46.6,0.0322,0.025,1,geen,normaal
2025-06-09 05:00,Room_A1,A,430,4,3520,20,20.3,45.9,0.0462,0.035,1,geen,normaal
2025-06-09 05:30,Room_C1,C,69593,391,352000,2900,20.1,44.9,0.0253,0.015,1,geen,normaal
2025-06-09 05:30,Room_B1,B,3076,4,3520,29,20.3,45.7,0.0348,0.025,1,geen,schoonmaak
2025-06-09 05:30,Room_B2,B,1730,4,3520,29,20.2,45.5,0.0375,0.025,1,geen,schoonmaak
2025-06-09 05:30,Room_A2,A,532,3,3520,20,19.9,46.7,0.0397,0.035,1,geen,normaal
2025-06-09 05:30,Room_D1,D,2103742,2923,3520000,29000,20.4,43.7,0.0197,0.01,1,geen,schoonmaak
2025-06-09 05:30,Room_A1,A,434,4,3520,20,19.9,46.3,0.0442,0.035,1,geen,normaal
2025-06-09 06:00,Room_A1,A,465,5,3520,20,20.1,45.2,0.0443,0.035,1,geen,normaal
2025-06-09 06:00,Room_B1,B,1192,5,3520,29,19.9,46.7,0.0374,0.025,1,geen,normaal
2025-06-09 06:00,Room_B2,B,725,5,3520,29,19.7,46.3,0.037,0.025,1,geen,normaal
2025-06-09 06:00,Room_D1,D,1076097,3315,3520000,29000,20.1,46.1,0.0194,0.01,1,geen,normaal
2025-06-09 06:00,Room_C1,C,70512,400,352000,2900,19.4,45.7,0.0234,0.015,1,geen,normaal
2025-06-09 06:00,Room_A2,A,552,3,3520,20,19.8,46.7,0.0509,0.035,1,geen,normaal
2025-06-09 06:30,Room_B1,B,1166,4,3520,29,19.7,44.6,0.0354,0.025,1,geen,normaal
2025-06-09 06:30,Room_D1,D,1047067,3143,3520000,29000,20.0,45.8,0.0193,0.01,1,geen,normaal
2025-06-09 06:30,Room_C1,C,69526,393,352000,2900,20.1,45.2,0.0274,0.015,1,geen,normaal
2025-06-09 06:30,Room_A1,A,472,5,3520,20,20.2,46.7,0.0493,0.035,1,geen,normaal
2025-06-09 06:30,Room_A2,A,658,3,3520,20,19.6,46.7,0.0431,0.035,1,geen,normaal
2025-06-09 06:30,Room_B2,B,623,5,3520,29,19.9,44.6,0.037,0.025,1,geen,normaal
2025-06-09 07:00,Room_A2,A,567,3,3520,20,20.0,45.1,0.0423,0.035,1,geen,normaal
2025-06-09 07:00,Room_B1,B,1066,4,3520,29,19.7,46.2,0.0291,0.025,1,geen,normaal
2025-06-09 07:00,Room_D1,D,988823,3064,3520000,29000,19.6,45.5,0.0168,0.01,1,geen,normaal
2025-06-09 07:00,Room_B2,B,629,5,3520,29,19.9,46.7,0.0348,0.025,1,geen,normaal
2025-06-09 07:00,Room_A1,A,551,5,3520,20,19.8,47.7,0.0406,0.035,1,geen,normaal
2025-06-09 07:00,Room_C1,C,65933,433,352000,2900,19.7,45.9,0.0236,0.015,1,geen,normaal
2025-06-09 07:30,Room_B2,B,743,5,3520,29,19.7,45.2,0.0372,0.025,1,geen,normaal
2025-06-09 07:30,Room_C1,C,71965,440,352000,2900,20.0,44.9,0.0225,0.015,1,geen,normaal
2025-06-09 07:30,Room_D1,D,983611,2999,3520000,29000,20.1,46.9,0.0197,0.01,1,geen,normaal
2025-06-09 07:30,Room_A1,A,575,5,3520,20,20.4,45.1,0.0468,0.035,1,geen,normaal
2025-06-09 07:30,Room_A2,A,547,3,3520,20,20.1,45.7,0.0453,0.035,1,geen,normaal
2025-06-09 07:30,Room_B1,B,1065,4,3520,29,20.1,46.7,0.033,0.025,1,geen,normaal
2025-06-09 08:00,Room_C1,C,66395,399,352000,2900,20.0,45.2,0.0209,0.015,1,geen,normaal
2025-06-09 08:00,Room_D1,D,983602,3053,3520000,29000,19.8,47.4,0.022,0.01,1,geen,normaal
2025-06-09 08:00,Room_A1,A,475,5,3520,20,19.7,44.3,0.0466,0.035,1,geen,normaal
2025-06-09 08:00,Room_A2,A,605,3,3520,20,19.5,45.9,0.0463,0.035,1,geen,normaal
2025-06-09 08:00,Room_B2,B,653,5,3520,29,18.8,45.9,0.0317,0.025,1,geen,normaal
2025-06-09 08:00,Room_B1,B,1238,4,3520,29,20.2,46.9,0.0311,0.025,1,geen,normaal
2025-06-09 08:30,Room_A1,A,525,5,3520,20,19.9,44.3,0.0512,0.035,1,geen,normaal
2025-06-09 08:30,Room_B2,B,752,5,3520,29,20.1,44.2,0.0374,0.025,1,geen,normaal
2025-06-09 08:30,Room_B1,B,1165,4,3520,29,20.0,45.6,0.0343,0.025,1,geen,normaal
2025-06-09 08:30,Room_A2,A,670,3,3520,20,20.1,46.7,0.0463,0.035,1,geen,normaal
2025-06-09 08:30,Room_C1,C,67518,399,352000,2900,20.2,44.5,0.0226,0.015,1,geen,normaal
2025-06-09 08:30,Room_D1,D,1104100,3087,3520000,29000,19.9,45.8,0.0218,0.01,1,geen,normaal
2025-06-09 09:00,Room_B1,B,1187,5,3520,29,20.3,47.2,0.0352,0.025,1,geen,normaal
2025-06-09 09:00,Room_A2,A,578,4,3520,20,20.1,44.7,0.0426,0.035,1,geen,normaal
2025-06-09 09:00,Room_A1,A,516,5,3520,20,19.8,46.4,0.044,0.035,1,geen,normaal
2025-06-09 09:00,Room_C1,C,73459,409,352000,2900,20.1,46.7,0.0295,0.015,1,geen,normaal
2025-06-09 09:00,Room_D1,D,1047441,3048,3520000,29000,20.0,46.9,0.0124,0.01,1,geen,normaal
2025-06-09 09:00,Room_B2,B,640,5,3520,29,20.2,44.0,0.0378,0.025,1,geen,normaal
2025-06-09 09:30,Room_D1,D,1055096,3292,3520000,29000,20.3,45.5,0.0163,0.01,1,geen,normaal
2025-06-09 09:30,Room_B1,B,1251,4,3520,29,20.0,45.0,0.0347,0.025,1,geen,normaal
2025-06-09 09:30,Room_C1,C,71440,432,352000,2900,20.2,45.2,0.0207,0.015,1,geen,normaal
2025-06-09 09:30,Room_A2,A,642,3,3520,20,19.9,46.2,0.041,0.035,1,geen,normaal
2025-06-09 09:30,Room_B2,B,682,5,3520,29,20.1,46.6,0.0302,0.025,1,geen,normaal
2025-06-09 09:30,Room_A1,A,488,5,3520,20,20.0,46.3,0.047,0.035,1,geen,normaal
2025-06-09 10:00,Room_C1,C,69494,419,352000,2900,20.0,45.3,0.025,0.015,1,geen,normaal
2025-06-09 10:00,Room_A1,A,488,5,3520,20,19.8,46.0,0.0373,0.035,1,geen,normaal
2025-06-09 10:00,Room_A2,A,631,3,3520,20,20.1,46.4,0.0453,0.035,1,geen,normaal
2025-06-09 10:00,Room_B1,B,1190,5,3520,29,19.9,45.4,0.0422,0.025,1,geen,normaal
2025-06-09 10:00,Room_D1,D,1034616,3137,3520000,29000,19.7,46.5,0.023,0.01,1,geen,normaal
2025-06-09 10:00,Room_B2,B,680,5,3520,29,19.9,45.5,0.0343,0.025,1,geen,normaal
2025-06-09 10:30,Room_B2,B,2173,14,3520,29,19.6,45.5,0.0274,0.025,1,geen,deuropening
2025-06-09 10:30,Room_C1,C,68391,418,352000,2900,20.3,44.6,0.021,0.015,1,geen,normaal
2025-06-09 10:30,Room_A2,A,583,3,3520,20,19.9,45.9,0.0461,0.035,1,geen,normaal
2025-06-09 10:30,Room_D1,D,974907,3369,3520000,29000,20.9,45.6,0.0192,0.01,1,geen,normaal
2025-06-09 10:30,Room_A1,A,603,5,3520,20,20.3,46.3,0.0395,0.035,1,geen,normaal
2025-06-09 10:30,Room_B1,B,1187,4,3520,29,20.3,46.6,0.0347,0.025,1,geen,normaal
2025-06-09 11:00,Room_A2,A,571,4,3520,20,20.2,45.8,0.0421,0.035,1,geen,normaal
2025-06-09 11:00,Room_B1,B,1327,4,3520,29,20.1,46.0,0.0318,0.025,1,geen,normaal
2025-06-09 11:00,Room_D1,D,1036066,3067,3520000,29000,20.5,48.1,0.0221,0.01,1,geen,normaal
2025-06-09 11:00,Room_B2,B,664,5,3520,29,19.7,44.4,0.028,0.025,1,geen,normaal
2025-06-09 11:00,Room_A1,A,492,5,3520,20,20.2,44.6,0.045,0.035,1,geen,normaal
2025-06-09 11:00,Room_C1,C,70986,430,352000,2900,19.7,45.2,0.0274,0.015,1,geen,normaal
2025-06-09 11:30,Room_B2,B,674,5,3520,29,20.2,45.3,0.0326,0.025,1,geen,normaal
2025-06-09 11:30,Room_B1,B,1140,4,3520,29,20.3,45.7,0.0385,0.025,1,geen,normaal
2025-06-09 11:30,Room_C1,C,74341,413,352000,2900,20.2,47.4,0.0257,0.015,1,geen,normaal
2025-06-09 11:30,Room_A1,A,529,5,3520,20,19.3,48.3,0.0428,0.035,1,geen,normaal
2025-06-09 11:30,Room_A2,A,579,3,3520,20,20.2,45.0,0.0486,0.035,1,geen,normaal
2025-06-09 11:30,Room_D1,D,1042332,3306,3520000,29000,19.9,45.2,0.0252,0.01,1,geen,normaal
2025-06-09 12:00,Room_A2,A,560,3,3520,20,20.3,44.6,0.0438,0.035,1,geen,normaal
2025-06-09 12:00,Room_C1,C,78985,515,352000,2900,19.9,46.5,0.0305,0.015,1,geen,normaal
2025-06-09 12:00,Room_B1,B,1181,5,3520,29,20.1,43.6,0.0382,0.025,1,geen,normaal
2025-06-09 12:00,Room_A1,A,496,5,3520,20,19.9,46.4,0.0426,0.035,1,geen,normaal
2025-06-09 12:00,Room_D1,D,1044776,3188,3520000,29000,20.2,46.4,0.0174,0.01,1,geen,normaal
2025-06-09 12:00,Room_B2,B,658,5,3520,29,20.1,47.3,0.0331,0.025,1,geen,normaal
2025-06-09 12:30,Room_B1,B,1240,4,3520,29,19.8,48.3,0.0319,0.025,1,geen,normaal
2025-06-09 12:30,Room_D1,D,992020,3116,3520000,29000,19.9,44.9,0.0227,0.01,1,geen,normaal
2025-06-09 12:30,Room_A2,A,593,3,3520,20,20.1,46.1,0.0479,0.035,1,geen,normaal
2025-06-09 12:30,Room_A1,A,510,5,3520,20,20.1,45.4,0.0462,0.035,1,geen,normaal
2025-06-09 12:30,Room_C1,C,89334,421,352000,2900,20.0,45.7,0.024,0.015,1,geen,normaal
2025-06-09 12:30,Room_B2,B,816,5,3520,29,19.9,45.5,0.0313,0.025,1,geen,normaal
2025-06-09 13:00,Room_D1,D,1017815,3036,3520000,29000,19.9,46.1,0.0155,0.01,1,geen,normaal
2025-06-09 13:00,Room_C1,C,67766,489,352000,2900,19.3,44.7,0.0259,0.015,1,geen,normaal
2025-06-09 13:00,Room_A2,A,585,4,3520,20,19.5,46.3,0.0453,0.035,1,geen,normaal
2025-06-09 13:00,Room_B1,B,1197,4,3520,29,19.7,44.3,0.0395,0.025,1,geen,normaal
2025-06-09 13:00,Room_B2,B,705,5,3520,29,20.2,46.0,0.0319,0.025,1,geen,normaal
2025-06-09 13:00,Room_A1,A,635,5,3520,20,20.0,47.8,0.0404,0.035,1,geen,normaal
2025-06-09 13:30,Room_B2,B,673,5,3520,29,19.7,45.1,0.0368,0.025,1,geen,normaal
2025-06-09 13:30,Room_A2,A,571,3,3520,20,20.0,45.8,0.0469,0.035,1,geen,normaal
2025-06-09 13:30,Room_B1,B,1171,5,3520,29,20.1,46.7,0.041,0.025,1,geen,normaal
2025-06-09 13:30,Room_C1,C,71467,446,352000,2900,20.1,45.4,0.0219,0.015,1,geen,normaal
2025-06-09 13:30,Room_A1,A,501,5,3520,20,19.9,46.7,0.0451,0.035,1,geen,normaal
2025-06-09 13:30,Room_D1,D,1056464,3158,3520000,29000,19.9,46.6,0.0204,0.01,1,geen,normaal
2025-06-09 14:00,Room_A1,A,595,5,3520,20,20.1,43.3,0.0464,0.035,1,geen,normaal
2025-06-09 14:00,Room_B1,B,1114,5,3520,29,19.9,45.7,0.0366,0.025,1,geen,normaal
2025-06-09 14:00,Room_C1,C,69322,435,352000,2900,19.4,45.9,0.0218,0.015,1,geen,normaal
2025-06-09 14:00,Room_D1,D,1052331,3233,3520000,29000,20.0,45.2,0.0205,0.01,1,geen,normaal
2025-06-09 14:00,Room_B2,B,701,5,3520,29,19.7,44.7,0.0366,0.025,1,geen,normaal
2025-06-09 14:00,Room_A2,A,593,3,3520,20,20.1,45.3,0.0452,0.035,1,geen,normaal
2025-06-09 14:30,Room_A2,A,576,3,3520,20,19.8,47.0,0.0444,0.035,1,geen,normaal
2025-06-09 14:30,Room_B1,B,1134,4,3520,29,20.0,43.3,0.0385,0.025,1,geen,normaal
2025-06-09 14:30,Room_C1,C,77308,433,352000,2900,20.1,46.5,0.0257,0.015,1,geen,normaal
2025-06-09 14:30,Room_A1,A,556,5,3520,20,20.0,44.5,0.0467,0.035,1,geen,normaal
2025-06-09 14:30,Room_B2,B,698,5,3520,29,19.5,45.2,0.0336,0.025,1,geen,normaal
2025-06-09 14:30,Room_D1,D,1068364,3281,3520000,29000,19.8,47.5,0.0217,0.01,1,geen,normaal
2025-06-09 15:00,Room_C1,C,69842,431,352000,2900,19.9,44.8,0.0284,0.015,1,geen,normaal
2025-06-09 15:00,Room_A2,A,604,4,3520,20,19.8,46.2,0.049,0.035,1,geen,normaal
