timestamp,temp_werkelijk_C,druk_werkelijk_bar,debiet_werkelijk_kgh,niveau_werkelijk_pct,T1_thermokoppel_C,T1_status,T2_RTD_C,T2_status,T3_IR_C,T3_status,T4_thermistor_C,T4_status,P1_capacitief_bar,P1_status,P2_piezo_bar,P2_status,P3_bourdon_bar,P3_status,F1_coriolis_kgh,F1_status,F2_vortex_kgh,F2_status,F3_DP_kgh,F3_status,L1_radar_pct,L1_status,L2_DP_pct,L2_status
2025-10-16 01:00:00,158.78,5.035,104.5,58.4,158.7,ok,155.66,ok,159.2,ok,156.3,ok,5.038,ok,4.876,ok,5.062,ok,105.7,ok,102.8,ok,102.8,ok,58.1,ok,56.8,ok
2025-10-16 02:00:00,159.89,5.087,107.5,57.6,158.8,ok,156.57,ok,159.1,ok,162.5,ok,5.115,ok,5.21,ok,5.199,ok,107.1,ok,111.3,ok,111.0,ok,56.8,ok,57.4,ok
2025-10-16 03:00:00,160.47,5.134,110.9,56.2,160.1,ok,158.02,ok,158.2,ok,162.8,ok,5.122,ok,5.229,ok,5.228,ok,111.9,ok,110.8,ok,111.3,ok,56.2,ok,55.5,ok
2025-10-16 04:00:00,161.26,5.174,113.4,54.9,160.7,ok,158.54,ok,161.1,ok,162.5,ok,5.141,ok,5.053,ok,5.006,ok,111.6,ok,109.1,ok,112.3,ok,54.9,ok,55.3,ok
2025-10-16 05:00:00,161.6,5.189,114.6,54.3,160.2,ok,159.62,ok,161.0,ok,163.3,ok,5.214,ok,5.117,ok,5.141,ok,115.6,ok,113.2,ok,116.4,ok,54.2,ok,52.5,ok
2025-10-16 06:00:00,162.07,5.228,115.4,52.7,160.6,ok,160.44,ok,160.4,ok,165.1,saturatie,5.193,ok,5.495,ok,5.336,ok,116.9,ok,113.8,ok,117.9,ok,53.8,ok,51.7,ok
2025-10-16 07:00:00,162.08,5.29,114.2,52.0,160.2,ok,161.41,ok,162.5,ok,160.4,ok,5.173,ok,5.382,ok,5.369,ok,114.8,ok,109.3,ok,115.2,ok,51.2,schuim,53.0,ok
2025-10-16 08:00:00,161.92,5.324,112.6,51.5,160.3,ok,161.82,ok,162.4,ok,164.2,ok,5.336,ok,5.289,ok,5.074,ok,114.0,ok,116.0,ok,111.5,ok,51.2,ok,51.3,ok
2025-10-16 09:00:00,161.56,5.346,111.5,51.1,162.9,ok,161.8,ok,161.3,ok,163.9,saturatie,5.36,ok,5.375,ok,5.383,ok,111.2,ok,110.8,ok,112.8,ok,50.4,ok,50.0,ok
2025-10-16 10:00:00,160.89,5.37,106.9,50.4,160.6,ok,162.36,ok,159.7,ok,165.0,ok,5.381,ok,5.508,ok,5.225,ok,105.4,ok,109.5,ok,111.6,ok,49.7,ok,49.8,ok
2025-10-16 11:00:00,160.49,5.41,103.7,50.0,159.7,ok,162.38,ok,162.0,ok,162.8,ok,5.452,ok,5.565,ok,5.22,ok,102.3,ok,103.1,ok,107.7,ok,49.0,ok,49.8,ok
2025-10-16 12:00:00,159.78,5.437,101.2,49.9,159.5,ok,161.83,ok,159.9,ok,159.8,ok,5.487,ok,5.436,ok,5.266,ok,100.7,ok,98.3,ok,102.3,ok,50.6,ok,50.1,ok
2025-10-16 13:00:00,159.07,5.432,96.4,50.4,161.2,ok,161.27,ok,170.0,stoom_interferentie,158.4,ok,5.49,ok,5.467,ok,5.47,ok,98.6,ok,98.4,ok,96.2,ok,50.9,ok,51.3,ok
2025-10-16 14:00:00,158.28,5.473,92.4,50.4,157.9,ok,160.16,ok,157.7,ok,157.7,ok,5.463,ok,5.497,ok,5.399,ok,94.0,ok,97.4,ok,95.8,ok,50.1,ok,50.1,ok
2025-10-16 15:00:00,157.92,5.469,88.5,50.5,158.2,ok,159.95,ok,159.0,ok,159.8,ok,5.396,ok,5.256,ok,5.705,ok,87.5,ok,79.8,laag_debiet_onbetrouwbaar,89.6,ok,50.8,ok,51.4,ok
2025-10-16 16:00:00,157.41,5.495,86.9,51.4,157.6,ok,158.7,ok,159.2,ok,156.3,ok,5.524,ok,5.4,ok,5.564,ok,85.1,ok,84.3,laag_debiet_onbetrouwbaar,87.5,ok,51.8,ok,49.7,ok
2025-10-16 17:00:00,157.16,5.494,85.8,51.9,158.0,ok,158.55,ok,157.4,ok,160.3,ok,5.604,ok,5.496,ok,5.23,ok,84.7,ok,79.1,laag_debiet_onbetrouwbaar,87.1,ok,52.4,ok,51.4,ok
2025-10-16 18:00:00,157.0,5.497,84.6,53.3,158.6,ok,158.51,ok,156.2,ok,157.1,ok,5.492,ok,5.574,ok,5.623,ok,83.7,ok,68.9,laag_debiet_onbetrouwbaar,84.6,ok,53.4,ok,52.3,ok
2025-10-16 19:00:00,157.04,5.505,85.2,54.0,158.5,ok,157.6,ok,155.5,ok,160.6,ok,5.468,ok,5.369,ok,5.453,ok,85.1,ok,85.0,laag_debiet_onbetrouwbaar,82.9,ok,53.8,ok,53.6,ok
2025-10-16 20:00:00,157.38,5.489,87.8,55.0,158.4,ok,157.2,ok,155.8,ok,157.5,ok,5.486,ok,5.53,ok,5.355,ok,88.0,ok,81.1,laag_debiet_onbetrouwbaar,88.3,ok,55.0,ok,55.4,ok
2025-10-16 21:00:00,157.7,5.464,89.5,55.9,158.7,ok,157.48,ok,156.6,ok,157.5,ok,5.523,ok,5.377,ok,5.569,ok,89.9,ok,87.9,laag_debiet_onbetrouwbaar,92.4,ok,56.5,ok,54.8,ok
2025-10-16 22:00:00,158.38,5.466,92.5,57.3,159.4,ok,157.05,ok,157.1,ok,157.4,ok,5.43,ok,5.546,ok,5.55,ok,91.4,ok,87.9,ok,93.2,ok,57.6,ok,56.9,ok
2025-10-16 23:00:00,158.97,5.422,96.2,58.7,158.5,ok,158.14,ok,158.8,ok,158.4,ok,5.505,ok,5.322,ok,5.214,ok,96.8,ok,92.5,ok,96.0,ok,59.6,ok,57.7,ok
2025-10-17 00:00:00,159.87,5.438,100.1,59.7,159.0,ok,157.47,ok,172.0,stoom_interferentie,159.6,ok,5.385,ok,5.33,ok,5.452,ok,100.8,ok,105.8,ok,104.5,ok,59.9,ok,59.1,ok
2025-10-17 01:00:00,160.27,5.425,102.9,61.5,160.4,ok,158.05,ok,160.4,ok,161.0,ok,5.473,ok,5.288,ok,5.639,ok,101.5,ok,102.4,ok,101.0,ok,59.6,schuim,60.7,ok
2025-10-17 02:00:00,160.88,5.384,108.3,62.9,160.3,ok,158.84,ok,181.5,stoom_interferentie,161.1,ok,5.297,ok,5.42,ok,5.518,ok,108.8,ok,110.4,ok,111.0,ok,62.4,ok,62.5,ok
2025-10-17 03:00:00,161.56,5.357,110.5,63.7,157.4,ok,159.38,ok,160.3,ok,159.1,ok,5.312,ok,5.344,ok,5.224,ok,111.2,ok,112.6,ok,111.9,ok,64.5,ok,62.9,ok
2025-10-17 04:00:00,161.92,5.307,113.1,65.2,163.3,ok,160.2,ok,163.3,ok,164.9,ok,5.288,ok,5.297,ok,5.194,ok,111.8,ok,110.5,ok,113.0,ok,65.1,ok,65.5,ok
2025-10-17 05:00:00,162.17,5.288,113.8,66.0,162.1,ok,161.17,ok,161.6,ok,161.0,ok,5.31,ok,5.442,ok,5.339,ok,113.4,ok,116.8,ok,116.9,ok,66.3,ok,64.7,ok
2025-10-17 06:00:00,162.03,5.255,114.2,67.1,163.7,ok,161.01,ok,162.1,ok,161.2,ok,5.219,ok,5.144,ok,5.294,ok,114.8,ok,116.1,ok,114.3,ok,67.3,ok,63.8,ok
2025-10-17 07:00:00,161.8,5.213,114.6,67.8,159.9,ok,162.04,ok,162.1,ok,164.6,ok,5.199,ok,5.283,ok,5.301,ok,112.1,ok,114.0,ok,120.7,ok,67.5,ok,65.9,ok
2025-10-17 08:00:00,161.25,5.171,113.4,68.5,160.2,ok,162.05,ok,161.1,ok,163.2,ok,5.104,ok,5.293,ok,5.229,ok,112.1,ok,115.7,ok,116.7,ok,69.1,ok,69.3,ok
2025-10-17 09:00:00,160.55,5.13,110.0,69.3,163.0,ok,162.33,ok,160.8,ok,161.6,ok,5.19,ok,5.128,ok,4.904,ok,108.9,ok,111.9,ok,111.8,ok,69.2,ok,69.0,ok
2025-10-17 10:00:00,159.77,5.107,107.0,69.6,159.9,ok,162.08,ok,158.6,ok,156.9,ok,5.091,ok,5.137,ok,4.978,ok,106.5,ok,110.5,ok,107.6,ok,69.0,ok,69.5,ok
2025-10-17 11:00:00,158.85,5.035,104.2,69.9,158.9,ok,160.64,ok,158.2,ok,156.4,ok,5.112,ok,5.028,ok,5.008,ok,103.2,ok,102.6,ok,105.8,ok,70.2,ok,68.8,ok
2025-10-17 12:00:00,157.84,5.003,100.9,70.2,159.6,ok,160.5,ok,173.1,stoom_interferentie,160.2,ok,4.924,ok,5.073,ok,5.211,ok,99.7,ok,103.8,ok,100.2,ok,70.4,ok,70.6,ok
2025-10-17 13:00:00,156.81,4.965,95.8,70.2,156.9,ok,159.84,ok,156.2,ok,158.4,ok,4.981,ok,4.871,ok,4.964,ok,95.3,ok,93.8,ok,97.6,ok,70.0,ok,68.8,ok
2025-10-17 14:00:00,155.9,4.9,92.7,69.9,156.4,ok,158.41,ok,154.8,ok,157.3,ok,4.914,ok,5.139,ok,5.13,ok,92.1,ok,92.6,ok,94.1,ok,69.9,ok,68.2,ok
2025-10-17 15:00:00,154.95,4.877,89.2,69.6,153.9,ok,157.74,ok,155.7,ok,152.6,ok,4.777,ok,4.751,ok,4.67,ok,89.7,ok,91.0,laag_debiet_onbetrouwbaar,92.7,ok,68.4,ok,68.3,ok
2025-10-17 16:00:00,154.25,4.849,87.8,69.1,157.8,ok,157.58,ok,155.0,ok,154.7,ok,4.815,ok,4.768,ok,4.569,ok,88.0,ok,97.2,laag_debiet_onbetrouwbaar,89.9,ok,69.8,ok,66.9,ok
2025-10-17 17:00:00,153.68,4.789,84.3,68.2,149.7,ok,156.21,ok,153.3,ok,149.0,ok,4.744,ok,4.712,ok,4.808,ok,84.5,ok,83.8,laag_debiet_onbetrouwbaar,86.8,ok,68.7,ok,67.2,ok
2025-10-17 18:00:00,153.22,4.752,84.7,67.1,152.7,ok,155.05,ok,152.8,ok,153.2,ok,4.691,ok,4.764,ok,4.656,ok,85.7,ok,99.9,laag_debiet_onbetrouwbaar,86.4,ok,67.2,ok,67.4,ok
2025-10-17 19:00:00,152.88,4.719,85.7,66.1,152.3,ok,153.7,ok,151.5,ok,151.4,ok,4.715,ok,4.682,ok,4.57,ok,85.8,ok,85.7,laag_debiet_onbetrouwbaar,89.8,ok,66.4,ok,66.1,ok
2025-10-17 20:00:00,153.02,4.696,86.9,64.9,151.1,ok,153.27,ok,153.9,ok,155.3,ok,4.713,ok,4.734,ok,4.727,ok,86.1,ok,94.2,laag_debiet_onbetrouwbaar,86.8,ok,64.3,ok,65.5,ok
2025-10-17 21:00:00,153.1,4.655,89.0,63.9,153.1,ok,153.66,ok,152.3,ok,152.7,ok,4.648,ok,4.923,ok,4.614,ok,90.1,ok,100.1,laag_debiet_onbetrouwbaar,90.9,ok,63.4,ok,64.6,ok
2025-10-17 22:00:00,153.49,4.605,92.3,62.3,154.1,ok,153.11,ok,154.5,ok,151.4,ok,4.641,ok,4.709,ok,4.613,ok,92.3,ok,99.7,ok,94.9,ok,62.3,ok,62.3,ok
2025-10-17 23:00:00,153.78,4.587,96.4,61.3,153.1,ok,153.04,ok,155.0,ok,154.4,ok,4.66,ok,4.657,ok,4.744,ok,96.5,ok,96.1,ok,97.4,ok,61.8,ok,62.4,ok
2025-10-18 00:00:00,154.24,4.568,100.3,59.9,155.0,ok,153.15,ok,153.4,ok,157.1,ok,4.528,ok,4.436,ok,4.641,ok,101.7,ok,102.4,ok,102.3,ok,60.1,ok,60.0,ok
2025-10-18 01:00:00,154.83,4.536,104.5,58.7,154.9,ok,153.36,ok,154.6,ok,157.3,ok,4.553,ok,4.467,ok,4.205,ok,105.1,ok,108.8,ok,106.7,ok,58.4,ok,58.1,ok
2025-10-18 02:00:00,155.29,4.533,107.1,57.7,156.9,ok,153.99,ok,154.1,ok,154.7,ok,4.596,ok,4.617,ok,4.526,ok,105.8,ok,108.4,ok,111.6,ok,57.1,ok,56.3,ok
2025-10-18 03:00:00,155.55,4.53,110.3,56.1,155.3,ok,153.53,ok,155.7,ok,156.0,ok,4.515,ok,4.633,ok,4.783,ok,111.6,ok,105.0,ok,112.3,ok,56.8,ok,55.5,ok
2025-10-18 04:00:00,155.48,4.508,112.2,55.2,157.9,ok,154.87,ok,155.7,ok,156.0,ok,4.563,ok,4.683,ok,4.172,ok,113.2,ok,114.2,ok,116.2,ok,54.8,ok,53.9,ok
2025-10-18 05:00:00,155.33,4.498,114.7,53.9,154.1,ok,155.04,ok,156.1,ok,156.6,ok,4.598,ok,4.496,ok,4.479,ok,115.7,ok,112.3,ok,117.5,ok,53.2,ok,53.5,ok
2025-10-18 06:00:00,155.28,4.483,115.3,53.3,154.5,ok,156.18,ok,156.4,ok,154.3,ok,4.42,ok,4.561,ok,4.612,ok,115.1,ok,116.9,ok,117.8,ok,52.9,ok,53.8,ok
2025-10-18 07:00:00,154.71,4.477,114.7,52.0,155.8,ok,155.95,ok,154.5,ok,155.4,ok,4.394,ok,4.362,ok,4.522,ok,115.4,ok,109.6,ok,115.7,ok,52.3,ok,52.5,ok
2025-10-18 08:00:00,154.16,4.508,112.3,51.5,153.4,ok,155.36,ok,153.6,ok,153.4,ok,4.485,ok,4.498,ok,4.277,ok,114.0,ok,108.0,ok,113.8,ok,51.6,ok,51.4,ok
2025-10-18 09:00:00,153.44,4.497,110.3,50.8,151.7,ok,155.4,ok,152.8,ok,153.9,ok,4.417,ok,4.302,ok,4.553,ok,111.2,ok,107.1,ok,113.9,ok,50.2,ok,51.0,ok
2025-10-18 10:00:00,152.17,4.534,107.4,50.4,153.2,ok,155.32,ok,153.1,ok,152.0,ok,4.567,ok,4.411,ok,4.67,ok,109.6,ok,107.1,ok,108.8,ok,50.0,ok,49.3,ok
2025-10-18 11:00:00,151.22,4.532,104.7,50.1,150.5,ok,153.74,ok,152.1,ok,152.2,ok,4.531,ok,4.553,ok,4.56,ok,105.2,ok,103.9,ok,105.5,ok,50.5,ok,50.3,ok
2025-10-18 12:00:00,150.06,4.548,101.0,50.1,147.2,ok,153.76,ok,150.1,ok,147.6,ok,4.55,ok,4.458,ok,4.557,ok,102.0,ok,101.6,ok,103.5,ok,49.8,ok,47.5,ok
2025-10-18 13:00:00,148.85,4.591,95.7,50.1,146.6,ok,152.74,ok,150.6,ok,149.5,ok,4.641,ok,4.627,ok,4.642,ok,94.9,ok,96.8,ok,99.4,ok,50.3,ok,51.6,ok
2025-10-18 14:00:00,147.7,4.625,91.9,50.5,147.2,ok,151.42,ok,147.9,ok,149.4,ok,4.579,ok,4.594,ok,4.489,ok,92.2,ok,92.9,ok,92.7,ok,50.3,ok,51.3,ok
2025-10-18 15:00:00,146.7,4.655,88.9,50.7,146.6,ok,150.3,ok,146.0,ok,145.9,ok,4.707,ok,4.635,ok,4.211,ok,87.9,ok,102.2,laag_debiet_onbetrouwbaar,90.6,ok,51.9,ok,51.2,ok
2025-10-18 16:00:00,146.03,4.676,86.7,50.9,146.6,ok,148.66,ok,145.1,ok,147.8,ok,4.798,ok,4.472,ok,4.722,ok,84.9,ok,93.6,laag_debiet_onbetrouwbaar,86.7,ok,50.7,ok,51.5,ok
2025-10-18 17:00:00,145.38,4.708,85.3,52.4,142.9,ok,147.36,ok,145.8,ok,144.1,ok,4.71,ok,4.658,ok,4.752,ok,85.2,ok,80.2,laag_debiet_onbetrouwbaar,82.6,ok,52.0,ok,50.9,ok
2025-10-18 18:00:00,144.88,4.755,85.8,53.0,144.3,ok,146.96,ok,144.8,ok,143.8,ok,4.829,ok,4.655,ok,4.74,ok,85.7,ok,86.7,laag_debiet_onbetrouwbaar,90.1,ok,52.4,ok,52.6,ok
2025-10-18 19:00:00,144.27,4.802,86.1,53.8,143.0,ok,146.63,ok,144.1,ok,147.3,ok,4.754,ok,4.852,ok,4.972,ok,87.2,ok,55.6,laag_debiet_onbetrouwbaar,85.9,ok,53.3,ok,54.6,ok
2025-10-18 20:00:00,144.41,4.832,86.1,55.1,146.1,ok,145.65,ok,143.3,ok,148.9,ok,4.79,ok,4.824,ok,4.942,ok,84.7,ok,90.1,laag_debiet_onbetrouwbaar,89.1,ok,56.1,ok,55.7,ok
2025-10-18 21:00:00,144.46,4.87,89.7,56.2,142.8,ok,144.95,ok,144.2,ok,143.9,ok,4.83,ok,4.768,ok,4.871,ok,89.7,ok,82.8,laag_debiet_onbetrouwbaar,91.8,ok,56.0,ok,56.5,ok
2025-10-18 22:00:00,144.78,4.919,92.9,57.1,146.5,ok,144.19,ok,146.7,ok,146.1,ok,4.982,ok,4.928,ok,4.751,ok,93.4,ok,96.0,ok,94.5,ok,56.2,ok,57.3,ok
2025-10-18 23:00:00,145.07,4.959,96.9,58.4,144.6,ok,144.36,ok,144.9,ok,144.3,ok,4.912,ok,5.031,ok,4.609,ok,95.4,ok,96.2,ok,97.8,ok,58.1,ok,57.8,ok
2025-10-19 00:00:00,145.75,5.008,99.7,60.2,146.2,ok,144.57,ok,144.8,ok,147.5,ok,4.951,ok,5.063,ok,5.072,ok,100.9,ok,103.2,ok,103.7,ok,59.9,ok,61.9,ok
2025-10-19 01:00:00,146.07,5.033,103.5,61.3,146.0,ok,144.36,ok,146.2,ok,146.2,ok,4.983,ok,5.05,ok,5.121,ok,103.2,ok,103.2,ok,103.2,ok,60.6,ok,59.5,ok
2025-10-19 02:00:00,146.53,5.094,107.5,62.4,147.1,ok,145.82,ok,146.1,ok,147.9,ok,5.124,ok,5.046,ok,4.965,ok,107.4,ok,101.4,ok,106.2,ok,62.1,ok,63.9,ok
2025-10-19 03:00:00,146.83,5.127,110.6,63.9,146.3,ok,145.91,ok,147.0,ok,146.3,ok,5.182,ok,4.968,ok,5.091,ok,113.2,ok,114.5,ok,111.3,ok,63.2,ok,65.7,ok
2025-10-19 04:00:00,147.04,5.164,112.3,64.7,146.9,ok,145.72,ok,146.8,ok,147.6,ok,5.164,ok,5.047,ok,5.225,ok,112.1,ok,116.9,ok,115.0,ok,65.0,ok,64.8,ok
2025-10-19 05:00:00,146.78,5.223,114.0,66.4,144.7,ok,146.45,ok,145.7,ok,143.4,ok,5.242,ok,5.013,ok,4.9,ok,113.1,ok,108.1,ok,116.0,ok,66.1,ok,65.8,ok
2025-10-19 06:00:00,146.84,5.24,114.5,66.8,145.7,ok,146.95,ok,146.4,ok,147.5,ok,5.302,ok,5.185,ok,5.192,ok,113.1,ok,114.7,ok,117.8,ok,66.8,ok,67.4,ok
2025-10-19 07:00:00,146.47,5.282,114.4,68.4,146.6,ok,147.0,ok,147.1,ok,144.7,ok,5.267,ok,5.229,ok,5.196,ok,115.0,ok,118.1,ok,117.4,ok,68.8,ok,69.2,ok
2025-10-19 08:00:00,145.74,5.333,112.8,68.8,146.2,ok,146.67,ok,144.8,ok,148.1,ok,5.249,ok,5.371,ok,5.632,ok,112.6,ok,114.6,ok,115.6,ok,69.2,ok,67.0,ok
2025-10-19 09:00:00,145.19,5.36,110.7,69.2,144.7,ok,146.76,ok,145.3,ok,142.9,ok,5.348,ok,5.466,ok,5.341,ok,111.0,ok,110.6,ok,115.3,ok,69.2,ok,69.7,ok
2025-10-19 10:00:00,144.17,5.373,107.3,69.8,144.9,ok,146.57,ok,143.6,ok,142.4,ok,5.407,ok,5.267,ok,5.447,ok,108.3,ok,104.8,ok,106.2,ok,69.6,ok,69.8,ok
2025-10-19 11:00:00,143.07,5.419,104.0,70.3,143.4,ok,145.26,ok,143.1,ok,144.3,ok,5.337,ok,5.36,ok,5.527,ok,103.8,ok,103.1,ok,102.9,ok,71.0,ok,69.6,ok
2025-10-19 12:00:00,142.35,5.427,101.3,69.9,145.9,ok,145.35,ok,156.3,stoom_interferentie,142.3,ok,5.525,ok,5.35,ok,5.421,ok,100.9,ok,100.0,ok,104.8,ok,68.6,ok,71.0,ok
2025-10-19 13:00:00,141.0,5.46,96.9,70.0,141.7,ok,144.33,ok,141.2,ok,139.6,ok,5.437,ok,5.452,ok,5.33,ok,96.2,ok,92.0,ok,99.4,ok,71.0,ok,69.7,ok
2025-10-19 14:00:00,140.17,5.473,92.6,69.3,143.2,ok,143.47,ok,140.8,ok,144.1,ok,5.438,ok,5.493,ok,5.345,ok,93.7,ok,91.5,ok,89.3,ok,69.5,ok,68.2,ok
2025-10-19 15:00:00,139.52,5.485,89.2,69.2,142.0,ok,142.53,ok,139.6,ok,139.3,ok,5.413,ok,5.533,ok,5.464,ok,88.2,ok,89.8,laag_debiet_onbetrouwbaar,87.6,ok,69.2,ok,70.2,ok
2025-10-19 16:00:00,138.85,5.532,87.7,68.9,140.8,ok,141.22,ok,138.7,ok,139.7,ok,5.555,ok,5.704,ok,5.622,ok,88.2,ok,92.4,laag_debiet_onbetrouwbaar,90.3,ok,68.1,ok,70.4,ok
2025-10-19 17:00:00,138.41,5.477,85.7,67.9,136.4,ok,140.56,ok,138.7,ok,138.3,ok,5.453,ok,5.57,ok,5.299,ok,86.3,ok,97.7,laag_debiet_onbetrouwbaar,85.5,ok,67.2,ok,66.9,ok
2025-10-19 18:00:00,138.2,5.499,85.1,67.3,137.7,ok,139.51,ok,137.6,ok,140.8,ok,5.513,ok,5.575,ok,5.372,ok,84.8,ok,77.8,laag_debiet_onbetrouwbaar,85.8,ok,67.3,ok,68.0,ok
2025-10-19 19:00:00,138.02,5.496,84.2,66.0,136.4,ok,138.19,ok,138.3,ok,138.5,ok,5.411,ok,5.515,ok,5.343,ok,82.0,ok,84.7,laag_debiet_onbetrouwbaar,84.4,ok,66.6,ok,65.7,ok
2025-10-19 20:00:00,138.18,5.489,86.8,64.8,136.4,ok,137.64,ok,138.7,ok,137.1,ok,5.424,ok,5.505,ok,5.338,ok,88.1,ok,78.2,laag_debiet_onbetrouwbaar,87.7,ok,69.9,schuim,65.3,ok
2025-10-19 21:00:00,138.39,5.465,89.7,63.7,138.0,ok,137.93,ok,138.5,ok,139.6,ok,5.465,ok,5.607,ok,5.389,ok,90.4,ok,84.2,laag_debiet_onbetrouwbaar,92.3,ok,64.0,ok,64.1,ok
2025-10-19 22:00:00,138.86,5.473,93.2,62.8,139.5,ok,138.2,ok,138.8,ok,141.1,ok,5.496,ok,5.511,ok,5.266,ok,93.4,ok,89.6,ok,94.3,ok,63.8,ok,62.0,ok
2025-10-19 23:00:00,139.53,5.445,95.7,61.4,137.1,ok,138.5,ok,139.1,ok,142.0,ok,5.402,ok,5.335,ok,5.623,ok,93.5,ok,92.7,ok,97.6,ok,61.3,ok,61.6,ok
2025-10-20 00:00:00,140.42,5.448,99.9,60.2,141.2,ok,139.03,ok,140.5,ok,141.6,ok,5.401,ok,5.694,ok,5.337,ok,98.9,ok,99.9,ok,103.4,ok,60.5,ok,61.5,ok
2025-10-20 01:00:00,141.06,5.424,104.5,58.7,139.8,ok,138.45,ok,141.1,ok,141.6,ok,5.371,ok,5.348,ok,5.56,ok,104.5,ok,103.7,ok,106.8,ok,59.3,ok,57.4,ok
2025-10-20 02:00:00,141.49,5.401,107.6,58.0,141.6,ok,139.46,ok,140.6,ok,143.7,ok,5.43,ok,5.523,ok,5.398,ok,109.1,ok,108.4,ok,112.2,ok,58.6,ok,57.5,ok
2025-10-20 03:00:00,142.14,5.362,110.4,56.3,141.3,ok,140.96,ok,141.6,ok,140.8,ok,5.398,ok,5.521,ok,5.596,ok,109.0,ok,111.5,ok,111.6,ok,56.3,ok,55.5,ok
2025-10-20 04:00:00,142.58,5.324,113.1,55.0,144.9,ok,140.83,ok,142.5,ok,142.1,ok,5.322,ok,5.203,ok,5.701,ok,113.5,ok,108.8,ok,114.4,ok,55.0,ok,55.3,ok
2025-10-20 05:00:00,142.79,5.284,114.3,53.8,144.3,ok,141.13,ok,143.9,ok,143.7,ok,5.263,ok,5.27,ok,5.324,ok,114.8,ok,114.2,ok,114.1,ok,53.2,ok,53.7,ok
2025-10-20 06:00:00,142.88,5.262,115.7,52.8,142.8,ok,142.26,ok,142.9,ok,141.5,ok,5.262,ok,5.147,ok,5.275,ok,114.5,ok,115.1,ok,119.7,ok,52.9,ok,51.7,ok
2025-10-20 07:00:00,142.84,5.207,115.8,52.1,141.5,ok,142.68,ok,142.8,ok,143.3,ok,5.25,ok,5.26,ok,5.201,ok,116.1,ok,112.5,ok,117.8,ok,52.4,ok,49.8,ok
2025-10-20 08:00:00,142.77,5.171,113.2,51.5,140.6,ok,142.59,ok,141.5,ok,142.5,ok,5.137,ok,5.066,ok,5.149,ok,112.2,ok,116.2,ok,117.1,ok,52.0,ok,52.7,ok
2025-10-20 09:00:00,142.36,5.121,111.6,50.8,140.8,ok,142.59,ok,141.8,ok,141.5,ok,5.186,ok,5.024,ok,5.054,ok,112.3,ok,109.9,ok,116.2,ok,51.0,ok,50.3,ok
2025-10-20 10:00:00,141.5,5.07,107.9,50.5,139.7,ok,142.72,ok,157.1,stoom_interferentie,142.1,ok,5.024,ok,5.097,ok,4.961,ok,106.7,ok,107.2,ok,110.6,ok,50.4,ok,51.2,ok
2025-10-20 11:00:00,140.93,5.044,104.6,50.0,143.3,ok,142.39,ok,140.1,ok,140.1,ok,5.059,ok,4.951,ok,5.192,ok,104.0,ok,109.6,ok,105.6,ok,50.1,ok,50.1,ok
2025-10-20 12:00:00,140.25,5.002,99.9,50.2,143.9,ok,142.36,ok,139.5,ok,140.4,ok,5.104,ok,4.919,ok,4.987,ok,101.3,ok,99.8,ok,101.1,ok,50.2,ok,50.5,ok
2025-10-20 13:00:00,139.44,4.951,96.0,50.1,139.5,ok,142.07,ok,138.6,ok,141.2,ok,4.828,ok,4.917,ok,4.894,ok,96.3,ok,100.8,ok,98.4,ok,50.0,ok,49.4,ok
2025-10-20 14:00:00,138.98,4.911,92.5,50.5,138.6,ok,140.89,ok,137.9,ok,137.7,ok,4.89,ok,5.07,ok,4.806,ok,93.7,ok,89.4,ok,95.5,ok,49.9,ok,51.3,ok
2025-10-20 15:00:00,138.4,4.881,89.6,50.5,138.9,ok,140.57,ok,138.2,ok,139.7,ok,4.841,ok,5.011,ok,4.627,ok,88.2,ok,82.3,laag_debiet_onbetrouwbaar,90.2,ok,50.4,ok,50.2,ok
2025-10-20 16:00:00,138.01,4.828,87.5,51.0,139.4,ok,139.3,ok,137.1,ok,136.8,ok,4.847,ok,4.891,ok,5.001,ok,88.0,ok,80.9,laag_debiet_onbetrouwbaar,91.9,ok,51.0,ok,51.5,ok
2025-10-20 17:00:00,137.98,4.777,85.2,52.0,136.0,ok,138.75,ok,139.1,ok,138.0,ok,4.739,ok,4.688,ok,5.052,ok,83.6,ok,74.8,laag_debiet_onbetrouwbaar,86.2,ok,51.9,ok,51.1,ok
2025-10-20 18:00:00,137.92,4.76,84.4,53.0,141.4,ok,138.34,ok,137.7,ok,139.4,ok,4.77,ok,4.718,ok,4.378,ok,84.7,ok,85.7,laag_debiet_onbetrouwbaar,84.5,ok,53.7,ok,54.1,ok
2025-10-20 19:00:00,138.49,4.723,85.7,54.2,138.6,ok,137.77,ok,139.4,ok,141.5,ok,4.685,ok,4.913,ok,4.888,ok,85.4,ok,81.2,laag_debiet_onbetrouwbaar,85.6,ok,54.1,ok,55.3,ok
2025-10-20 20:00:00,138.72,4.688,87.0,54.9,137.3,ok,138.59,ok,138.5,ok,141.8,ok,4.741,ok,4.861,ok,4.876,ok,87.4,ok,97.0,laag_debiet_onbetrouwbaar,90.3,ok,54.9,ok,55.6,ok
2025-10-20 21:00:00,139.47,4.619,88.9,56.2,139.2,ok,137.19,ok,139.8,ok,141.5,ok,4.649,ok,4.623,ok,4.81,ok,89.5,ok,82.4,laag_debiet_onbetrouwbaar,89.8,ok,55.3,ok,56.7,ok
