timestamp,schroefsnelheid_RPM,voeding_kgh,torque_pct,SME_kWhkg,die_druk_bar,smelt_temp_C,zone1_temp_C,zone1_sp_C,zone2_temp_C,zone2_sp_C,zone3_temp_C,zone3_sp_C,zone4_temp_C,zone4_sp_C,zone5_temp_C,zone5_sp_C,zone6_temp_C,zone6_sp_C,zone7_temp_C,zone7_sp_C,zone8_temp_C,zone8_sp_C,API_gehalte_pct,degradatie_pct,Raman_API_pct,Raman_gemeten,event
2025-09-01 06:42:05,181,5.12,35.3,0.6743,28.0,166.2,40.0,40,78.2,80,118.2,120,147.7,150,160.0,160,169.2,170,165.4,165,155.7,155,30.91,0.2,,0,normaal
2025-09-01 06:42:10,182,5.144,34.9,0.6358,27.7,167.5,39.9,40,77.6,80,117.7,120,148.3,150,159.2,160,168.9,170,164.5,165,156.0,155,30.95,0.319,,0,normaal
2025-09-01 06:42:15,183,5.208,35.2,0.6406,26.8,167.4,40.3,40,78.3,80,117.7,120,149.2,150,159.1,160,168.7,170,164.3,165,155.4,155,31.24,0.182,,0,normaal
2025-09-01 06:42:20,181,5.204,36.1,0.6536,26.4,166.3,40.0,40,78.4,80,117.4,120,148.9,150,159.2,160,170.3,170,165.6,165,155.7,155,30.7,0.225,,0,normaal
2025-09-01 06:42:25,182,5.197,35.5,0.662,28.4,167.2,40.2,40,77.3,80,117.9,120,148.9,150,159.2,160,169.3,170,165.3,165,155.5,155,30.66,0.353,,0,normaal
2025-09-01 06:42:30,182,5.153,34.3,0.62,26.3,166.9,40.9,40,78.5,80,118.2,120,148.5,150,159.9,160,169.4,170,165.2,165,155.7,155,30.7,0.264,30.93,1,normaal
2025-09-01 06:42:35,181,5.117,35.7,0.662,27.5,167.0,39.7,40,78.1,80,117.3,120,147.3,150,159.1,160,170.0,170,165.6,165,155.7,155,30.81,0.237,,0,normaal
2025-09-01 06:42:40,180,5.123,35.7,0.6696,27.3,167.3,39.4,40,78.5,80,117.5,120,147.8,150,159.3,160,170.0,170,165.4,165,155.9,155,30.78,0.248,,0,normaal
2025-09-01 06:42:45,179,5.171,34.0,0.6227,26.8,167.2,40.2,40,77.0,80,117.6,120,148.9,150,159.6,160,169.8,170,164.7,165,155.7,155,30.32,0.215,,0,normaal
2025-09-01 06:42:50,182,5.108,34.3,0.6296,26.5,166.9,40.5,40,78.6,80,117.8,120,149.1,150,160.1,160,169.0,170,164.5,165,155.1,155,30.79,0.289,,0,normaal
2025-09-01 06:42:55,182,5.096,35.1,0.6428,26.5,167.2,40.2,40,77.8,80,117.8,120,149.0,150,160.0,160,169.6,170,164.2,165,155.7,155,30.43,0.253,,0,normaal
2025-09-01 06:43:00,180,5.137,34.2,0.6109,27.1,165.5,39.8,40,78.1,80,117.5,120,148.4,150,159.1,160,169.0,170,164.9,165,154.9,155,30.47,0.164,29.3,1,normaal
2025-09-01 06:43:05,180,5.092,34.6,0.641,27.9,166.8,40.0,40,78.1,80,117.5,120,147.9,150,159.6,160,169.9,170,165.2,165,155.5,155,30.55,0.188,,0,normaal
2025-09-01 06:43:10,182,5.144,34.8,0.637,26.9,167.2,38.9,40,78.2,80,117.7,120,148.5,150,159.6,160,169.6,170,165.3,165,156.2,155,30.36,0.181,,0,normaal
2025-09-01 06:43:15,179,5.056,35.3,0.6579,25.7,166.4,40.3,40,78.0,80,117.9,120,147.3,150,158.8,160,168.0,170,165.0,165,155.7,155,30.62,0.195,,0,normaal
2025-09-01 06:43:20,181,5.185,35.0,0.6321,26.5,166.6,40.2,40,78.1,80,118.2,120,147.8,150,159.1,160,168.6,170,165.8,165,155.9,155,30.72,0.19,,0,normaal
2025-09-01 06:43:25,180,5.024,35.2,0.6711,25.6,166.4,40.6,40,78.6,80,118.8,120,148.5,150,159.3,160,169.3,170,165.5,165,155.2,155,30.85,0.215,,0,normaal
2025-09-01 06:43:30,179,5.038,35.3,0.6794,27.2,167.3,41.6,40,77.7,80,117.8,120,148.5,150,159.4,160,169.3,170,166.2,165,155.6,155,30.53,0.331,31.03,1,normaal
2025-09-01 06:43:35,181,5.029,34.6,0.6481,26.1,167.5,40.4,40,77.3,80,117.9,120,148.3,150,159.9,160,169.4,170,165.3,165,156.0,155,30.98,0.33,,0,normaal
2025-09-01 06:43:40,180,5.061,34.3,0.6365,26.1,166.5,39.7,40,78.1,80,118.5,120,147.9,150,159.1,160,168.3,170,164.3,165,156.2,155,30.31,0.248,,0,normaal
2025-09-01 06:43:45,182,5.02,34.0,0.6507,26.7,167.0,40.9,40,78.3,80,117.4,120,149.0,150,159.3,160,169.0,170,165.2,165,155.4,155,30.42,0.178,,0,normaal
2025-09-01 06:43:50,180,5.013,35.1,0.6616,26.5,167.3,39.5,40,77.9,80,117.2,120,148.1,150,160.0,160,169.5,170,165.8,165,156.1,155,30.35,0.241,,0,normaal
2025-09-01 06:43:55,180,5.01,33.8,0.633,27.2,166.0,40.2,40,78.0,80,117.9,120,149.1,150,159.1,160,169.1,170,164.0,165,155.8,155,30.89,0.246,,0,normaal
2025-09-01 06:44:00,181,5.031,34.1,0.6396,26.6,167.2,40.1,40,77.0,80,118.5,120,148.7,150,159.8,160,170.3,170,165.2,165,155.0,155,30.36,0.321,30.37,1,normaal
2025-09-01 06:44:05,180,5.022,34.7,0.6388,26.6,166.8,40.4,40,77.9,80,117.8,120,148.0,150,159.0,160,168.2,170,165.6,165,155.3,155,30.31,0.185,,0,normaal
2025-09-01 06:44:10,180,5.043,35.1,0.648,26.4,167.0,39.9,40,77.8,80,117.5,120,149.0,150,159.3,160,169.5,170,164.6,165,154.4,155,30.5,0.21,,0,normaal
2025-09-01 06:44:15,181,5.011,34.7,0.646,25.7,167.1,39.5,40,78.5,80,118.0,120,147.8,150,158.9,160,170.1,170,166.2,165,156.2,155,30.63,0.186,,0,normaal
2025-09-01 06:44:20,179,5.042,34.4,0.6427,25.9,166.8,40.7,40,77.5,80,118.4,120,148.9,150,159.9,160,169.1,170,165.3,165,156.4,155,30.67,0.184,,0,normaal
2025-09-01 06:44:25,181,5.066,34.0,0.6329,26.0,167.1,41.4,40,77.4,80,117.5,120,148.2,150,159.7,160,169.8,170,164.5,165,155.2,155,30.27,0.346,,0,normaal
2025-09-01 06:44:30,180,5.027,34.1,0.6455,26.4,167.1,40.6,40,78.2,80,117.5,120,149.1,150,158.9,160,170.0,170,165.2,165,156.1,155,30.16,0.242,30.95,1,normaal
2025-09-01 06:44:35,180,5.144,35.8,0.6796,25.9,166.9,40.6,40,77.9,80,117.6,120,148.8,150,159.5,160,169.8,170,165.5,165,155.5,155,30.86,0.257,,0,normaal
2025-09-01 06:44:40,179,5.047,35.4,0.6735,26.2,167.1,40.0,40,77.5,80,117.5,120,148.7,150,159.8,160,169.6,170,164.2,165,155.4,155,30.58,0.254,,0,normaal
2025-09-01 06:44:45,180,5.024,34.6,0.6562,26.1,166.8,39.6,40,78.0,80,118.0,120,148.8,150,159.6,160,169.7,170,164.5,165,155.5,155,30.37,0.178,,0,normaal
2025-09-01 06:44:50,180,5.041,34.3,0.6223,25.8,166.8,39.9,40,78.1,80,118.1,120,148.4,150,158.8,160,169.7,170,165.8,165,155.8,155,30.4,0.23,,0,normaal
2025-09-01 06:44:55,179,5.074,34.6,0.6351,25.7,166.8,40.3,40,78.3,80,117.7,120,148.1,150,159.4,160,169.1,170,164.7,165,156.1,155,30.87,0.182,,0,normaal
2025-09-01 06:45:00,180,4.968,34.2,0.6464,26.2,166.6,40.4,40,78.7,80,118.2,120,148.0,150,159.2,160,169.8,170,165.3,165,155.9,155,30.35,0.193,31.05,1,normaal
2025-09-01 06:45:05,180,4.973,34.8,0.6661,26.5,167.0,38.8,40,78.2,80,117.6,120,147.8,150,159.3,160,169.2,170,165.2,165,155.6,155,30.91,0.176,,0,normaal
2025-09-01 06:45:10,181,5.016,33.4,0.5996,26.0,166.3,39.4,40,77.8,80,118.1,120,148.7,150,159.5,160,168.8,170,164.6,165,155.7,155,30.22,0.167,,0,normaal
2025-09-01 06:45:15,179,5.063,35.4,0.6674,25.2,166.6,39.8,40,78.0,80,117.9,120,148.3,150,158.6,160,169.0,170,164.7,165,156.2,155,30.69,0.182,,0,normaal
2025-09-01 06:45:20,181,5.057,34.9,0.6403,25.0,166.7,40.3,40,77.5,80,117.8,120,148.4,150,159.2,160,169.5,170,165.5,165,155.7,155,30.33,0.271,,0,normaal
2025-09-01 06:45:25,180,4.961,35.1,0.6565,24.8,168.0,40.0,40,77.9,80,117.9,120,148.9,150,159.9,160,168.7,170,165.1,165,154.8,155,30.65,0.21,,0,normaal
2025-09-01 06:45:30,181,4.926,34.5,0.6458,25.4,166.9,40.2,40,79.0,80,118.5,120,148.3,150,159.5,160,168.8,170,165.0,165,154.9,155,30.28,0.19,31.23,1,normaal
2025-09-01 06:45:35,178,4.937,35.1,0.6604,26.5,166.9,40.0,40,77.8,80,118.0,120,148.4,150,159.1,160,169.5,170,164.9,165,155.7,155,30.68,0.175,,0,normaal
2025-09-01 06:45:40,178,4.96,35.1,0.6408,25.9,166.6,40.5,40,78.5,80,117.7,120,149.4,150,160.0,160,168.9,170,165.6,165,155.3,155,30.41,0.195,,0,normaal
2025-09-01 06:45:45,181,5.026,34.4,0.6434,25.5,167.2,40.0,40,78.1,80,117.6,120,148.5,150,159.5,160,169.5,170,165.0,165,156.2,155,30.68,0.219,,0,normaal
2025-09-01 06:45:50,182,4.871,34.7,0.6811,25.1,166.9,39.4,40,77.7,80,118.4,120,148.3,150,159.7,160,169.8,170,165.7,165,156.1,155,30.75,0.239,,0,normaal
2025-09-01 06:45:55,180,4.837,34.6,0.6545,25.1,166.8,39.4,40,78.6,80,117.2,120,148.4,150,159.4,160,169.3,170,164.8,165,155.4,155,30.15,0.179,,0,normaal
2025-09-01 06:46:00,180,4.859,34.8,0.6715,25.4,167.6,40.3,40,78.1,80,117.9,120,148.2,150,159.9,160,169.5,170,165.5,165,155.5,155,30.55,0.224,31.21,1,normaal
2025-09-01 06:46:05,179,4.97,34.8,0.6569,25.8,167.1,40.6,40,78.2,80,118.3,120,148.5,150,159.7,160,170.2,170,165.7,165,155.5,155,30.4,0.18,,0,normaal
2025-09-01 06:46:10,178,4.934,35.2,0.6562,25.6,166.7,39.3,40,78.6,80,117.7,120,148.5,150,158.6,160,168.8,170,164.9,165,155.5,155,30.6,0.171,,0,normaal
2025-09-01 06:46:15,180,4.905,34.6,0.6766,25.6,168.0,39.8,40,78.7,80,117.9,120,148.2,150,160.3,160,169.2,170,165.3,165,155.8,155,30.01,0.199,,0,normaal
2025-09-01 06:46:20,181,4.99,35.5,0.6678,24.4,167.8,40.3,40,77.9,80,117.1,120,148.2,150,160.0,160,169.5,170,165.7,165,155.0,155,31.02,0.176,,0,normaal
2025-09-01 06:46:25,180,4.955,33.6,0.6377,25.6,166.7,39.9,40,78.8,80,117.9,120,147.6,150,158.2,160,169.5,170,166.2,165,155.8,155,30.73,0.293,,0,normaal
2025-09-01 06:46:30,180,4.841,34.0,0.6654,25.6,166.7,39.2,40,77.8,80,117.5,120,147.4,150,159.2,160,169.6,170,165.5,165,155.9,155,29.97,0.18,29.6,1,normaal
2025-09-01 06:46:35,180,4.948,34.5,0.6663,24.8,166.9,40.3,40,78.0,80,117.8,120,149.3,150,159.8,160,169.3,170,165.4,165,156.2,155,30.26,0.279,,0,normaal
2025-09-01 06:46:40,181,4.925,34.3,0.6516,24.8,167.7,40.3,40,77.5,80,119.1,120,148.2,150,159.7,160,169.6,170,165.5,165,155.8,155,30.59,0.18,,0,normaal
2025-09-01 06:46:45,179,4.942,35.2,0.6753,24.8,167.4,39.7,40,77.9,80,118.4,120,148.2,150,159.4,160,169.2,170,164.6,165,154.8,155,30.49,0.186,,0,normaal
2025-09-01 06:46:50,181,4.819,35.1,0.6963,25.4,167.3,39.9,40,77.5,80,116.8,120,147.9,150,159.1,160,169.7,170,165.1,165,155.0,155,30.22,0.182,,0,normaal
2025-09-01 06:46:55,182,4.797,34.3,0.6784,24.9,167.0,40.2,40,77.8,80,119.6,120,148.7,150,159.6,160,170.2,170,165.8,165,156.1,155,30.78,0.226,,0,normaal
2025-09-01 06:47:00,181,4.802,35.1,0.6836,25.6,167.7,40.3,40,78.4,80,117.9,120,148.9,150,159.5,160,170.0,170,165.2,165,155.4,155,30.06,0.272,30.63,1,normaal
2025-09-01 06:47:05,179,4.835,34.5,0.6554,25.5,165.9,40.0,40,78.6,80,118.2,120,147.8,150,159.7,160,169.3,170,165.1,165,155.5,155,29.89,0.197,,0,normaal
2025-09-01 06:47:10,181,4.835,34.1,0.6613,24.9,165.7,39.5,40,78.1,80,118.2,120,148.3,150,160.3,160,169.2,170,164.6,165,155.2,155,30.86,0.273,,0,normaal
2025-09-01 06:47:15,178,4.899,34.4,0.643,25.8,166.3,40.8,40,77.8,80,118.6,120,149.0,150,159.4,160,169.3,170,164.3,165,155.3,155,30.58,0.203,,0,normaal
2025-09-01 06:47:20,180,4.828,35.1,0.6657,25.9,166.3,39.9,40,77.3,80,118.1,120,148.1,150,160.7,160,169.9,170,164.4,165,155.2,155,30.94,0.202,,0,normaal
2025-09-01 06:47:25,181,4.753,34.5,0.6969,25.8,166.5,40.3,40,78.0,80,118.2,120,147.8,150,159.5,160,169.2,170,164.8,165,154.9,155,30.65,0.273,,0,normaal
2025-09-01 06:47:30,181,4.87,34.8,0.6721,24.9,166.8,39.6,40,78.4,80,118.2,120,148.4,150,158.4,160,169.0,170,164.7,165,154.6,155,30.49,0.177,30.48,1,normaal
2025-09-01 06:47:35,181,4.801,33.6,0.6777,24.5,166.6,40.5,40,78.3,80,117.8,120,148.3,150,159.6,160,169.7,170,165.5,165,156.6,155,30.86,0.195,,0,normaal
2025-09-01 06:47:40,182,4.913,34.7,0.6846,24.7,167.1,40.1,40,78.3,80,118.0,120,147.9,150,159.2,160,168.7,170,165.1,165,156.3,155,30.26,0.2,,0,normaal
2025-09-01 06:47:45,182,4.823,35.6,0.708,25.1,167.1,39.0,40,77.7,80,117.9,120,148.0,150,158.8,160,169.4,170,164.8,165,155.5,155,30.59,0.293,,0,normaal
2025-09-01 06:47:50,179,4.808,34.3,0.6625,24.2,166.9,39.2,40,77.1,80,118.2,120,147.9,150,159.7,160,169.9,170,164.9,165,156.0,155,30.5,0.262,,0,normaal
2025-09-01 06:47:55,180,4.819,35.9,0.6971,24.2,167.3,40.3,40,77.5,80,117.8,120,147.8,150,159.5,160,170.4,170,165.7,165,154.7,155,30.85,0.292,,0,normaal
2025-09-01 06:48:00,180,4.854,35.4,0.6997,24.0,166.8,40.8,40,78.2,80,117.8,120,147.6,150,159.4,160,169.3,170,165.3,165,155.1,155,30.64,0.194,30.29,1,normaal
2025-09-01 06:48:05,181,4.848,34.9,0.6896,23.7,166.1,39.7,40,78.2,80,118.0,120,148.2,150,160.2,160,170.3,170,164.7,165,155.2,155,30.37,0.174,,0,normaal
2025-09-01 06:48:10,182,4.789,34.5,0.7026,23.6,168.2,39.7,40,77.6,80,117.2,120,148.7,150,159.3,160,168.6,170,165.0,165,155.8,155,30.23,0.224,,0,normaal
2025-09-01 06:48:15,181,4.734,34.9,0.7137,24.2,167.3,39.8,40,78.0,80,117.3,120,148.4,150,159.1,160,169.7,170,165.9,165,154.8,155,30.15,0.205,,0,normaal
2025-09-01 06:48:20,182,4.791,34.5,0.6822,24.7,166.8,40.6,40,77.5,80,117.2,120,149.0,150,160.1,160,170.0,170,165.1,165,156.9,155,30.73,0.177,,0,normaal
2025-09-01 06:48:25,181,4.735,34.9,0.6927,24.4,166.7,40.4,40,78.0,80,118.2,120,148.6,150,159.0,160,169.1,170,165.0,165,156.8,155,30.94,0.23,,0,normaal
2025-09-01 06:48:30,180,4.769,34.3,0.68,24.7,167.2,40.0,40,78.1,80,117.8,120,148.0,150,159.4,160,169.8,170,165.2,165,155.8,155,30.43,0.23,29.99,1,normaal
2025-09-01 06:48:35,181,4.812,34.9,0.6867,24.3,167.3,39.7,40,77.4,80,118.6,120,147.5,150,158.8,160,169.5,170,165.4,165,156.6,155,30.27,0.187,,0,normaal
2025-09-01 06:48:40,181,4.749,33.9,0.6931,23.7,167.0,39.0,40,77.9,80,117.5,120,147.3,150,159.1,160,169.1,170,165.2,165,156.0,155,30.91,0.183,,0,normaal
2025-09-01 06:48:45,183,4.883,34.5,0.6657,25.6,166.8,40.4,40,77.7,80,118.3,120,148.9,150,158.6,160,170.2,170,166.0,165,155.1,155,30.28,0.191,,0,normaal
2025-09-01 06:48:50,182,4.8,34.5,0.6732,23.8,166.9,39.9,40,78.9,80,117.8,120,148.9,150,159.9,160,168.1,170,165.7,165,155.5,155,30.78,0.266,,0,normaal
2025-09-01 06:48:55,184,4.812,34.9,0.6967,22.6,167.2,39.8,40,78.0,80,118.5,120,149.7,150,159.2,160,170.2,170,166.3,165,155.6,155,30.52,0.225,,0,normaal
2025-09-01 06:49:00,182,4.778,34.6,0.6827,24.9,166.6,39.7,40,77.2,80,117.9,120,148.1,150,159.2,160,169.9,170,165.4,165,155.1,155,30.5,0.314,31.19,1,normaal
2025-09-01 06:49:05,183,4.725,35.0,0.6894,24.0,166.2,39.1,40,78.9,80,117.8,120,148.5,150,159.6,160,169.5,170,165.5,165,155.1,155,30.43,0.203,,0,normaal
2025-09-01 06:49:10,181,4.77,34.3,0.6646,24.1,166.6,39.9,40,78.1,80,117.4,120,148.8,150,159.3,160,169.5,170,166.1,165,155.3,155,30.4,0.214,,0,normaal
2025-09-01 06:49:15,181,4.807,35.0,0.6883,24.5,167.6,39.8,40,77.0,80,117.2,120,148.6,150,160.1,160,168.9,170,165.7,165,154.5,155,30.75,0.2,,0,normaal
2025-09-01 06:49:20,183,4.709,34.0,0.689,23.6,166.7,39.2,40,78.1,80,117.5,120,148.6,150,159.1,160,169.9,170,164.1,165,155.3,155,30.58,0.185,,0,normaal
2025-09-01 06:49:25,183,4.818,34.1,0.6881,23.5,166.7,39.8,40,78.2,80,118.3,120,148.4,150,160.2,160,168.6,170,166.2,165,154.9,155,30.34,0.206,,0,normaal
2025-09-01 06:49:30,182,4.763,34.6,0.6767,23.7,166.3,40.2,40,77.7,80,117.1,120,148.9,150,159.3,160,169.3,170,165.1,165,155.9,155,30.59,0.183,30.61,1,normaal
2025-09-01 06:49:35,183,4.854,35.5,0.7089,24.0,168.0,40.5,40,78.9,80,117.8,120,148.4,150,159.3,160,168.9,170,165.6,165,155.0,155,30.79,0.177,,0,normaal
2025-09-01 06:49:40,183,4.673,35.6,0.7429,23.8,167.0,40.9,40,78.2,80,117.7,120,147.9,150,159.0,160,169.3,170,164.8,165,154.8,155,30.64,0.202,,0,normaal
2025-09-01 06:49:45,182,4.692,34.7,0.7036,24.5,166.9,40.2,40,78.8,80,117.9,120,148.6,150,159.7,160,169.2,170,164.6,165,154.7,155,30.59,0.215,,0,normaal
2025-09-01 06:49:50,181,4.767,35.3,0.6881,24.7,167.4,40.1,40,77.2,80,117.9,120,148.7,150,160.3,160,170.2,170,165.5,165,155.3,155,30.2,0.223,,0,normaal
2025-09-01 06:49:55,184,4.714,35.0,0.7208,25.1,167.2,40.4,40,77.6,80,118.1,120,148.8,150,159.1,160,169.5,170,165.2,165,155.2,155,30.79,0.31,,0,normaal
2025-09-01 06:50:00,182,4.75,35.0,0.715,23.6,167.0,39.8,40,77.7,80,117.5,120,148.4,150,159.8,160,169.3,170,166.1,165,155.6,155,30.81,0.173,30.91,1,normaal
2025-09-01 06:50:05,181,4.719,35.5,0.7205,23.7,167.3,39.0,40,77.1,80,117.6,120,147.7,150,158.7,160,169.7,170,165.6,165,154.9,155,30.54,0.28,,0,normaal
2025-09-01 06:50:10,184,4.736,36.2,0.7265,23.7,167.4,39.8,40,78.4,80,117.8,120,148.2,150,159.3,160,169.6,170,164.7,165,155.2,155,30.42,0.235,,0,normaal
2025-09-01 06:50:15,184,4.668,34.1,0.7222,23.6,167.2,38.4,40,78.6,80,118.0,120,148.3,150,159.5,160,169.6,170,166.1,165,155.6,155,30.81,0.186,,0,normaal
2025-09-01 06:50:20,182,4.733,34.7,0.7017,24.6,167.6,39.8,40,78.8,80,117.9,120,148.6,150,158.8,160,169.9,170,165.9,165,155.9,155,30.64,0.316,,0,normaal
2025-09-01 06:50:25,184,4.674,35.3,0.7198,23.2,167.1,40.2,40,78.1,80,118.7,120,148.9,150,158.7,160,169.5,170,165.9,165,155.6,155,30.92,0.247,,0,normaal
2025-09-01 06:50:30,183,4.831,34.5,0.671,24.0,166.1,40.3,40,78.6,80,118.1,120,148.5,150,159.2,160,168.5,170,165.5,165,155.2,155,30.98,0.248,30.48,1,normaal
2025-09-01 06:50:35,184,4.669,34.7,0.7001,23.8,167.2,39.6,40,77.5,80,117.9,120,147.6,150,159.6,160,169.2,170,165.5,165,155.5,155,30.68,0.18,,0,normaal
2025-09-01 06:50:40,183,4.715,34.7,0.698,24.0,168.0,40.6,40,77.8,80,118.3,120,148.0,150,159.9,160,168.9,170,165.6,165,154.4,155,30.73,0.183,,0,normaal
2025-09-01 06:50:45,183,4.662,35.2,0.7309,23.5,167.5,41.3,40,76.6,80,118.3,120,148.7,150,158.5,160,169.0,170,166.5,165,154.9,155,30.33,0.195,,0,normaal
2025-09-01 06:50:50,183,4.711,35.3,0.7228,24.4,166.6,40.1,40,77.7,80,118.4,120,148.2,150,159.9,160,168.8,170,164.9,165,155.5,155,30.24,0.175,,0,normaal
2025-09-01 06:50:55,182,4.714,34.9,0.7142,23.8,167.3,40.3,40,77.1,80,118.5,120,148.2,150,159.6,160,169.6,170,165.7,165,155.3,155,30.06,0.257,,0,normaal
2025-09-01 06:51:00,183,4.73,35.2,0.7272,24.0,167.2,39.8,40,77.7,80,117.7,120,148.5,150,158.8,160,171.2,170,165.2,165,154.6,155,30.72,0.219,30.67,1,normaal
2025-09-01 06:51:05,185,4.734,35.2,0.7139,23.8,167.6,40.0,40,77.8,80,118.0,120,148.8,150,159.0,160,170.0,170,165.0,165,154.9,155,30.21,0.32,,0,normaal
2025-09-01 06:51:10,184,4.658,35.0,0.7268,23.9,167.3,39.7,40,78.0,80,118.4,120,147.6,150,159.6,160,169.9,170,165.1,165,155.9,155,31.17,0.205,,0,normaal
2025-09-01 06:51:15,185,4.664,35.2,0.722,23.5,167.1,39.5,40,79.0,80,118.1,120,148.0,150,159.3,160,168.9,170,165.4,165,155.3,155,30.28,0.172,,0,normaal
2025-09-01 06:51:20,186,4.756,34.5,0.6997,23.4,166.7,40.4,40,78.8,80,117.9,120,149.5,150,158.6,160,168.9,170,164.5,165,155.1,155,30.43,0.278,,0,normaal
2025-09-01 06:51:25,185,4.635,34.3,0.7254,23.4,167.9,39.3,40,78.1,80,118.1,120,148.3,150,159.6,160,170.1,170,165.1,165,155.2,155,31.46,0.192,,0,normaal
2025-09-01 06:51:30,184,4.613,34.9,0.7174,23.1,166.6,40.0,40,78.1,80,118.2,120,147.5,150,159.4,160,169.4,170,165.2,165,155.4,155,30.89,0.17,31.39,1,normaal
2025-09-01 06:51:35,185,4.757,34.3,0.7049,23.1,167.0,40.5,40,78.4,80,117.5,120,148.4,150,159.1,160,169.4,170,164.7,165,154.9,155,30.7,0.3,,0,normaal
2025-09-01 06:51:40,185,4.743,35.2,0.726,24.0,166.7,40.4,40,78.3,80,118.1,120,148.3,150,158.5,160,169.3,170,165.4,165,155.1,155,30.46,0.289,,0,normaal
2025-09-01 06:51:45,184,4.721,35.2,0.719,23.2,166.7,39.9,40,78.2,80,117.5,120,148.5,150,159.7,160,168.3,170,164.7,165,154.7,155,30.15,0.251,,0,normaal
2025-09-01 06:51:50,185,4.732,34.6,0.7082,23.4,167.6,38.9,40,77.4,80,118.1,120,148.1,150,158.7,160,169.4,170,165.4,165,155.4,155,30.84,0.269,,0,normaal
2025-09-01 06:51:55,185,4.651,35.0,0.7353,22.9,167.3,40.5,40,78.8,80,117.4,120,147.8,150,158.6,160,169.5,170,165.3,165,154.9,155,30.67,0.331,,0,normaal
2025-09-01 06:52:00,186,4.693,35.0,0.7115,23.6,166.9,39.6,40,78.0,80,117.2,120,147.5,150,159.9,160,169.0,170,166.1,165,154.7,155,30.43,0.266,30.07,1,normaal
2025-09-01 06:52:05,185,4.703,35.6,0.7197,24.0,166.9,40.3,40,78.8,80,118.0,120,148.5,150,159.3,160,169.4,170,165.9,165,155.6,155,29.94,0.296,,0,normaal
2025-09-01 06:52:10,185,4.714,35.5,0.7428,23.6,167.0,39.3,40,78.4,80,118.3,120,149.1,150,160.2,160,170.0,170,165.4,165,156.0,155,31.1,0.179,,0,normaal
2025-09-01 06:52:15,185,4.655,36.2,0.7443,23.3,167.4,39.8,40,77.8,80,117.4,120,148.3,150,159.5,160,169.5,170,164.6,165,155.8,155,30.64,0.205,,0,normaal
2025-09-01 06:52:20,185,4.752,35.4,0.7119,23.0,167.2,40.8,40,78.0,80,118.2,120,147.4,150,158.9,160,168.7,170,165.0,165,155.4,155,30.83,0.2,,0,normaal
2025-09-01 06:52:25,184,4.716,35.8,0.7269,23.9,166.9,40.5,40,77.8,80,117.9,120,148.0,150,159.8,160,169.4,170,164.8,165,155.3,155,30.56,0.182,,0,normaal
2025-09-01 06:52:30,186,4.754,34.9,0.7256,23.6,167.5,39.9,40,77.9,80,117.9,120,147.6,150,160.0,160,169.9,170,165.7,165,154.5,155,30.39,0.206,30.38,1,normaal
2025-09-01 06:52:35,185,4.688,34.7,0.7251,24.5,167.3,39.1,40,78.1,80,118.7,120,148.0,150,158.8,160,169.2,170,164.6,165,155.1,155,31.22,0.171,,0,normaal
2025-09-01 06:52:40,187,4.709,36.4,0.7488,23.3,167.4,40.4,40,78.1,80,118.3,120,149.1,150,160.2,160,170.0,170,164.9,165,155.1,155,30.38,0.19,,0,normaal
2025-09-01 06:52:45,187,4.676,34.5,0.7175,23.2,168.0,39.6,40,78.1,80,117.9,120,148.8,150,159.1,160,169.8,170,165.4,165,155.8,155,30.91,0.194,,0,normaal
2025-09-01 06:52:50,185,4.783,35.3,0.7099,24.1,166.3,40.4,40,77.3,80,117.9,120,148.2,150,159.6,160,169.7,170,165.6,165,155.5,155,30.39,0.213,,0,normaal
2025-09-01 06:52:55,184,4.652,34.4,0.7168,22.3,167.6,40.6,40,77.1,80,117.4,120,148.3,150,160.3,160,169.5,170,165.3,165,155.1,155,30.47,0.223,,0,normaal
2025-09-01 06:53:00,189,4.622,34.8,0.747,23.7,167.9,40.4,40,77.3,80,117.6,120,147.4,150,160.0,160,170.0,170,165.4,165,155.7,155,30.61,0.201,31.25,1,normaal
2025-09-01 06:53:05,188,4.713,35.0,0.7249,23.0,167.0,40.2,40,78.4,80,118.5,120,148.4,150,159.2,160,169.2,170,165.7,165,155.3,155,30.58,0.235,,0,normaal
2025-09-01 06:53:10,188,4.739,35.1,0.7434,22.9,166.7,39.7,40,77.7,80,117.8,120,148.1,150,159.8,160,170.1,170,164.6,165,155.6,155,30.34,0.236,,0,normaal
2025-09-01 06:53:15,188,4.722,36.0,0.7293,23.7,167.6,39.6,40,77.6,80,118.2,120,147.7,150,159.7,160,169.6,170,165.4,165,155.5,155,30.78,0.23,,0,normaal
2025-09-01 06:53:20,187,4.654,34.6,0.7009,23.5,167.5,39.2,40,78.0,80,117.8,120,148.4,150,158.5,160,169.3,170,165.5,165,156.0,155,30.58,0.244,,0,normaal
2025-09-01 06:53:25,188,4.707,34.5,0.7064,23.0,167.3,40.0,40,78.7,80,118.3,120,148.5,150,159.2,160,169.8,170,165.2,165,155.5,155,30.37,0.253,,0,normaal
2025-09-01 06:53:30,188,4.692,35.7,0.73,23.7,167.0,39.4,40,76.7,80,117.5,120,149.3,150,159.7,160,168.4,170,165.3,165,156.5,155,30.94,0.272,31.0,1,normaal
