sample_id,site,temperatuur_C,druk_bar,debiet_kgh,luchtvochtigheid_pct,roersnelheid_RPM,API_zuiverheid_pct,excipient_vocht_pct,equipment_leeftijd_jaar,kwaliteitsscore,dissolutie_pct,goedgekeurd
Site_US-0259,Site_US,155.4,5.39,98.6,50.0,260.0,99.48,2.59,1,87.2,90.4,1
Site_US-0260,Site_US,149.4,4.87,96.2,56.5,241.0,99.59,2.15,1,86.7,92.6,1
Site_US-0261,Site_US,155.7,5.08,92.7,58.1,221.0,99.42,2.81,1,84.7,90.0,1
Site_US-0262,Site_US,157.2,5.02,96.6,55.8,210.0,99.23,2.33,1,87.7,87.6,1
Site_US-0263,Site_US,153.2,5.17,105.7,50.3,238.0,99.45,2.63,1,88.6,91.9,1
Site_US-0264,Site_US,156.9,5.55,95.6,56.3,228.0,99.32,2.61,1,88.1,93.1,1
Site_US-0265,Site_US,154.7,5.03,106.4,54.4,222.0,99.91,2.5,1,86.6,86.4,1
Site_US-0266,Site_US,152.0,4.93,96.1,53.2,244.0,99.41,2.93,1,87.2,89.1,1
Site_US-0267,Site_US,149.8,5.36,100.4,56.1,225.0,99.52,2.39,1,85.9,94.1,1
Site_US-0268,Site_US,160.1,5.15,97.2,65.1,241.0,99.25,2.37,1,87.9,89.1,1
Site_US-0269,Site_US,154.2,4.95,98.4,56.9,209.0,99.61,2.22,1,87.9,91.4,1
Site_US-0270,Site_US,155.1,5.11,102.7,50.9,248.0,99.47,2.68,1,88.2,90.9,1
Site_US-0271,Site_US,155.5,4.77,103.4,55.4,210.0,99.4,2.92,1,85.1,89.8,1
Site_US-0272,Site_US,151.7,5.07,100.2,56.2,239.0,99.18,2.26,1,84.1,92.1,1
Site_US-0273,Site_US,153.5,4.76,102.2,56.8,261.0,99.68,3.02,1,86.0,91.3,1
Site_US-0274,Site_US,151.6,5.28,91.2,55.5,193.0,99.52,2.58,1,88.3,91.7,1
Site_US-0275,Site_US,151.4,4.84,106.9,52.6,238.0,99.42,2.22,1,87.2,93.1,1
Site_US-0276,Site_US,154.3,4.94,103.1,55.9,241.0,99.42,3.12,1,85.4,88.6,1
Site_US-0277,Site_US,153.7,4.96,107.0,55.3,204.0,99.6,3.5,1,86.9,90.0,1
Site_US-0278,Site_US,157.5,4.67,101.7,50.2,221.0,98.99,2.5,1,91.3,89.9,1
Site_US-0279,Site_US,155.1,5.49,99.8,50.9,248.0,99.48,2.56,1,89.8,87.6,1
Site_US-0280,Site_US,155.3,5.04,97.3,54.4,217.0,99.55,2.45,1,87.7,86.7,1
Site_US-0281,Site_US,156.9,4.8,95.5,52.9,245.0,99.46,2.77,1,87.7,90.5,1
Site_US-0282,Site_US,150.2,4.81,95.8,54.7,255.0,99.43,2.25,1,86.5,91.4,1
Site_US-0283,Site_US,155.0,4.84,103.6,57.1,228.0,99.84,2.73,1,87.0,93.4,1
Site_US-0284,Site_US,147.3,4.55,99.3,55.2,220.0,99.52,2.3,1,84.4,92.0,1
Site_US-0285,Site_US,153.4,3.9,95.7,59.4,230.0,99.58,2.36,1,87.5,89.4,1
Site_US-0286,Site_US,153.0,4.63,101.7,55.2,224.0,99.36,2.76,1,87.1,90.3,1
Site_US-0287,Site_US,153.6,4.3,96.5,57.3,231.0,99.86,2.67,1,85.9,90.0,1
Site_US-0288,Site_US,155.6,4.79,105.1,53.5,286.0,99.4,2.4,1,87.5,87.1,1
Site_US-0289,Site_US,150.1,5.41,104.2,55.7,280.0,99.59,2.31,1,86.7,89.1,1
Site_US-0290,Site_US,154.9,5.48,96.4,56.9,209.0,99.31,2.17,1,89.1,92.6,1
Site_US-0291,Site_US,150.8,4.86,110.6,54.9,242.0,99.69,2.39,1,88.3,88.8,1
Site_US-0292,Site_US,155.6,4.93,93.2,54.3,221.0,99.54,2.41,1,86.1,89.5,1
Site_US-0293,Site_US,151.1,4.83,92.7,57.4,230.0,99.65,2.47,1,86.5,90.8,1
Site_US-0294,Site_US,156.8,4.74,101.1,58.9,237.0,99.54,2.38,1,87.1,87.5,1
Site_US-0295,Site_US,156.4,5.1,96.8,55.8,240.0,99.52,3.32,1,84.4,92.3,1
Site_US-0296,Site_US,153.2,5.04,103.5,60.1,245.0,99.76,2.4,1,87.5,91.8,1
Site_US-0297,Site_US,159.5,4.9,100.4,55.1,220.0,99.63,2.53,1,88.2,87.6,1
Site_US-0298,Site_US,150.7,4.89,102.6,51.8,242.0,99.82,2.7,1,87.8,91.3,1
Site_US-0299,Site_US,154.7,5.26,97.4,52.8,239.0,99.44,2.43,1,86.8,86.3,1
Site_US-0300,Site_US,154.0,4.67,95.0,58.3,255.0,100.04,1.99,1,89.3,88.7,1
Site_US-0301,Site_US,153.8,4.74,103.8,53.9,266.0,99.51,2.59,1,87.1,90.2,1
Site_US-0302,Site_US,153.0,4.63,111.2,57.6,212.0,99.83,2.7,1,85.5,92.3,1
Site_US-0303,Site_US,156.3,5.33,99.7,57.9,235.0,99.18,2.14,1,89.5,90.3,1
Site_US-0304,Site_US,159.0,4.8,100.4,54.2,215.0,99.41,2.51,1,88.1,90.5,1
Site_US-0305,Site_US,153.0,5.03,97.5,53.8,235.0,99.6,2.7,1,85.9,91.7,1
Site_US-0306,Site_US,151.3,4.7,107.8,59.6,249.0,99.22,2.08,1,85.5,85.9,1
Site_US-0307,Site_US,151.2,4.85,106.8,52.2,230.0,99.29,2.19,1,87.0,89.5,1
Site_US-0308,Site_US,150.5,5.09,95.1,55.3,248.0,99.52,2.32,1,85.8,87.8,1
Site_US-0309,Site_US,151.1,5.53,90.9,56.5,234.0,99.32,2.31,1,87.2,91.3,1
Site_US-0310,Site_US,154.1,4.82,101.1,49.6,238.0,99.49,2.37,1,87.7,90.5,1
Site_US-0311,Site_US,152.0,4.57,100.1,55.5,233.0,99.83,2.89,1,85.5,91.7,1
Site_US-0312,Site_US,151.5,5.09,101.5,52.3,229.0,99.61,2.9,1,86.0,88.7,1
Site_US-0313,Site_US,152.8,4.87,95.3,53.7,223.0,99.23,2.52,1,86.4,86.1,1
Site_US-0314,Site_US,150.6,4.91,90.7,57.1,214.0,99.72,2.66,1,86.2,86.4,1
Site_US-0315,Site_US,151.1,4.95,103.3,52.5,228.0,99.48,2.51,1,86.5,90.1,1
Site_US-0316,Site_US,149.0,4.85,93.6,52.5,221.0,99.34,2.13,1,87.4,89.4,1
Site_US-0317,Site_US,156.3,5.23,104.6,57.1,221.0,99.49,2.46,1,85.2,92.2,1
Site_US-0318,Site_US,159.0,5.27,97.4,54.3,243.0,99.63,2.53,1,89.1,90.5,1
Site_US-0319,Site_US,151.0,5.47,101.1,57.7,239.0,99.49,2.56,1,85.5,86.4,1
Site_US-0320,Site_US,149.0,5.19,96.5,49.9,257.0,99.65,2.32,1,86.9,92.6,1
Site_US-0321,Site_US,154.8,4.94,99.5,58.0,241.0,99.26,2.62,1,87.5,89.9,1
Site_US-0322,Site_US,153.1,4.79,103.6,55.1,236.0,99.7,2.52,1,87.7,88.0,1
Site_US-0323,Site_US,153.1,5.01,99.6,56.0,233.0,99.55,2.41,1,87.1,88.3,1
Site_US-0324,Site_US,155.0,4.36,103.2,54.1,211.0,99.8,2.61,1,88.0,91.4,1
Site_US-0325,Site_US,152.6,4.87,101.4,51.4,207.0,99.29,2.94,1,85.5,91.1,1
Site_US-0326,Site_US,155.6,5.44,107.4,54.5,234.0,99.4,2.76,1,86.6,89.7,1
Site_US-0327,Site_US,152.1,4.95,98.1,58.5,221.0,99.72,2.68,1,84.9,89.3,1
Site_US-0328,Site_US,154.6,4.76,101.3,56.5,250.0,99.38,2.21,1,88.1,86.8,1
Site_US-0329,Site_US,151.8,4.99,97.7,55.2,227.0,99.46,2.65,1,87.3,91.4,1
Site_US-0330,Site_US,159.6,4.5,96.9,53.6,230.0,99.57,1.87,1,92.2,90.8,1
Site_US-0331,Site_US,151.5,4.75,103.4,54.9,277.0,99.64,2.03,1,87.4,87.9,1
Site_US-0332,Site_US,152.3,5.05,100.5,54.9,230.0,99.87,2.85,1,90.8,86.0,1
Site_US-0333,Site_US,156.4,4.75,100.5,52.8,246.0,99.5,3.01,1,86.3,93.5,1
Site_US-0334,Site_US,155.7,5.41,104.2,57.2,266.0,99.64,2.48,1,88.3,89.8,1
Site_US-0335,Site_US,150.9,5.12,110.5,53.2,234.0,99.52,2.97,1,84.4,92.1,1
Site_US-0336,Site_US,153.6,4.87,97.0,51.9,264.0,99.77,2.45,1,86.6,90.5,1
Site_US-0337,Site_US,149.2,4.84,98.5,49.7,181.0,99.52,2.28,1,86.5,89.9,1
Site_US-0338,Site_US,147.9,5.09,93.7,49.5,198.0,99.44,2.29,1,87.4,89.2,1
Site_US-0339,Site_US,151.4,4.88,97.1,55.8,228.0,99.36,2.3,1,87.2,89.3,1
Site_US-0340,Site_US,154.8,5.68,104.0,53.8,232.0,99.62,2.77,1,88.4,90.1,1
Site_US-0341,Site_US,156.2,4.75,92.2,50.2,247.0,99.47,2.45,1,89.5,91.9,1
Site_US-0342,Site_US,159.8,4.36,101.8,55.4,220.0,99.18,2.75,1,88.4,91.8,1
Site_US-0343,Site_US,157.5,4.76,90.1,55.4,225.0,99.62,1.86,1,90.9,88.6,1
Site_US-0344,Site_US,151.7,5.35,98.1,57.2,203.0,99.46,3.16,1,84.2,88.8,1
Site_US-0345,Site_US,149.9,5.06,101.6,54.6,240.0,99.6,2.11,1,88.9,88.9,1
Site_US-0346,Site_US,155.6,5.07,106.4,59.6,258.0,99.15,2.66,1,87.4,90.2,1
Site_US-0347,Site_US,150.3,4.9,115.3,54.8,213.0,99.47,2.25,1,86.1,89.2,1
Site_US-0348,Site_US,154.7,5.52,100.2,56.3,240.0,99.42,2.18,1,87.3,93.8,1
Site_US-0349,Site_US,152.0,4.61,103.1,52.2,244.0,99.42,2.86,1,87.0,90.0,1
Site_US-0350,Site_US,149.6,4.66,101.4,53.1,223.0,99.56,2.23,1,86.5,90.2,1
Site_US-0351,Site_US,157.7,5.09,106.0,56.2,266.0,99.26,2.71,1,85.6,88.5,1
Site_US-0352,Site_US,153.3,5.5,92.3,57.7,206.0,99.26,2.73,1,85.6,91.1,1
Site_US-0353,Site_US,154.1,5.2,102.8,55.9,242.0,99.7,2.03,1,88.8,92.1,1
Site_US-0354,Site_US,157.0,5.3,100.5,58.5,233.0,99.65,2.53,1,88.0,91.7,1
Site_US-0355,Site_US,154.8,4.72,99.5,51.3,242.0,99.37,2.14,1,88.5,93.2,1
Site_US-0356,Site_US,155.3,5.11,98.9,53.3,185.0,99.71,2.63,1,86.0,91.3,1
Site_US-0357,Site_US,150.2,4.83,102.3,55.4,230.0,99.26,2.9,1,86.7,87.9,1
Site_US-0358,Site_US,151.1,5.58,106.3,58.9,211.0,99.57,2.8,1,84.6,92.0,1
Site_US-0359,Site_US,152.0,4.55,95.2,54.1,237.0,99.58,3.01,1,86.4,89.8,1
Site_US-0360,Site_US,153.0,5.12,99.3,54.0,242.0,99.57,2.17,1,87.8,89.7,1
Site_US-0361,Site_US,152.1,4.9,97.8,53.5,238.0,99.32,2.08,1,88.4,89.8,1
Site_US-0362,Site_US,155.2,5.39,90.3,54.1,215.0,99.54,3.19,1,86.4,92.4,1
Site_US-0363,Site_US,153.1,4.6,108.1,59.6,215.0,99.41,2.63,1,84.7,93.3,1
Site_US-0364,Site_US,155.4,4.8,96.0,54.5,215.0,99.15,2.48,1,88.1,90.3,1
Site_US-0365,Site_US,152.5,4.82,103.5,54.2,223.0,99.52,2.7,1,87.7,88.4,1
Site_US-0366,Site_US,154.7,5.1,97.8,53.3,208.0,99.45,2.51,1,87.0,89.8,1
Site_US-0367,Site_US,154.7,5.5,99.1,55.9,246.0,99.58,2.72,1,86.8,90.4,1
Site_US-0368,Site_US,153.8,4.48,95.7,55.7,258.0,99.9,2.65,1,88.5,90.4,1
Site_US-0369,Site_US,145.4,5.47,105.9,54.7,222.0,99.77,2.39,1,84.3,87.7,1
Site_US-0370,Site_US,155.4,4.65,99.5,56.3,242.0,99.9,2.14,1,89.8,88.9,1
Site_US-0371,Site_US,151.1,5.12,98.9,55.0,221.0,99.51,2.53,1,88.7,87.3,1
Site_US-0372,Site_US,156.9,5.08,93.2,49.6,250.0,99.61,2.45,1,89.5,90.3,1
Site_US-0373,Site_US,154.4,4.82,101.9,55.5,189.0,99.51,1.82,1,89.0,91.4,1
Site_US-0374,Site_US,156.5,4.41,99.0,56.0,246.0,99.36,2.73,1,85.7,89.2,1
Site_US-0375,Site_US,149.9,4.86,107.7,55.6,257.0,99.26,2.43,1,85.7,86.4,1
Site_US-0376,Site_US,149.5,5.19,96.1,52.2,239.0,99.6,2.13,1,87.6,89.2,1
Site_US-0377,Site_US,154.6,4.89,97.1,56.1,271.0,99.61,2.77,1,86.8,92.4,1
Site_US-0378,Site_US,148.5,4.73,85.8,55.0,234.0,99.51,2.39,1,87.1,92.1,1
Site_US-0379,Site_US,152.7,5.37,100.5,55.0,212.0,99.49,2.64,1,86.0,89.5,1
Site_US-0380,Site_US,154.8,5.28,101.6,52.9,209.0,99.74,2.59,1,87.6,88.4,1
Site_US-0381,Site_US,155.2,5.18,95.7,55.5,238.0,99.21,2.39,1,88.7,90.6,1
Site_US-0382,Site_US,150.3,4.97,107.7,50.9,227.0,99.17,2.48,1,87.6,89.5,1
Site_US-0383,Site_US,155.2,5.01,105.6,57.0,252.0,99.51,2.69,1,88.3,88.5,1
Site_US-0384,Site_US,152.5,4.84,99.4,56.5,244.0,99.31,2.35,1,86.6,90.4,1
Site_US-0385,Site_US,155.7,4.97,96.7,54.9,282.0,99.45,2.22,1,87.5,92.4,1
Site_US-0386,Site_US,154.3,4.53,90.1,51.6,236.0,99.54,2.43,1,84.7,92.3,1
Site_US-0387,Site_US,151.4,4.89,104.8,54.8,268.0,99.74,3.35,1,86.7,89.1,1
Site_US-0388,Site_US,151.1,4.81,93.7,56.3,230.0,99.77,2.96,1,86.6,91.3,1
Site_US-0389,Site_US,157.3,5.23,101.4,52.9,233.0,99.46,2.79,1,89.4,88.2,1
Site_US-0390,Site_US,149.0,4.93,98.5,58.7,221.0,99.81,2.1,1,86.8,91.0,1
Site_US-0391,Site_US,148.8,4.83,95.5,55.0,269.0,99.5,3.06,1,83.8,90.9,1
Site_US-0392,Site_US,156.3,5.13,99.8,57.4,243.0,99.66,2.57,1,88.8,90.7,1
Site_US-0393,Site_US,153.8,5.33,103.7,57.5,249.0,99.37,2.26,1,88.5,89.2,1
Site_US-0394,Site_US,152.7,4.81,98.2,52.8,252.0,99.14,3.08,1,85.2,91.2,1
Site_US-0395,Site_US,158.2,4.58,95.1,50.2,232.0,100.03,2.54,1,89.5,89.8,1
Site_US-0396,Site_US,155.0,5.02,102.8,55.8,250.0,99.4,2.55,1,87.4,92.9,1
Site_US-0397,Site_US,155.5,5.31,100.6,49.4,232.0,99.69,2.73,1,87.9,89.3,1
Site_US-0398,Site_US,149.0,4.87,109.1,50.7,229.0,99.44,2.44,1,84.6,90.5,1
Site_US-0399,Site_US,151.7,4.93,107.0,54.3,245.0,99.19,2.62,1,86.0,88.5,1
Site_US-0400,Site_US,148.8,4.76,98.4,48.5,223.0,99.38,2.99,1,84.1,87.1,1
Site_US-0401,Site_US,156.0,5.26,95.6,58.0,274.0,99.39,2.49,1,90.4,88.4,1
Site_US-0402,Site_US,153.1,4.44,88.0,56.9,230.0,99.35,2.94,1,84.9,92.8,1
Site_US-0403,Site_US,151.0,4.99,94.3,55.0,209.0,99.76,2.13,1,87.7,89.9,1
Site_US-0404,Site_US,160.2,4.84,101.0,52.5,232.0,99.26,2.59,1,88.2,90.1,1
Site_US-0405,Site_US,152.7,4.74,101.6,55.6,213.0,99.46,2.61,1,87.1,88.5,1
Site_US-0406,Site_US,154.4,5.8,102.8,50.0,276.0,99.62,2.73,1,88.7,89.6,1
Site_US-0407,Site_US,153.6,4.54,100.5,49.1,250.0,99.38,2.19,1,89.5,92.3,1
Site_US-0408,Site_US,152.3,5.21,97.6,49.9,228.0,99.6,2.55,1,90.0,93.7,1
Site_US-0409,Site_US,152.8,5.5,96.8,50.6,211.0,99.43,2.42,1,88.3,92.3,1
Site_US-0410,Site_US,149.1,4.88,99.1,57.4,216.0,99.33,2.25,1,84.7,90.5,1
Site_US-0411,Site_US,149.8,5.31,103.5,55.9,242.0,99.58,2.23,1,88.0,87.8,1
Site_US-0412,Site_US,152.5,5.73,107.0,48.1,270.0,99.44,2.35,1,90.4,90.1,1
Site_US-0413,Site_US,157.0,4.87,93.8,56.9,244.0,99.53,2.07,1,91.3,90.2,1
Site_US-0414,Site_US,152.5,5.28,107.8,58.5,222.0,99.66,2.65,1,87.4,89.2,1
Site_US-0415,Site_US,151.2,5.18,105.6,57.0,220.0,99.21,2.47,1,85.3,93.5,1
Site_US-0416,Site_US,154.6,5.31,104.9,54.3,244.0,99.44,2.23,1,86.4,90.2,1
Site_US-0417,Site_US,153.0,4.88,99.3,56.9,261.0,99.57,2.52,1,87.7,84.9,1
Site_US-0418,Site_US,151.8,4.66,113.2,59.8,248.0,99.76,2.43,1,85.6,88.7,1
Site_US-0419,Site_US,150.3,5.48,101.8,54.8,271.0,99.59,2.7,1,85.5,94.5,1
Site_US-0420,Site_US,154.1,4.76,94.6,57.4,191.0,99.79,2.21,1,86.8,90.6,1
Site_US-0421,Site_US,159.1,5.22,101.5,53.1,204.0,99.57,2.56,1,89.8,90.7,1
Site_US-0422,Site_US,152.4,5.12,93.2,54.4,194.0,99.31,2.58,1,86.0,94.5,1
Site_US-0423,Site_US,156.3,4.98,105.6,50.7,257.0,99.21,2.96,1,86.9,89.2,1
Site_US-0424,Site_US,151.1,4.56,97.1,50.5,258.0,99.54,2.95,1,85.3,91.6,1
Site_US-0425,Site_US,152.6,5.3,100.5,55.6,264.0,99.27,2.64,1,86.8,90.5,1
Site_US-0426,Site_US,150.6,4.38,103.3,56.9,234.0,99.36,2.67,1,85.4,89.3,1
Site_US-0427,Site_US,150.0,4.92,103.2,51.1,246.0,99.64,2.22,1,87.0,87.5,1
Site_US-0428,Site_US,155.9,5.11,99.1,55.9,224.0,99.85,2.97,1,85.9,91.2,1
Site_US-0429,Site_US,149.4,4.78,95.9,48.8,233.0,99.46,3.38,1,85.1,88.6,1
Site_US-0430,Site_US,152.8,4.64,107.2,58.5,253.0,99.58,2.68,1,85.3,90.4,1
Site_US-0431,Site_US,155.2,4.97,97.8,60.6,220.0,99.37,2.43,1,87.0,91.8,1
Site_US-0432,Site_US,153.0,4.97,101.2,57.5,235.0,99.97,2.27,1,88.3,88.7,1
Site_US-0433,Site_US,155.7,5.44,96.3,57.4,240.0,99.18,2.54,1,89.2,89.9,1
Site_US-0434,Site_US,152.6,5.04,101.8,55.3,242.0,99.06,2.57,1,85.9,87.7,1
Site_US-0435,Site_US,154.1,4.93,109.5,56.2,296.0,99.4,2.68,1,86.2,87.0,1
Site_US-0436,Site_US,150.8,4.99,99.8,55.8,242.0,99.41,2.43,1,87.3,87.0,1
Site_US-0437,Site_US,157.6,5.38,108.6,61.8,222.0,99.62,1.44,1,92.0,87.1,1
Site_US-0438,Site_US,153.2,4.72,99.8,56.0,220.0,99.23,2.49,1,85.7,86.6,1
Site_US-0439,Site_US,153.4,5.11,105.3,53.0,199.0,99.73,2.62,1,87.9,88.6,1
Site_US-0440,Site_US,150.5,4.91,107.7,57.9,244.0,99.67,2.5,1,87.0,88.4,1
Site_US-0441,Site_US,152.5,5.07,99.7,52.4,257.0,99.7,2.79,1,88.7,88.4,1
Site_US-0442,Site_US,151.8,4.81,95.8,53.1,206.0,99.57,2.25,1,85.8,88.4,1
Site_US-0443,Site_US,150.5,5.2,104.4,54.9,241.0,99.62,2.49,1,89.0,89.8,1
Site_US-0444,Site_US,151.6,5.09,103.5,58.0,243.0,99.85,2.79,1,86.7,92.7,1
Site_US-0445,Site_US,148.5,5.18,103.1,53.1,212.0,99.29,2.42,1,85.7,88.9,1
Site_US-0446,Site_US,153.5,5.6,88.0,59.5,240.0,99.48,2.57,1,86.8,88.6,1
Site_US-0447,Site_US,150.0,5.51,100.2,59.3,226.0,99.42,2.53,1,87.6,92.9,1
Site_US-0448,Site_US,150.9,4.71,97.9,57.1,264.0,99.58,2.31,1,86.5,90.9,1
Site_US-0449,Site_US,151.5,5.0,98.8,49.3,258.0,99.53,2.1,1,92.1,87.9,1
Site_US-0450,Site_US,153.2,5.46,90.1,57.1,203.0,99.49,2.89,1,86.7,88.9,1
Site_US-0451,Site_US,152.7,4.62,88.7,52.1,228.0,99.69,2.39,1,89.1,88.3,1
Site_US-0452,Site_US,154.2,4.74,94.0,55.7,209.0,99.44,2.04,1,89.5,90.6,1
Site_US-0453,Site_US,154.2,4.55,103.6,54.0,273.0,99.44,2.57,1,86.8,91.1,1
Site_US-0454,Site_US,155.2,4.77,103.1,57.1,213.0,99.35,2.58,1,85.9,92.7,1
Site_US-0455,Site_US,152.7,5.04,103.4,54.2,218.0,99.82,3.4,1,84.7,90.6,1
Site_US-0456,Site_US,156.0,4.33,94.3,52.9,219.0,99.36,2.93,1,87.0,92.1,1
Site_US-0457,Site_US,153.4,5.02,101.3,54.3,236.0,99.32,2.33,1,89.3,90.7,1
Site_US-0458,Site_US,152.3,4.79,100.8,54.7,206.0,99.76,2.95,1,84.4,90.4,1
Site_US-0459,Site_US,145.9,4.96,90.7,59.5,241.0,99.5,2.96,1,82.0,90.2,1
Site_US-0460,Site_US,155.1,5.05,99.5,56.6,224.0,99.33,2.97,1,86.7,92.0,1
Site_US-0461,Site_US,158.3,4.83,100.8,55.4,253.0,99.42,1.91,1,91.7,89.0,1
Site_US-0462,Site_US,154.8,4.73,100.9,54.6,234.0,99.25,2.83,1,85.8,87.6,1
Site_US-0463,Site_US,155.4,4.7,108.4,55.2,263.0,99.65,2.41,1,87.1,89.1,1
Site_US-0464,Site_US,152.2,5.72,104.2,52.3,228.0,99.41,2.11,1,88.5,86.1,1
Site_US-0465,Site_US,156.6,4.82,102.4,58.7,213.0,99.57,2.02,1,87.1,88.7,1
Site_US-0466,Site_US,152.8,5.15,99.6,53.1,241.0,99.27,2.42,1,88.1,89.1,1
Site_US-0467,Site_US,151.2,4.77,97.3,55.3,267.0,99.67,2.36,1,86.8,93.0,1
Site_US-0468,Site_US,150.0,4.93,103.0,51.3,276.0,99.73,2.22,1,90.5,88.6,1
Site_US-0469,Site_US,156.7,5.4,101.9,58.4,270.0,99.1,2.27,1,88.3,88.3,1
Site_US-0470,Site_US,152.9,5.42,95.9,54.5,231.0,99.47,2.67,1,87.7,91.0,1
Site_US-0471,Site_US,148.3,5.32,92.9,51.4,197.0,99.57,3.03,1,86.4,86.2,1
Site_US-0472,Site_US,152.9,4.69,101.6,56.7,242.0,99.56,2.24,1,87.5,88.9,1
Site_US-0473,Site_US,145.4,4.92,90.5,59.4,261.0,99.45,2.51,1,84.5,91.4,1
Site_US-0474,Site_US,152.8,5.04,101.7,55.8,222.0,99.7,2.31,1,86.6,90.3,1
Site_US-0475,Site_US,155.2,4.85,102.6,58.0,279.0,99.25,2.41,1,86.4,92.1,1
Site_US-0476,Site_US,151.7,5.4,104.9,56.6,227.0,99.63,2.81,1,85.3,88.7,1
Site_US-0477,Site_US,154.1,5.24,97.5,54.1,251.0,99.36,2.47,1,88.9,87.8,1
Site_US-0478,Site_US,156.1,5.15,97.5,55.4,253.0,99.56,2.41,1,89.8,91.3,1
Site_US-0479,Site_US,151.7,4.87,96.5,57.7,222.0,99.44,2.96,1,83.3,88.0,1
Site_US-0480,Site_US,154.7,4.63,105.4,57.9,244.0,99.3,2.34,1,87.6,89.6,1
Site_US-0481,Site_US,152.6,4.97,91.9,56.1,223.0,99.81,2.85,1,86.1,91.1,1
Site_US-0482,Site_US,152.2,4.79,99.4,54.2,258.0,99.25,2.91,1,83.3,88.2,1
Site_US-0483,Site_US,152.0,4.86,105.0,54.4,243.0,99.61,2.24,1,87.0,92.2,1
Site_US-0484,Site_US,153.3,5.24,97.9,60.1,224.0,99.3,2.78,1,86.2,90.7,1
Site_US-0485,Site_US,151.2,5.39,103.2,53.0,204.0,99.2,2.41,1,86.2,92.4,1
Site_US-0486,Site_US,149.7,5.02,98.3,51.5,252.0,99.33,2.09,1,89.4,84.9,1
Site_US-0487,Site_US,150.7,4.69,104.6,55.0,222.0,99.69,2.49,1,88.0,89.9,1
Site_US-0488,Site_US,151.1,4.89,104.4,54.6,257.0,99.55,3.07,1,84.8,91.1,1
Site_US-0489,Site_US,153.6,5.03,100.5,55.1,221.0,99.23,2.29,1,86.6,91.1,1
Site_US-0490,Site_US,150.2,5.22,101.8,56.3,208.0,99.66,2.38,1,85.5,90.0,1
Site_US-0491,Site_US,144.8,5.24,93.3,54.9,254.0,99.62,2.82,1,83.6,91.1,1
Site_US-0492,Site_US,153.0,5.38,104.6,52.4,229.0,100.03,2.69,1,89.0,89.6,1
Site_US-0493,Site_US,152.1,5.29,96.7,50.5,240.0,99.48,2.31,1,89.3,92.0,1
Site_US-0494,Site_US,153.6,5.09,91.2,56.1,240.0,99.58,2.86,1,87.3,92.6,1
Site_US-0495,Site_US,155.2,5.01,99.1,53.1,250.0,99.79,2.66,1,88.7,91.1,1
Site_US-0496,Site_US,155.6,4.85,103.9,53.9,263.0,99.57,2.25,1,88.4,89.5,1
Site_US-0497,Site_US,152.7,5.67,104.0,54.0,227.0,99.14,2.62,1,87.7,90.6,1
Site_US-0498,Site_US,156.5,4.69,103.6,55.4,248.0,99.33,2.93,1,87.1,93.1,1
Site_US-0499,Site_US,155.4,4.93,108.8,56.2,211.0,99.57,2.87,1,87.7,91.6,1
Site_US-0500,Site_US,151.6,5.25,98.8,63.4,196.0,99.61,2.08,1,88.2,92.3,1
Site_US-0501,Site_US,152.1,5.32,102.9,51.5,240.0,99.49,2.75,1,87.0,93.0,1
Site_US-0502,Site_US,152.4,4.76,100.2,58.8,226.0,99.67,2.88,1,85.4,90.6,1
Site_US-0503,Site_US,154.4,4.79,96.6,55.1,210.0,99.63,2.83,1,87.4,90.7,1
Site_US-0504,Site_US,156.2,5.47,107.0,52.1,250.0,99.67,2.46,1,88.1,91.8,1
Site_US-0505,Site_US,147.1,4.45,100.9,55.2,218.0,99.56,2.49,1,85.6,88.0,1
Site_US-0506,Site_US,154.3,5.18,101.5,55.3,222.0,99.73,3.04,1,87.9,86.2,1
Site_US-0507,Site_US,150.0,4.82,95.8,55.5,235.0,99.88,3.08,1,84.3,93.0,1
Site_US-0508,Site_US,152.9,5.41,100.5,54.7,268.0,99.3,2.46,1,84.7,89.4,1
Site_US-0509,Site_US,151.2,4.84,106.8,54.9,230.0,99.35,2.58,1,87.9,89.8,1
Site_US-0510,Site_US,151.0,5.12,89.8,57.1,284.0,99.53,2.53,1,85.0,87.9,1
Site_US-0511,Site_US,153.7,5.09,104.7,56.9,238.0,99.23,2.18,1,87.4,89.5,1
Site_US-0512,Site_US,153.4,5.43,101.6,50.7,244.0,99.37,2.83,1,87.2,89.8,1
Site_US-0513,Site_US,151.3,4.65,101.7,51.0,214.0,99.43,1.89,1,88.2,89.9,1
Site_US-0514,Site_US,153.1,5.41,104.0,57.2,239.0,99.74,2.28,1,88.5,90.8,1
Site_US-0515,Site_US,155.6,5.01,106.5,58.2,263.0,99.7,2.76,1,86.3,88.6,1
Site_US-0516,Site_US,155.0,5.08,104.8,57.2,256.0,99.89,2.63,1,88.9,92.4,1
Site_US-0517,Site_US,150.1,4.91,105.5,58.0,222.0,99.58,2.91,1,84.7,90.5,1
Site_US-0518,Site_US,151.4,5.03,92.3,53.0,262.0,99.71,2.68,1,84.9,89.3,1
Site_US-0519,Site_US,151.7,4.83,108.6,55.5,266.0,99.61,2.8,1,87.0,90.6,1
