timestamp,batch_id,tijd_sec,inlet_lucht_temp_C,inlet_lucht_temp_sp_C,outlet_lucht_temp_C,product_temp_C,outlet_luchtvochtigheid_pct,drukval_mbar,luchtdebiet_m3h,bedmassa_kg,vochtgehalte_pct,NIR_vochtgehalte_pct,droogsnelheid_pctmin,energie_kW,fase
2025-02-01 05:21:00,DRY-001,1260,65.1,65,46.7,44.0,44.1,19.8,860.0,87.0,29.87,,0.0991,17.29,constant_rate
2025-02-01 05:21:30,DRY-001,1290,65.0,65,46.6,43.6,43.0,19.5,837.0,87.0,30.1,,0.0999,16.62,constant_rate
2025-02-01 05:22:00,DRY-001,1320,66.2,65,48.1,45.2,41.0,19.8,848.0,87.0,29.89,,0.0992,17.85,constant_rate
2025-02-01 05:22:30,DRY-001,1350,65.1,65,46.1,43.5,43.0,19.5,849.0,87.0,29.71,,0.0985,16.92,constant_rate
2025-02-01 05:23:00,DRY-001,1380,64.9,65,46.4,43.8,45.7,19.7,841.0,87.0,30.04,,0.0997,16.92,constant_rate
2025-02-01 05:23:30,DRY-001,1410,65.1,65,46.6,43.8,43.6,19.3,846.0,87.0,29.45,,0.0976,17.06,constant_rate
2025-02-01 05:24:00,DRY-001,1440,64.9,65,46.6,43.2,43.7,19.1,833.0,87.0,29.43,,0.0975,16.62,constant_rate
2025-02-01 05:24:30,DRY-001,1470,64.9,65,47.4,44.3,43.3,19.5,853.0,87.0,29.58,,0.098,17.57,constant_rate
2025-02-01 05:25:00,DRY-001,1500,64.2,65,46.2,42.9,42.4,19.6,825.0,87.0,28.87,28.51,0.0954,16.62,constant_rate
2025-02-01 05:25:30,DRY-001,1530,65.3,65,47.3,44.0,43.0,18.8,843.0,87.0,29.42,,0.0974,16.9,constant_rate
2025-02-01 05:26:00,DRY-001,1560,64.6,65,45.5,42.2,41.6,19.8,838.0,87.0,30.22,,0.1004,16.71,constant_rate
2025-02-01 05:26:30,DRY-001,1590,64.9,65,46.5,43.7,40.3,19.1,842.0,87.0,29.11,,0.0963,16.68,constant_rate
2025-02-01 05:27:00,DRY-001,1620,64.7,65,46.7,43.8,40.1,19.2,844.0,87.0,29.42,,0.0974,16.53,constant_rate
2025-02-01 05:27:30,DRY-001,1650,64.7,65,46.0,43.0,42.8,19.2,833.0,87.0,29.78,,0.0988,16.27,constant_rate
2025-02-01 05:28:00,DRY-001,1680,65.0,65,46.8,43.9,42.6,18.9,854.0,87.0,29.19,,0.0966,17.1,constant_rate
2025-02-01 05:28:30,DRY-001,1710,65.0,65,47.4,44.3,41.3,19.9,853.0,87.0,29.17,,0.0965,17.24,constant_rate
2025-02-01 05:29:00,DRY-001,1740,65.3,65,47.5,44.5,43.6,19.9,835.0,87.0,28.85,,0.0953,17.15,constant_rate
2025-02-01 05:29:30,DRY-001,1770,64.4,65,46.3,43.5,41.8,20.1,832.0,87.0,28.81,,0.0952,16.39,constant_rate
2025-02-01 05:30:00,DRY-001,1800,65.5,65,47.0,44.1,44.7,19.5,860.0,87.0,29.56,30.1,0.0979,17.38,constant_rate
2025-02-01 05:30:30,DRY-001,1830,64.8,65,46.9,44.0,43.0,19.1,837.0,87.0,29.31,,0.0971,16.35,constant_rate
2025-02-01 05:31:00,DRY-001,1860,65.3,65,47.2,44.2,40.9,20.5,842.0,87.0,28.7,,0.0948,16.89,constant_rate
2025-02-01 05:31:30,DRY-001,1890,65.7,65,48.1,45.2,42.0,19.2,844.0,87.0,28.96,,0.0958,16.87,constant_rate
2025-02-01 05:32:00,DRY-001,1920,64.5,65,47.2,43.8,41.7,20.1,851.0,87.0,28.82,,0.0953,16.59,constant_rate
2025-02-01 05:32:30,DRY-001,1950,66.0,65,47.9,44.9,41.8,20.1,851.0,87.0,28.63,,0.0946,17.54,constant_rate
2025-02-01 05:33:00,DRY-001,1980,64.9,65,47.4,44.4,41.2,19.3,860.0,87.0,28.7,,0.0948,17.37,constant_rate
2025-02-01 05:33:30,DRY-001,2010,65.7,65,47.5,44.3,43.3,19.4,866.0,87.0,28.56,,0.0943,17.67,constant_rate
2025-02-01 05:34:00,DRY-001,2040,65.7,65,47.6,44.8,41.9,19.6,843.0,87.0,28.76,,0.095,16.95,constant_rate
2025-02-01 05:34:30,DRY-001,2070,64.8,65,46.9,44.0,40.4,19.4,845.0,87.0,28.26,,0.0932,16.66,constant_rate
2025-02-01 05:35:00,DRY-001,2100,65.5,65,47.7,44.3,40.4,19.4,856.0,87.0,28.58,28.77,0.0944,17.29,constant_rate
2025-02-01 05:35:30,DRY-001,2130,64.4,65,45.6,42.7,41.3,19.9,855.0,87.0,29.28,,0.0969,16.56,constant_rate
2025-02-01 05:36:00,DRY-001,2160,64.5,65,46.7,43.9,40.7,19.6,835.0,87.0,28.8,,0.0952,16.27,constant_rate
2025-02-01 05:36:30,DRY-001,2190,63.3,65,45.3,42.3,42.5,19.7,838.0,87.0,29.19,,0.0966,15.9,constant_rate
2025-02-01 05:37:00,DRY-001,2220,64.9,65,47.1,44.0,43.4,19.3,858.0,87.0,28.34,,0.0935,17.02,constant_rate
2025-02-01 05:37:30,DRY-001,2250,64.4,65,46.9,44.0,41.8,18.9,866.0,87.0,28.81,,0.0952,17.48,constant_rate
2025-02-01 05:38:00,DRY-001,2280,64.5,65,46.9,43.6,42.2,18.9,850.0,87.0,28.78,,0.0951,17.07,constant_rate
2025-02-01 05:38:30,DRY-001,2310,65.5,65,48.1,45.2,42.9,18.8,845.0,87.0,28.71,,0.0948,16.78,constant_rate
2025-02-01 05:39:00,DRY-001,2340,64.1,65,46.5,43.3,43.1,19.4,840.0,87.0,28.72,,0.0949,16.21,constant_rate
2025-02-01 05:39:30,DRY-001,2370,65.3,65,47.6,44.3,40.4,19.8,863.0,87.0,28.7,,0.0948,17.66,constant_rate
2025-02-01 05:40:00,DRY-001,2400,65.1,65,47.7,44.6,42.4,19.0,855.0,87.0,28.05,28.57,0.0924,16.59,constant_rate
2025-02-01 05:40:30,DRY-001,2430,65.9,65,48.7,45.6,41.3,19.1,848.0,87.0,28.11,,0.0926,17.42,constant_rate
2025-02-01 05:41:00,DRY-001,2460,65.2,65,47.7,45.3,40.6,19.8,860.0,87.0,27.84,,0.0917,17.53,constant_rate
2025-02-01 05:41:30,DRY-001,2490,64.9,65,47.8,44.8,41.4,19.5,854.0,87.0,27.94,,0.092,17.01,constant_rate
2025-02-01 05:42:00,DRY-001,2520,65.3,65,48.2,45.5,41.7,19.2,827.0,87.0,27.74,,0.0913,16.34,constant_rate
2025-02-01 05:42:30,DRY-001,2550,65.2,65,47.3,44.3,42.1,19.6,835.0,87.0,28.07,,0.0925,16.88,constant_rate
2025-02-01 05:43:00,DRY-001,2580,65.5,65,48.2,44.8,42.7,19.2,841.0,87.0,28.01,,0.0923,16.8,constant_rate
2025-02-01 05:43:30,DRY-001,2610,65.7,65,48.9,46.0,40.5,19.6,856.0,87.0,27.04,,0.0887,17.21,constant_rate
2025-02-01 05:44:00,DRY-001,2640,65.1,65,47.7,44.5,41.0,19.6,839.0,87.0,27.9,,0.0919,17.01,constant_rate
2025-02-01 05:44:30,DRY-001,2670,65.0,65,48.0,44.8,38.1,19.2,851.0,87.0,27.81,,0.0916,17.08,constant_rate
2025-02-01 05:45:00,DRY-001,2700,64.4,65,47.4,44.3,41.1,19.1,846.0,87.0,27.59,27.2,0.0907,16.43,constant_rate
2025-02-01 05:45:30,DRY-001,2730,64.5,65,46.3,43.7,42.2,19.3,831.0,87.0,28.4,,0.0937,16.59,constant_rate
2025-02-01 05:46:00,DRY-001,2760,64.9,65,47.2,44.0,40.6,19.0,832.0,87.0,27.62,,0.0909,16.56,constant_rate
2025-02-01 05:46:30,DRY-001,2790,65.5,65,48.8,45.8,40.7,19.5,840.0,87.0,27.44,,0.0902,16.96,constant_rate
2025-02-01 05:47:00,DRY-001,2820,65.2,65,48.3,44.9,39.8,18.9,854.0,87.0,26.82,,0.0879,17.1,constant_rate
2025-02-01 05:47:30,DRY-001,2850,64.3,65,47.2,44.1,40.7,19.2,845.0,87.0,28.04,,0.0924,16.61,constant_rate
2025-02-01 05:48:00,DRY-001,2880,64.6,65,46.6,43.7,40.6,19.1,850.0,87.0,27.77,,0.0914,16.51,constant_rate
2025-02-01 05:48:30,DRY-001,2910,64.1,65,47.1,43.9,40.3,19.4,850.0,87.0,27.08,,0.0889,16.63,constant_rate
2025-02-01 05:49:00,DRY-001,2940,65.4,65,48.1,45.2,41.7,18.9,842.0,87.0,27.35,,0.0899,17.3,constant_rate
2025-02-01 05:49:30,DRY-001,2970,64.2,65,47.2,44.2,39.4,19.1,860.0,87.0,27.23,,0.0894,17.17,constant_rate
2025-02-01 05:50:00,DRY-001,3000,64.0,65,47.2,44.1,39.7,18.8,836.0,87.0,26.9,26.56,0.0882,16.24,constant_rate
2025-02-01 05:50:30,DRY-001,3030,63.8,65,46.5,43.5,40.7,19.3,863.0,87.0,27.16,,0.0891,16.51,constant_rate
2025-02-01 05:51:00,DRY-001,3060,64.4,65,47.4,44.8,42.1,19.8,849.0,87.0,27.3,,0.0897,16.64,constant_rate
2025-02-01 05:51:30,DRY-001,3090,64.3,65,48.0,44.5,40.9,19.3,847.0,87.0,26.76,,0.0877,16.57,constant_rate
2025-02-01 05:52:00,DRY-001,3120,64.5,65,47.3,44.4,40.0,19.1,829.0,87.0,27.11,,0.089,16.23,constant_rate
2025-02-01 05:52:30,DRY-001,3150,64.5,65,47.1,44.2,41.9,19.6,842.0,87.0,27.75,,0.0913,16.83,constant_rate
2025-02-01 05:53:00,DRY-001,3180,64.9,65,48.3,45.4,39.3,19.1,843.0,87.0,26.89,,0.0882,16.78,constant_rate
2025-02-01 05:53:30,DRY-001,3210,64.9,65,48.0,45.0,40.6,18.8,868.0,87.0,27.35,,0.0898,17.08,constant_rate
2025-02-01 05:54:00,DRY-001,3240,65.1,65,48.2,45.3,39.4,18.9,844.0,87.0,26.95,,0.0884,16.83,constant_rate
2025-02-01 05:54:30,DRY-001,3270,65.2,65,49.0,45.8,38.9,18.4,833.0,87.0,27.01,,0.0886,16.62,constant_rate
2025-02-01 05:55:00,DRY-001,3300,64.9,65,47.9,44.9,38.6,19.5,837.0,87.0,26.77,27.28,0.0877,16.73,constant_rate
2025-02-01 05:55:30,DRY-001,3330,65.0,65,48.4,45.1,40.9,19.4,824.0,87.0,27.04,,0.0887,16.61,constant_rate
2025-02-01 05:56:00,DRY-001,3360,65.1,65,47.8,44.4,38.7,19.0,846.0,87.0,26.72,,0.0876,16.87,constant_rate
2025-02-01 05:56:30,DRY-001,3390,65.1,65,48.4,45.4,39.2,19.2,847.0,87.0,26.99,,0.0885,16.85,constant_rate
2025-02-01 05:57:00,DRY-001,3420,65.6,65,48.9,45.6,39.5,19.6,837.0,87.0,26.8,,0.0878,16.85,constant_rate
2025-02-01 05:57:30,DRY-001,3450,65.1,65,48.4,45.3,39.2,19.4,832.0,87.0,26.84,,0.088,16.76,constant_rate
2025-02-01 05:58:00,DRY-001,3480,65.2,65,48.8,45.8,40.0,19.8,857.0,87.0,26.75,,0.0876,16.96,constant_rate
2025-02-01 05:58:30,DRY-001,3510,64.4,65,48.1,45.1,37.8,18.9,853.0,87.0,26.41,,0.0864,16.56,constant_rate
2025-02-01 05:59:00,DRY-001,3540,64.2,65,48.2,45.1,39.5,19.2,841.0,87.0,26.4,,0.0864,16.63,constant_rate
2025-02-01 05:59:30,DRY-001,3570,64.5,65,48.4,45.7,42.2,18.9,852.0,87.0,26.44,,0.0865,16.96,constant_rate
2025-02-01 06:00:00,DRY-001,3600,64.6,65,47.9,44.6,40.2,19.2,832.0,87.0,26.62,26.43,0.0872,16.77,constant_rate
2025-02-01 06:00:30,DRY-001,3630,65.6,65,48.9,45.7,39.8,18.8,857.0,87.0,26.28,,0.0859,17.68,constant_rate
2025-02-01 06:01:00,DRY-001,3660,65.5,65,48.7,45.7,41.6,19.5,840.0,87.0,26.57,,0.087,17.17,constant_rate
2025-02-01 06:01:30,DRY-001,3690,64.7,65,48.5,45.3,38.7,19.3,868.0,87.0,26.34,,0.0862,17.09,constant_rate
2025-02-01 06:02:00,DRY-001,3720,65.2,65,48.3,45.4,38.7,18.8,825.0,87.0,26.28,,0.0859,16.21,constant_rate
2025-02-01 06:02:30,DRY-001,3750,64.6,65,48.7,46.0,40.4,19.1,856.0,87.0,26.45,,0.0865,17.15,constant_rate
2025-02-01 06:03:00,DRY-001,3780,65.3,65,48.9,45.8,38.7,19.2,856.0,87.0,26.07,,0.0851,17.49,constant_rate
2025-02-01 06:03:30,DRY-001,3810,64.4,65,48.3,44.9,40.6,19.4,843.0,87.0,26.06,,0.0851,16.4,constant_rate
2025-02-01 06:04:00,DRY-001,3840,65.1,65,48.7,46.0,38.6,18.8,842.0,87.0,26.45,,0.0865,16.89,constant_rate
2025-02-01 06:04:30,DRY-001,3870,65.3,65,49.2,46.3,39.4,19.1,837.0,87.0,25.8,,0.0842,16.81,constant_rate
2025-02-01 06:05:00,DRY-001,3900,65.6,65,49.6,46.7,40.0,19.1,831.0,87.0,26.25,25.78,0.0858,17.37,constant_rate
2025-02-01 06:05:30,DRY-001,3930,65.2,65,49.1,46.0,40.1,18.6,834.0,87.0,25.8,,0.0842,17.0,constant_rate
2025-02-01 06:06:00,DRY-001,3960,64.4,65,48.3,45.0,39.5,19.3,870.0,87.0,26.03,,0.085,17.03,constant_rate
2025-02-01 06:06:30,DRY-001,3990,64.9,65,48.1,45.1,38.4,18.8,824.0,87.0,26.58,,0.087,16.8,constant_rate
2025-02-01 06:07:00,DRY-001,4020,64.2,65,48.0,44.9,38.7,19.0,848.0,87.0,25.79,,0.0841,16.37,constant_rate
2025-02-01 06:07:30,DRY-001,4050,64.4,65,47.7,44.8,37.7,18.8,832.0,87.0,26.24,,0.0858,16.2,constant_rate
2025-02-01 06:08:00,DRY-001,4080,66.2,65,50.7,47.5,39.3,18.7,861.0,87.0,25.34,,0.0825,17.75,constant_rate
2025-02-01 06:08:30,DRY-001,4110,64.6,65,48.0,44.5,38.5,19.0,845.0,87.0,26.16,,0.0855,16.34,constant_rate
2025-02-01 06:09:00,DRY-001,4140,64.9,65,48.9,45.8,39.7,19.0,859.0,87.0,25.69,,0.0838,16.99,constant_rate
2025-02-01 06:09:30,DRY-001,4170,64.7,65,48.8,46.3,37.8,18.2,858.0,87.0,25.49,,0.083,16.96,constant_rate
2025-02-01 06:10:00,DRY-001,4200,65.4,65,49.6,46.7,38.9,18.9,846.0,87.0,25.43,25.13,0.0828,17.2,constant_rate
2025-02-01 06:10:30,DRY-001,4230,64.6,65,49.1,46.2,39.8,19.0,834.0,87.0,25.83,,0.0843,16.59,constant_rate
2025-02-01 06:11:00,DRY-001,4260,64.9,65,48.6,45.8,39.7,19.1,851.0,87.0,25.37,,0.0826,17.12,constant_rate
2025-02-01 06:11:30,DRY-001,4290,64.3,65,48.5,45.5,39.5,19.0,859.0,87.0,25.48,,0.083,16.62,constant_rate
2025-02-01 06:12:00,DRY-001,4320,64.5,65,48.4,45.6,39.8,19.3,871.0,87.0,26.05,,0.0851,17.51,constant_rate
2025-02-01 06:12:30,DRY-001,4350,65.0,65,49.3,46.5,38.2,18.7,867.0,87.0,25.35,,0.0825,17.5,constant_rate
2025-02-01 06:13:00,DRY-001,4380,63.5,65,48.3,45.4,38.2,18.9,852.0,87.0,25.17,,0.0819,16.67,constant_rate
2025-02-01 06:13:30,DRY-001,4410,64.5,65,48.8,45.9,39.3,18.9,828.0,87.0,25.67,,0.0837,16.12,constant_rate
2025-02-01 06:14:00,DRY-001,4440,65.1,65,49.8,46.7,39.9,18.7,843.0,87.0,25.21,,0.082,16.9,constant_rate
2025-02-01 06:14:30,DRY-001,4470,64.7,65,48.6,45.5,37.4,18.5,850.0,87.0,25.26,,0.0822,16.85,constant_rate
2025-02-01 06:15:00,DRY-001,4500,65.2,65,49.5,46.3,38.9,18.9,848.0,87.0,25.44,25.1,0.0828,17.56,constant_rate
2025-02-01 06:15:30,DRY-001,4530,64.7,65,49.0,46.3,37.6,18.7,849.0,87.0,25.24,,0.0821,16.99,constant_rate
2025-02-01 06:16:00,DRY-001,4560,65.0,65,49.2,46.0,40.1,18.7,851.0,87.0,25.05,,0.0814,16.81,constant_rate
2025-02-01 06:16:30,DRY-001,4590,65.1,65,50.2,46.9,37.0,18.4,846.0,87.0,24.25,,0.0785,16.65,constant_rate
2025-02-01 06:17:00,DRY-001,4620,64.4,65,49.1,46.3,37.6,18.9,845.0,87.0,24.65,,0.08,16.69,constant_rate
2025-02-01 06:17:30,DRY-001,4650,65.8,65,50.4,47.6,39.4,18.6,858.0,87.0,25.23,,0.0821,17.33,constant_rate
2025-02-01 06:18:00,DRY-001,4680,64.9,65,49.5,46.5,37.1,18.5,839.0,87.0,24.81,,0.0805,17.0,constant_rate
2025-02-01 06:18:30,DRY-001,4710,65.0,65,49.5,46.5,40.0,19.0,828.0,87.0,24.85,,0.0807,16.53,constant_rate
2025-02-01 06:19:00,DRY-001,4740,64.3,65,49.0,46.1,38.2,18.4,868.0,87.0,24.49,,0.0794,17.43,constant_rate
2025-02-01 06:19:30,DRY-001,4770,65.5,65,50.6,47.9,38.8,18.5,837.0,87.0,24.64,,0.0799,16.75,constant_rate
2025-02-01 06:20:00,DRY-001,4800,65.1,65,50.0,47.2,39.6,19.0,832.0,87.0,24.74,25.67,0.0803,16.62,constant_rate
2025-02-01 06:20:30,DRY-001,4830,65.0,65,49.4,46.3,39.0,18.8,849.0,87.0,25.12,,0.0817,17.22,constant_rate
2025-02-01 06:21:00,DRY-001,4860,65.0,65,49.5,46.6,38.6,19.1,840.0,87.0,25.22,,0.082,16.47,constant_rate
2025-02-01 06:21:30,DRY-001,4890,63.8,65,48.9,46.0,39.2,19.0,854.0,87.0,24.7,,0.0801,16.5,constant_rate
2025-02-01 06:22:00,DRY-001,4920,64.7,65,49.2,46.2,36.1,19.3,847.0,87.0,24.91,,0.0809,16.82,constant_rate
2025-02-01 06:22:30,DRY-001,4950,64.8,65,49.2,46.2,38.1,19.0,853.0,87.0,24.26,,0.0785,16.94,constant_rate
2025-02-01 06:23:00,DRY-001,4980,64.4,65,48.9,46.0,37.7,19.3,853.0,87.0,24.52,,0.0795,16.77,constant_rate
2025-02-01 06:23:30,DRY-001,5010,64.8,65,49.0,45.9,38.5,19.2,848.0,87.0,24.9,,0.0809,16.62,constant_rate
2025-02-01 06:24:00,DRY-001,5040,65.2,65,50.2,47.2,38.0,18.5,847.0,87.0,24.44,,0.0792,16.83,constant_rate
2025-02-01 06:24:30,DRY-001,5070,65.0,65,50.7,47.7,35.8,18.9,840.0,87.0,23.87,,0.0771,16.73,constant_rate
2025-02-01 06:25:00,DRY-001,5100,65.0,65,50.1,47.1,39.2,19.2,860.0,87.0,24.44,24.72,0.0792,17.18,constant_rate
2025-02-01 06:25:30,DRY-001,5130,65.4,65,50.0,46.9,37.1,18.5,841.0,87.0,23.89,,0.0772,17.14,constant_rate
2025-02-01 06:26:00,DRY-001,5160,65.5,65,50.8,47.9,36.6,18.2,845.0,87.0,24.19,,0.0783,17.29,constant_rate
2025-02-01 06:26:30,DRY-001,5190,65.0,65,50.4,47.4,36.4,19.1,856.0,87.0,23.98,,0.0775,17.02,constant_rate
2025-02-01 06:27:00,DRY-001,5220,65.0,65,50.2,47.2,36.8,19.0,839.0,87.0,24.34,,0.0788,16.4,constant_rate
2025-02-01 06:27:30,DRY-001,5250,65.4,65,50.9,48.2,39.3,18.8,852.0,87.0,24.04,,0.0777,17.31,constant_rate
2025-02-01 06:28:00,DRY-001,5280,65.5,65,50.1,47.2,37.7,18.6,852.0,87.0,24.39,,0.079,17.17,constant_rate
2025-02-01 06:28:30,DRY-001,5310,65.3,65,50.2,47.1,38.3,19.1,846.0,87.0,24.26,,0.0785,16.61,constant_rate
2025-02-01 06:29:00,DRY-001,5340,65.3,65,50.5,47.5,37.9,19.2,833.0,87.0,23.97,,0.0775,16.81,constant_rate
2025-02-01 06:29:30,DRY-001,5370,65.0,65,49.9,46.9,35.8,18.7,856.0,87.0,23.7,,0.0765,16.86,constant_rate
2025-02-01 06:30:00,DRY-001,5400,64.8,65,49.6,46.6,37.8,18.9,842.0,87.0,24.08,23.81,0.0779,16.61,constant_rate
2025-02-01 06:30:30,DRY-001,5430,66.0,65,51.0,47.9,36.6,18.5,846.0,87.0,24.03,,0.0777,17.62,constant_rate
2025-02-01 06:31:00,DRY-001,5460,64.6,65,49.7,46.7,38.2,18.7,863.0,87.0,23.66,,0.0763,17.37,constant_rate
2025-02-01 06:31:30,DRY-001,5490,66.2,65,51.7,48.9,36.8,18.8,844.0,87.0,23.89,,0.0772,17.36,constant_rate
2025-02-01 06:32:00,DRY-001,5520,64.3,65,49.1,46.1,38.0,18.6,839.0,87.0,24.41,,0.0791,16.52,constant_rate
2025-02-01 06:32:30,DRY-001,5550,64.9,65,50.1,47.3,36.8,18.3,833.0,87.0,23.88,,0.0771,16.61,constant_rate
2025-02-01 06:33:00,DRY-001,5580,64.2,65,49.9,47.0,36.9,18.5,849.0,87.0,23.63,,0.0762,16.44,constant_rate
2025-02-01 06:33:30,DRY-001,5610,64.5,65,49.9,47.0,37.2,18.5,827.0,87.0,23.41,,0.0754,16.41,constant_rate
2025-02-01 06:34:00,DRY-001,5640,65.8,65,51.2,48.2,37.8,18.4,815.0,87.0,23.54,,0.0759,16.28,constant_rate
2025-02-01 06:34:30,DRY-001,5670,63.9,65,49.4,45.8,38.4,19.2,862.0,87.0,23.86,,0.077,17.01,constant_rate
2025-02-01 06:35:00,DRY-001,5700,65.0,65,50.1,47.3,36.3,18.3,858.0,87.0,23.79,24.28,0.0768,16.96,constant_rate
2025-02-01 06:35:30,DRY-001,5730,65.3,65,50.4,47.5,36.6,18.5,839.0,87.0,23.34,,0.0751,16.75,constant_rate
2025-02-01 06:36:00,DRY-001,5760,65.2,65,49.7,46.5,37.0,18.7,846.0,87.0,23.91,,0.0772,16.81,constant_rate
2025-02-01 06:36:30,DRY-001,5790,64.7,65,50.5,47.6,36.3,18.8,843.0,87.0,22.83,,0.0733,16.39,constant_rate
2025-02-01 06:37:00,DRY-001,5820,65.1,65,51.5,48.3,37.9,19.2,864.0,87.0,23.55,,0.0759,17.24,constant_rate
2025-02-01 06:37:30,DRY-001,5850,65.0,65,50.1,47.0,38.4,18.6,843.0,87.0,23.56,,0.076,16.98,constant_rate
2025-02-01 06:38:00,DRY-001,5880,65.1,65,50.2,46.6,36.9,18.9,842.0,87.0,23.27,,0.0749,16.78,constant_rate
2025-02-01 06:38:30,DRY-001,5910,64.8,65,50.0,46.9,36.1,19.0,854.0,87.0,23.62,,0.0762,16.71,constant_rate
2025-02-01 06:39:00,DRY-001,5940,64.5,65,50.4,47.6,37.1,18.5,856.0,87.0,23.02,,0.074,16.7,constant_rate
2025-02-01 06:39:30,DRY-001,5970,65.6,65,51.0,48.0,36.5,18.7,858.0,87.0,23.68,,0.0764,17.29,constant_rate
2025-02-01 06:40:00,DRY-001,6000,64.9,65,50.5,47.7,35.2,19.1,833.0,87.0,22.74,22.74,0.0729,16.1,constant_rate
2025-02-01 06:40:30,DRY-001,6030,63.9,65,49.4,46.4,38.7,18.9,842.0,87.0,23.38,,0.0753,16.04,constant_rate
2025-02-01 06:41:00,DRY-001,6060,65.1,65,51.1,48.1,35.3,18.2,840.0,87.0,22.76,,0.073,16.61,constant_rate
2025-02-01 06:41:30,DRY-001,6090,65.1,65,50.9,48.2,36.7,18.5,843.0,87.0,23.26,,0.0749,16.79,constant_rate
2025-02-01 06:42:00,DRY-001,6120,65.1,65,50.2,47.4,35.4,18.8,848.0,87.0,23.53,,0.0759,16.89,constant_rate
2025-02-01 06:42:30,DRY-001,6150,65.2,65,50.7,47.9,35.6,19.0,833.0,87.0,22.95,,0.0737,16.58,constant_rate
2025-02-01 06:43:00,DRY-001,6180,65.1,65,50.1,47.1,37.3,18.4,852.0,87.0,22.93,,0.0736,16.93,constant_rate
2025-02-01 06:43:30,DRY-001,6210,65.8,65,50.9,47.5,37.1,18.2,837.0,87.0,23.43,,0.0755,17.15,constant_rate
2025-02-01 06:44:00,DRY-001,6240,64.9,65,50.5,47.6,35.9,18.3,830.0,87.0,22.96,,0.0738,16.44,constant_rate
2025-02-01 06:44:30,DRY-001,6270,65.1,65,51.1,48.0,37.2,18.5,854.0,87.0,22.52,,0.0721,17.04,constant_rate
2025-02-01 06:45:00,DRY-001,6300,65.0,65,51.2,48.2,35.3,18.1,854.0,87.0,22.74,23.24,0.073,16.87,constant_rate
2025-02-01 06:45:30,DRY-001,6330,64.7,65,51.1,47.9,37.4,19.0,824.0,87.0,23.15,,0.0745,16.65,constant_rate
2025-02-01 06:46:00,DRY-001,6360,65.0,65,50.9,48.0,36.8,18.4,839.0,87.0,22.97,,0.0738,16.71,constant_rate
2025-02-01 06:46:30,DRY-001,6390,65.9,65,51.9,49.1,36.3,18.4,846.0,87.0,22.5,,0.0721,17.27,constant_rate
2025-02-01 06:47:00,DRY-001,6420,64.9,65,50.7,47.6,37.5,18.6,833.0,87.0,22.41,,0.0717,16.67,constant_rate
2025-02-01 06:47:30,DRY-001,6450,64.6,65,50.6,47.7,36.9,18.9,858.0,87.0,23.0,,0.0739,16.71,constant_rate
2025-02-01 06:48:00,DRY-001,6480,64.7,65,50.4,47.6,36.4,18.6,843.0,87.0,23.38,,0.0753,16.59,constant_rate
2025-02-01 06:48:30,DRY-001,6510,64.9,65,51.4,48.5,36.9,18.8,855.0,87.0,21.6,,0.0688,16.91,constant_rate
2025-02-01 06:49:00,DRY-001,6540,65.5,65,51.8,48.6,35.4,18.5,831.0,87.0,22.48,,0.072,16.83,constant_rate
2025-02-01 06:49:30,DRY-001,6570,64.1,65,50.1,47.0,38.3,18.8,847.0,87.0,22.97,,0.0738,16.49,constant_rate
2025-02-01 06:50:00,DRY-001,6600,64.8,65,50.9,47.8,35.2,18.9,865.0,87.0,22.88,23.35,0.0735,17.01,constant_rate
2025-02-01 06:50:30,DRY-001,6630,64.2,65,50.2,47.0,35.2,18.8,849.0,87.0,22.42,,0.0718,16.56,constant_rate
2025-02-01 06:51:00,DRY-001,6660,64.3,65,50.4,47.2,35.9,18.6,851.0,87.0,22.22,,0.071,16.44,constant_rate
2025-02-01 06:51:30,DRY-001,6690,65.1,65,51.5,48.4,35.5,18.2,837.0,87.0,22.2,,0.071,16.98,constant_rate
2025-02-01 06:52:00,DRY-001,6720,65.9,65,51.8,48.8,34.1,17.8,844.0,87.0,22.26,,0.0712,17.3,constant_rate
2025-02-01 06:52:30,DRY-001,6750,65.1,65,50.8,47.8,38.0,18.3,843.0,87.0,22.64,,0.0726,17.08,constant_rate
2025-02-01 06:53:00,DRY-001,6780,65.5,65,51.8,48.7,35.1,18.6,858.0,87.0,22.0,,0.0702,17.23,constant_rate
2025-02-01 06:53:30,DRY-001,6810,64.6,65,51.0,47.9,34.6,18.4,859.0,87.0,22.3,,0.0713,17.05,constant_rate
2025-02-01 06:54:00,DRY-001,6840,65.1,65,52.0,48.8,37.1,18.0,840.0,87.0,21.97,,0.0701,16.41,constant_rate
2025-02-01 06:54:30,DRY-001,6870,65.1,65,51.3,48.6,35.0,18.3,861.0,87.0,22.48,,0.072,17.37,constant_rate
2025-02-01 06:55:00,DRY-001,6900,64.2,65,49.8,46.5,34.4,19.2,848.0,87.0,22.73,21.94,0.0729,16.66,constant_rate
2025-02-01 06:55:30,DRY-001,6930,65.2,65,51.7,48.2,35.8,18.6,856.0,87.0,21.96,,0.0701,17.21,constant_rate
2025-02-01 06:56:00,DRY-001,6960,66.2,65,52.5,49.4,34.1,18.8,847.0,87.0,21.79,,0.0695,17.37,constant_rate
