timestamp,jaar,kwartaal,voeding_kwaliteit,temperatuur_C,druk_bar,debiet_kgh,omgevingstemp_C,katalysator_leeftijd_dagen,fouling_index,conversie,energieverbruik_kWh,model_voorspelling,model_fout,model_abs_fout,drift_type
2021-04-11 04:00:00,2021,Q2,0.9595,156.5,5.26,110.3,31.7,106,0.02777,0.6715,117.5,0.8506,-0.17905,0.17905,fouling
2021-04-11 08:00:00,2021,Q2,0.9714,156.4,5.29,108.8,29.7,106,0.02812,0.6679,115.8,0.861,-0.19308,0.19308,fouling
2021-04-11 12:00:00,2021,Q2,0.9739,155.3,5.2,100.5,27.1,106,0.02847,0.6759,116.2,0.8531,-0.17722,0.17722,fouling
2021-04-11 16:00:00,2021,Q2,0.9715,153.5,5.27,93.5,23.4,107,0.02882,0.6813,113.0,0.8673,-0.18596,0.18596,fouling
2021-04-11 20:00:00,2021,Q2,0.9694,153.0,5.33,91.3,22.0,107,0.02917,0.6737,113.8,0.8643,-0.19065,0.19065,fouling
2021-04-12 00:00:00,2021,Q2,0.9675,154.7,5.32,100.4,28.1,107,0.02952,0.663,114.7,0.8665,-0.20351,0.20351,fouling
2021-04-12 04:00:00,2021,Q2,0.9742,156.7,5.25,109.1,31.0,107,0.02987,0.6664,119.3,0.8602,-0.19388,0.19388,fouling
2021-04-12 08:00:00,2021,Q2,0.9718,157.2,5.28,108.0,32.0,107,0.03022,0.6621,120.2,0.8622,-0.20004,0.20004,fouling
2021-04-12 12:00:00,2021,Q2,0.9642,154.8,5.33,101.7,26.5,108,0.03058,0.6691,117.3,0.8627,-0.19362,0.19362,fouling
2021-04-12 16:00:00,2021,Q2,0.9704,153.2,5.3,90.8,22.2,108,0.03093,0.6735,116.1,0.8777,-0.2042,0.2042,fouling
2021-04-12 20:00:00,2021,Q2,0.971,152.7,5.29,93.1,23.6,108,0.03129,0.6615,113.7,0.869,-0.20754,0.20754,fouling
2021-04-13 00:00:00,2021,Q2,0.9734,155.3,5.25,100.9,26.7,108,0.03164,0.6594,115.5,0.8649,-0.2055,0.2055,fouling
2021-04-13 04:00:00,2021,Q2,0.9705,156.7,5.28,108.2,29.6,108,0.032,0.6577,120.0,0.8581,-0.20039,0.20039,fouling
2021-04-13 08:00:00,2021,Q2,0.9679,157.0,5.27,108.6,31.7,108,0.03235,0.6486,122.1,0.8609,-0.21234,0.21234,fouling
2021-04-13 12:00:00,2021,Q2,0.9632,154.4,5.31,103.5,24.8,108,0.03271,0.64,120.1,0.8574,-0.21741,0.21741,fouling
2021-04-13 16:00:00,2021,Q2,0.9686,152.5,5.34,91.1,22.5,109,0.03307,0.6595,116.2,0.8671,-0.20759,0.20759,fouling
2021-04-13 20:00:00,2021,Q2,0.9657,152.7,5.33,92.0,22.9,109,0.03343,0.6522,116.5,0.8697,-0.21748,0.21748,fouling
2021-04-14 00:00:00,2021,Q2,0.9749,154.1,5.27,100.4,27.1,109,0.03379,0.6396,120.6,0.8571,-0.21745,0.21745,fouling
2021-04-14 04:00:00,2021,Q2,0.9681,157.0,5.34,109.0,31.4,109,0.03415,0.6465,122.3,0.8536,-0.20705,0.20705,fouling
2021-04-14 08:00:00,2021,Q2,0.9674,156.0,5.24,109.7,31.2,109,0.03451,0.6332,122.6,0.8592,-0.22598,0.22598,fouling
2021-04-14 12:00:00,2021,Q2,0.9716,154.5,5.21,100.8,27.1,110,0.03487,0.6375,122.2,0.8631,-0.22552,0.22552,fouling
2021-04-14 16:00:00,2021,Q2,0.9707,153.3,5.26,91.0,24.0,110,0.03523,0.6333,117.5,0.8618,-0.22846,0.22846,fouling
2021-04-14 20:00:00,2021,Q2,0.968,153.8,5.36,91.9,22.4,110,0.03559,0.6392,120.1,0.8648,-0.22564,0.22564,fouling
2021-04-15 00:00:00,2021,Q2,0.9678,155.3,5.19,101.1,26.6,110,0.03596,0.6273,120.4,0.8665,-0.23923,0.23923,fouling
2021-04-15 04:00:00,2021,Q2,0.9702,156.9,5.36,107.3,32.9,110,0.03632,0.6312,125.8,0.8548,-0.2236,0.2236,fouling
2021-04-15 08:00:00,2021,Q2,0.9662,157.1,5.28,108.8,32.6,110,0.03668,0.631,125.6,0.8524,-0.22135,0.22135,fouling
2021-04-15 12:00:00,2021,Q2,0.9731,155.5,5.27,100.4,26.6,110,0.03705,0.6342,122.5,0.8684,-0.23422,0.23422,fouling
2021-04-15 16:00:00,2021,Q2,0.9681,153.6,5.3,90.1,22.6,111,0.03741,0.6361,120.6,0.8635,-0.22742,0.22742,fouling
2021-04-15 20:00:00,2021,Q2,0.9687,153.6,5.3,90.3,21.5,111,0.03778,0.6377,120.2,0.8621,-0.22444,0.22444,fouling
2021-04-16 00:00:00,2021,Q2,0.966,154.4,5.36,100.5,26.9,111,0.03815,0.6255,125.9,0.861,-0.2355,0.2355,fouling
2021-04-16 04:00:00,2021,Q2,0.9661,156.3,5.33,108.5,32.4,111,0.03851,0.6082,129.7,0.854,-0.24576,0.24576,fouling
2021-04-16 08:00:00,2021,Q2,0.9711,156.2,5.28,110.0,34.0,111,0.03888,0.607,128.7,0.8492,-0.24219,0.24219,fouling
2021-04-16 12:00:00,2021,Q2,0.9688,155.3,5.4,101.3,25.6,112,0.03925,0.6223,124.7,0.8676,-0.24527,0.24527,fouling
2021-04-16 16:00:00,2021,Q2,0.9745,153.1,5.35,89.9,23.8,112,0.03962,0.6283,122.4,0.8698,-0.24151,0.24151,fouling
2021-04-16 20:00:00,2021,Q2,0.9691,153.3,5.32,91.4,21.7,112,0.03999,0.6268,125.2,0.8687,-0.24193,0.24193,fouling
2021-04-17 00:00:00,2021,Q2,0.9589,155.2,5.3,99.9,28.1,112,0.04036,0.6097,127.5,0.8581,-0.24837,0.24837,fouling
2021-04-17 04:00:00,2021,Q2,0.9709,156.5,5.32,107.6,31.6,112,0.04073,0.6121,131.1,0.8648,-0.25271,0.25271,fouling
2021-04-17 08:00:00,2021,Q2,0.964,156.4,5.2,108.3,30.2,112,0.0411,0.6098,130.9,0.8633,-0.25347,0.25347,fouling
2021-04-17 12:00:00,2021,Q2,0.9616,154.4,5.3,100.8,26.4,112,0.04147,0.6026,127.4,0.8651,-0.26245,0.26245,fouling
2021-04-17 16:00:00,2021,Q2,0.9704,153.6,5.33,90.8,22.3,113,0.04185,0.6117,125.8,0.8709,-0.25927,0.25927,fouling
2021-04-17 20:00:00,2021,Q2,0.9706,154.1,5.34,91.4,22.3,113,0.04222,0.6084,126.5,0.8634,-0.25502,0.25502,fouling
2021-04-18 00:00:00,2021,Q2,0.9768,154.2,5.29,101.4,26.0,113,0.04259,0.6026,126.8,0.8539,-0.25134,0.25134,fouling
2021-04-18 04:00:00,2021,Q2,0.9768,156.5,5.33,106.7,30.9,113,0.04297,0.5951,129.5,0.8563,-0.2612,0.2612,fouling
2021-04-18 08:00:00,2021,Q2,0.975,156.7,5.3,109.8,29.0,113,0.04334,0.5957,131.6,0.8408,-0.24508,0.24508,fouling
2021-04-18 12:00:00,2021,Q2,0.9649,155.2,5.27,99.1,27.1,114,0.04372,0.5947,129.0,0.8651,-0.27042,0.27042,fouling
2021-04-18 16:00:00,2021,Q2,0.9683,153.4,5.27,91.2,23.8,114,0.04409,0.5948,128.4,0.8744,-0.27957,0.27957,fouling
2021-04-18 20:00:00,2021,Q2,0.967,152.7,5.33,90.9,22.0,114,0.04447,0.592,127.7,0.8666,-0.27458,0.27458,fouling
2021-04-19 00:00:00,2021,Q2,0.9603,154.7,5.25,100.8,24.7,114,0.04484,0.5859,129.6,0.8522,-0.26625,0.26625,fouling
2021-04-19 04:00:00,2021,Q2,0.9701,157.1,5.34,108.1,29.4,114,0.04522,0.5821,135.0,0.8582,-0.27614,0.27614,fouling
2021-04-19 08:00:00,2021,Q2,0.9673,156.2,5.31,110.5,31.1,114,0.0456,0.5732,135.7,0.8516,-0.27842,0.27842,fouling
2021-04-19 12:00:00,2021,Q2,0.975,154.3,5.27,100.7,24.4,114,0.04598,0.5735,130.6,0.8615,-0.28797,0.28797,fouling
2021-04-19 16:00:00,2021,Q2,0.971,152.5,5.22,91.7,23.0,115,0.04636,0.5791,131.0,0.862,-0.28291,0.28291,fouling
2021-04-19 20:00:00,2021,Q2,0.9577,153.8,5.32,91.4,22.8,115,0.04674,0.5775,129.8,0.8717,-0.29423,0.29423,fouling
2021-04-20 00:00:00,2021,Q2,0.9684,155.0,5.32,99.5,26.2,115,0.04712,0.5746,132.8,0.8607,-0.28606,0.28606,fouling
2021-04-20 04:00:00,2021,Q2,0.972,156.3,5.23,108.7,30.9,115,0.0475,0.5604,135.7,0.8581,-0.29768,0.29768,fouling
2021-04-20 08:00:00,2021,Q2,0.9708,155.7,5.32,107.5,31.0,115,0.04788,0.5681,136.7,0.8571,-0.289,0.289,fouling
2021-04-20 12:00:00,2021,Q2,0.9778,155.2,5.27,99.4,28.6,116,0.04826,0.5652,135.9,0.8652,-0.29999,0.29999,fouling
2021-04-20 16:00:00,2021,Q2,0.9646,154.0,5.31,90.5,22.0,116,0.04864,0.5782,131.6,0.8649,-0.28669,0.28669,fouling
2021-04-20 20:00:00,2021,Q2,0.9636,152.8,5.23,93.4,21.1,116,0.04902,0.5686,132.5,0.8684,-0.29978,0.29978,fouling
2021-04-21 00:00:00,2021,Q2,0.9627,155.5,5.25,98.6,27.1,116,0.04941,0.5662,134.4,0.8631,-0.29683,0.29683,fouling
2021-04-21 04:00:00,2021,Q2,0.966,156.4,5.33,108.5,29.4,116,0.04979,0.5669,136.8,0.8543,-0.28737,0.28737,fouling
2021-04-21 08:00:00,2021,Q2,0.9743,156.2,5.2,107.4,30.3,116,0.05017,0.563,139.9,0.864,-0.30095,0.30095,fouling
2021-04-21 12:00:00,2021,Q2,0.9759,153.7,5.22,98.1,27.3,116,0.05056,0.5711,135.5,0.8594,-0.28833,0.28833,fouling
2021-04-21 16:00:00,2021,Q2,0.9712,152.7,5.33,93.2,22.3,117,0.05094,0.555,134.8,0.8673,-0.31229,0.31229,fouling
2021-04-21 20:00:00,2021,Q2,0.9693,152.6,5.23,91.6,23.0,117,0.05133,0.5543,134.0,0.8659,-0.3116,0.3116,fouling
2021-04-22 00:00:00,2021,Q2,0.9736,155.0,5.27,100.9,26.6,117,0.05171,0.5526,138.5,0.8619,-0.30931,0.30931,fouling
2021-04-22 04:00:00,2021,Q2,0.9704,155.9,5.3,107.4,29.2,117,0.0521,0.5415,140.7,0.8546,-0.31308,0.31308,fouling
2021-04-22 08:00:00,2021,Q2,0.9697,156.7,5.26,109.0,32.3,117,0.05249,0.5396,142.7,0.852,-0.31236,0.31236,fouling
2021-04-22 12:00:00,2021,Q2,0.9769,154.3,5.3,99.4,24.4,118,0.05287,0.5478,140.2,0.8617,-0.31396,0.31396,fouling
2021-04-22 16:00:00,2021,Q2,0.9749,152.8,5.29,90.1,22.6,118,0.05326,0.5538,137.3,0.874,-0.32017,0.32017,fouling
2021-04-22 20:00:00,2021,Q2,0.9684,152.4,5.32,92.7,20.6,118,0.05365,0.5414,137.5,0.8625,-0.32108,0.32108,fouling
2021-04-23 00:00:00,2021,Q2,0.963,154.4,5.23,99.5,26.3,118,0.05404,0.5412,139.8,0.8562,-0.31502,0.31502,fouling
2021-04-23 04:00:00,2021,Q2,0.9659,156.4,5.23,108.4,28.6,118,0.05443,0.5339,144.6,0.8577,-0.32385,0.32385,fouling
2021-04-23 08:00:00,2021,Q2,0.9605,156.0,5.25,108.7,29.1,118,0.05482,0.533,141.6,0.8567,-0.32371,0.32371,fouling
2021-04-23 12:00:00,2021,Q2,0.9709,154.4,5.27,98.9,26.2,118,0.05521,0.5408,140.8,0.857,-0.31615,0.31615,fouling
2021-04-23 16:00:00,2021,Q2,0.9749,152.9,5.3,91.6,22.0,119,0.0556,0.5402,140.1,0.8778,-0.33752,0.33752,fouling
2021-04-23 20:00:00,2021,Q2,0.9672,152.6,5.19,91.8,22.3,119,0.05599,0.5343,141.6,0.8647,-0.33032,0.33032,fouling
2021-04-24 00:00:00,2021,Q2,0.968,154.8,5.39,100.0,26.5,119,0.05638,0.5274,140.3,0.8713,-0.34382,0.34382,fouling
2021-04-24 04:00:00,2021,Q2,0.9734,155.9,5.24,108.2,30.9,119,0.05677,0.5099,145.6,0.8507,-0.34078,0.34078,fouling
2021-04-24 08:00:00,2021,Q2,0.9644,156.8,5.22,110.3,31.1,119,0.05716,0.521,148.2,0.855,-0.33397,0.33397,fouling
2021-04-24 12:00:00,2021,Q2,0.9708,154.1,5.26,99.6,25.2,120,0.05756,0.5254,141.8,0.861,-0.3356,0.3356,fouling
2021-04-24 16:00:00,2021,Q2,0.9728,152.7,5.26,90.9,21.8,120,0.05795,0.5259,141.0,0.8714,-0.34559,0.34559,fouling
2021-04-24 20:00:00,2021,Q2,0.9714,153.1,5.27,91.7,23.3,120,0.05834,0.5246,142.5,0.8665,-0.34186,0.34186,fouling
2021-04-25 00:00:00,2021,Q2,0.9711,153.7,5.31,100.0,25.5,120,0.05874,0.5169,143.7,0.8624,-0.34557,0.34557,fouling
2021-04-25 04:00:00,2021,Q2,0.9582,155.1,5.23,108.5,31.4,120,0.05913,0.5004,148.8,0.8552,-0.35474,0.35474,fouling
2021-04-25 08:00:00,2021,Q2,0.9719,156.6,5.25,108.3,31.7,120,0.05953,0.5053,150.6,0.8598,-0.35455,0.35455,fouling
2021-04-25 12:00:00,2021,Q2,0.9715,155.0,5.32,97.9,25.0,120,0.05992,0.5165,145.8,0.8586,-0.34209,0.34209,fouling
2021-04-25 16:00:00,2021,Q2,0.9621,153.4,5.38,92.8,20.2,121,0.06032,0.5086,142.4,0.8603,-0.35164,0.35164,fouling
2021-04-25 20:00:00,2021,Q2,0.9707,152.6,5.32,90.6,22.6,121,0.06071,0.5043,142.8,0.8703,-0.36604,0.36604,fouling
2021-04-26 00:00:00,2021,Q2,0.9684,154.9,5.23,99.6,27.0,121,0.06111,0.5041,149.5,0.8544,-0.35031,0.35031,fouling
2021-04-26 04:00:00,2021,Q2,0.9703,156.3,5.28,108.9,29.0,121,0.06151,0.5,150.2,0.8594,-0.35937,0.35937,fouling
2021-04-26 08:00:00,2021,Q2,0.9723,156.2,5.34,108.4,29.4,121,0.06191,0.5031,150.9,0.8672,-0.36408,0.36408,fouling
2021-04-26 12:00:00,2021,Q2,0.9649,154.9,5.26,100.5,25.2,122,0.0623,0.5,146.4,0.8507,-0.3507,0.3507,fouling
2021-04-26 16:00:00,2021,Q2,0.9697,152.8,5.25,92.8,21.9,122,0.0627,0.506,146.3,0.8614,-0.35541,0.35541,fouling
2021-04-26 20:00:00,2021,Q2,0.9636,153.0,5.15,92.5,21.9,122,0.0631,0.5029,147.3,0.8647,-0.36184,0.36184,fouling
2021-04-27 00:00:00,2021,Q2,0.9717,154.1,5.29,99.2,25.7,122,0.0635,0.5,149.5,0.8648,-0.36484,0.36484,fouling
2021-04-27 04:00:00,2021,Q2,0.9737,155.6,5.33,109.0,28.7,122,0.0639,0.5,152.7,0.8601,-0.36013,0.36013,fouling
2021-04-27 08:00:00,2021,Q2,0.9675,156.7,5.28,109.5,30.5,122,0.0643,0.5,153.1,0.8604,-0.36043,0.36043,fouling
2021-04-27 12:00:00,2021,Q2,0.953,154.1,5.2,99.2,26.6,122,0.0647,0.5,149.0,0.8582,-0.35824,0.35824,fouling
2021-04-27 16:00:00,2021,Q2,0.9688,152.8,5.23,90.2,21.2,123,0.0651,0.5,147.1,0.8602,-0.36016,0.36016,fouling
2021-04-27 20:00:00,2021,Q2,0.9651,152.5,5.27,90.4,21.5,123,0.0655,0.5,148.8,0.8682,-0.36822,0.36822,fouling
2021-04-28 00:00:00,2021,Q2,0.974,155.0,5.32,101.3,28.6,123,0.0659,0.5,153.6,0.8601,-0.36014,0.36014,fouling
2021-04-28 04:00:00,2021,Q2,0.9686,154.9,5.29,108.4,30.7,123,0.06631,0.5,156.3,0.8465,-0.34645,0.34645,fouling
2021-04-28 08:00:00,2021,Q2,0.9742,156.1,5.34,109.1,31.3,123,0.06671,0.5,154.3,0.8636,-0.36365,0.36365,fouling
2021-04-28 12:00:00,2021,Q2,0.9616,153.9,5.28,100.8,26.1,124,0.06711,0.5,151.8,0.8586,-0.35863,0.35863,fouling
2021-04-28 16:00:00,2021,Q2,0.9728,152.8,5.16,92.7,20.8,124,0.06752,0.5,152.6,0.8618,-0.36184,0.36184,fouling
2021-04-28 20:00:00,2021,Q2,0.966,152.8,5.28,91.5,21.4,124,0.06792,0.5,152.5,0.8714,-0.37136,0.37136,fouling
2021-04-29 00:00:00,2021,Q2,0.9662,154.1,5.26,99.4,24.9,124,0.06832,0.5,153.5,0.858,-0.35798,0.35798,fouling
2021-04-29 04:00:00,2021,Q2,0.9632,156.3,5.28,110.3,29.4,124,0.06873,0.5,158.2,0.8602,-0.36016,0.36016,fouling
2021-04-29 08:00:00,2021,Q2,0.9652,156.6,5.35,106.7,30.1,124,0.06913,0.5,158.2,0.8618,-0.36182,0.36182,fouling
2021-04-29 12:00:00,2021,Q2,0.9606,154.3,5.18,101.0,25.9,124,0.06954,0.5,155.2,0.8612,-0.36118,0.36118,fouling
2021-04-29 16:00:00,2021,Q2,0.9624,152.8,5.33,93.0,21.7,125,0.06994,0.5,153.6,0.8692,-0.36917,0.36917,fouling
2021-04-29 20:00:00,2021,Q2,0.9654,153.2,5.25,90.6,20.5,125,0.07035,0.5,154.2,0.8652,-0.36519,0.36519,fouling
2021-04-30 00:00:00,2021,Q2,0.9738,155.2,5.23,99.5,28.3,125,0.07076,0.5,155.9,0.8492,-0.34918,0.34918,fouling
2021-04-30 04:00:00,2021,Q2,0.9707,155.8,5.26,108.2,29.6,125,0.07116,0.5,159.1,0.8678,-0.36785,0.36785,fouling
2021-04-30 08:00:00,2021,Q2,0.969,156.1,5.24,107.7,30.1,125,0.07157,0.5,159.8,0.8573,-0.3573,0.3573,fouling
2021-04-30 12:00:00,2021,Q2,0.966,154.2,5.36,98.3,23.6,126,0.07198,0.5,156.8,0.862,-0.36203,0.36203,fouling
2021-04-30 16:00:00,2021,Q2,0.9614,152.3,5.23,91.4,21.4,126,0.07239,0.5,157.0,0.8627,-0.3627,0.3627,fouling
2021-04-30 20:00:00,2021,Q2,0.9622,153.2,5.27,91.2,22.6,126,0.0728,0.5,157.0,0.8606,-0.36059,0.36059,fouling
2021-05-01 00:00:00,2021,Q2,0.965,155.1,5.31,99.3,24.3,126,0.0732,0.5,158.8,0.8629,-0.36291,0.36291,fouling
2021-05-01 04:00:00,2021,Q2,0.9734,156.3,5.28,109.2,31.3,126,0.07361,0.5,165.7,0.8563,-0.35634,0.35634,fouling
2021-05-01 08:00:00,2021,Q2,0.9629,155.5,5.28,107.9,29.7,126,0.07402,0.5,161.7,0.8541,-0.35407,0.35407,fouling
2021-05-01 12:00:00,2021,Q2,0.9703,154.5,5.29,100.7,26.1,126,0.07443,0.5,159.2,0.8535,-0.35352,0.35352,fouling
2021-05-01 16:00:00,2021,Q2,0.9639,152.6,5.29,91.5,21.6,127,0.07484,0.5,157.6,0.8685,-0.36852,0.36852,fouling
2021-05-01 20:00:00,2021,Q2,0.9687,152.7,5.33,92.3,22.1,127,0.07525,0.5,158.8,0.8659,-0.36589,0.36589,fouling
2021-05-02 00:00:00,2021,Q2,0.9723,154.9,5.26,100.6,26.2,127,0.07567,0.5,162.4,0.8619,-0.36188,0.36188,fouling
2021-05-02 04:00:00,2021,Q2,0.9691,156.8,5.24,107.9,30.4,127,0.07608,0.5,164.7,0.8485,-0.34847,0.34847,fouling
2021-05-02 08:00:00,2021,Q2,0.9753,155.9,5.32,108.8,30.0,127,0.07649,0.5,165.6,0.8592,-0.35916,0.35916,fouling
2021-05-02 12:00:00,2021,Q2,0.9691,154.5,5.22,98.1,23.9,128,0.0769,0.5,162.2,0.8604,-0.36037,0.36037,fouling
2021-05-02 16:00:00,2021,Q2,0.9595,152.9,5.36,89.7,21.1,128,0.07731,0.5,160.2,0.8558,-0.35583,0.35583,fouling
2021-05-02 20:00:00,2021,Q2,0.9678,152.8,5.14,89.8,20.1,128,0.07773,0.5,161.9,0.863,-0.36295,0.36295,fouling
2021-05-03 00:00:00,2021,Q2,0.9613,154.8,5.18,101.1,25.7,128,0.07814,0.5,162.8,0.8663,-0.36631,0.36631,fouling
2021-05-03 04:00:00,2021,Q2,0.97,156.0,5.3,109.2,31.2,128,0.07855,0.5,168.1,0.8583,-0.35828,0.35828,fouling
2021-05-03 08:00:00,2021,Q2,0.9671,155.6,5.27,109.6,28.6,128,0.07897,0.5,166.9,0.8502,-0.35024,0.35024,fouling
2021-05-03 12:00:00,2021,Q2,0.9683,153.3,5.3,100.1,25.4,128,0.07938,0.5,165.4,0.8567,-0.35665,0.35665,fouling
2021-05-03 16:00:00,2021,Q2,0.9639,151.5,5.25,90.5,20.7,129,0.0798,0.5,164.6,0.8703,-0.37034,0.37034,fouling
2021-05-03 20:00:00,2021,Q2,0.9606,151.9,5.27,91.0,22.2,129,0.08021,0.5,164.9,0.8734,-0.3734,0.3734,fouling
2021-05-04 00:00:00,2021,Q2,0.9569,154.6,5.19,100.0,26.4,129,0.08063,0.5,166.4,0.8618,-0.36181,0.36181,fouling
2021-05-04 04:00:00,2021,Q2,0.9772,157.0,5.22,108.8,30.1,129,0.08104,0.5,170.8,0.8566,-0.35655,0.35655,fouling
2021-05-04 08:00:00,2021,Q2,0.9625,155.9,5.29,109.0,30.2,129,0.08146,0.5,169.0,0.8677,-0.36774,0.36774,fouling
2021-05-04 12:00:00,2021,Q2,0.9694,154.9,5.35,100.8,25.7,130,0.08188,0.5,167.8,0.8565,-0.35647,0.35647,fouling
2021-05-04 16:00:00,2021,Q2,0.9645,152.2,5.2,92.4,20.7,130,0.08229,0.5,167.3,0.8709,-0.3709,0.3709,fouling
2021-05-04 20:00:00,2021,Q2,0.9673,152.3,5.28,91.9,18.6,130,0.08271,0.5,165.9,0.8622,-0.3622,0.3622,fouling
2021-05-05 00:00:00,2021,Q2,0.9636,154.5,5.28,99.8,25.1,130,0.08313,0.5,169.8,0.8667,-0.36671,0.36671,fouling
2021-05-05 04:00:00,2021,Q2,0.9732,155.9,5.39,109.0,28.8,130,0.08355,0.5,170.7,0.8633,-0.36332,0.36332,fouling
2021-05-05 08:00:00,2021,Q2,0.9733,156.1,5.24,109.0,29.5,130,0.08396,0.5,172.8,0.8507,-0.35072,0.35072,fouling
2021-05-05 12:00:00,2021,Q2,0.9671,154.6,5.27,101.2,23.6,130,0.08438,0.5,168.3,0.8561,-0.35611,0.35611,fouling
2021-05-05 16:00:00,2021,Q2,0.9674,152.1,5.25,90.7,21.3,131,0.0848,0.5,168.6,0.8727,-0.37268,0.37268,fouling
2021-05-05 20:00:00,2021,Q2,0.9658,153.1,5.33,92.1,21.3,131,0.08522,0.5,169.6,0.8629,-0.36294,0.36294,fouling
2021-05-06 00:00:00,2021,Q2,0.9672,153.8,5.31,101.9,25.3,131,0.08564,0.5,170.4,0.861,-0.36096,0.36096,fouling
2021-05-06 04:00:00,2021,Q2,0.9716,155.2,5.27,109.1,29.2,131,0.08606,0.5,174.7,0.8492,-0.3492,0.3492,fouling
2021-05-06 08:00:00,2021,Q2,0.9661,156.3,5.24,108.2,28.8,131,0.08648,0.5,174.6,0.8561,-0.35612,0.35612,fouling
2021-05-06 12:00:00,2021,Q2,0.9702,153.4,5.31,100.5,24.3,132,0.0869,0.5,171.2,0.8596,-0.3596,0.3596,fouling
2021-05-06 16:00:00,2021,Q2,0.9746,151.2,5.27,88.2,22.6,132,0.08732,0.5,171.2,0.8766,-0.37662,0.37662,fouling
2021-05-06 20:00:00,2021,Q2,0.9684,152.7,5.21,91.5,20.2,132,0.08775,0.5,169.7,0.8707,-0.37073,0.37073,fouling
2021-05-07 00:00:00,2021,Q2,0.9678,153.3,5.24,101.4,24.6,132,0.08817,0.5,175.1,0.8505,-0.35045,0.35045,fouling
2021-05-07 04:00:00,2021,Q2,0.9703,156.1,5.26,108.8,29.8,132,0.08859,0.5,179.9,0.8584,-0.35841,0.35841,fouling
2021-05-07 08:00:00,2021,Q2,0.9605,156.4,5.23,107.9,31.3,132,0.08901,0.5,177.2,0.8596,-0.3596,0.3596,fouling
2021-05-07 12:00:00,2021,Q2,0.9638,154.0,5.29,99.7,24.9,132,0.08943,0.5,175.1,0.8561,-0.35607,0.35607,fouling
2021-05-07 16:00:00,2021,Q2,0.9711,151.3,5.17,89.9,19.1,133,0.08986,0.5,173.8,0.8619,-0.36194,0.36194,fouling
2021-05-07 20:00:00,2021,Q2,0.9651,151.8,5.18,91.4,20.3,133,0.09028,0.5,174.1,0.866,-0.36601,0.36601,fouling
2021-05-08 00:00:00,2021,Q2,0.9692,153.0,5.25,101.3,25.1,133,0.0907,0.5,176.0,0.8524,-0.35244,0.35244,fouling
2021-05-08 04:00:00,2021,Q2,0.9699,155.5,5.22,107.5,30.3,133,0.09113,0.5,179.6,0.8516,-0.35159,0.35159,fouling
2021-05-08 08:00:00,2021,Q2,0.9758,156.0,5.23,108.8,28.1,133,0.09155,0.5,181.8,0.8565,-0.35651,0.35651,fouling
2021-05-08 12:00:00,2021,Q2,0.9653,153.9,5.29,102.9,24.7,134,0.09198,0.5,177.3,0.8623,-0.3623,0.3623,fouling
2021-05-08 16:00:00,2021,Q2,0.9669,152.4,5.2,92.4,22.5,134,0.0924,0.5,177.1,0.8575,-0.35752,0.35752,fouling
2021-05-08 20:00:00,2021,Q2,0.9686,152.4,5.23,92.1,18.7,134,0.09283,0.5,178.0,0.8663,-0.36632,0.36632,fouling
2021-05-09 00:00:00,2021,Q2,0.962,154.9,5.3,100.3,25.3,134,0.09325,0.5,179.2,0.8578,-0.3578,0.3578,fouling
2021-05-09 04:00:00,2021,Q2,0.9663,156.0,5.25,107.8,28.7,134,0.09368,0.5,180.7,0.8572,-0.35716,0.35716,fouling
2021-05-09 08:00:00,2021,Q2,0.974,156.2,5.3,109.2,27.2,134,0.09411,0.5,181.1,0.8573,-0.35733,0.35733,fouling
2021-05-09 12:00:00,2021,Q2,0.9704,153.6,5.22,98.3,25.5,134,0.09453,0.5,178.7,0.8662,-0.36624,0.36624,fouling
2021-05-09 16:00:00,2021,Q2,0.9662,151.4,5.2,90.0,19.2,135,0.09496,0.5,178.8,0.8698,-0.36979,0.36979,fouling
2021-05-09 20:00:00,2021,Q2,0.9607,153.3,5.25,91.3,20.5,135,0.09539,0.5,178.5,0.8638,-0.36381,0.36381,fouling
2021-05-10 00:00:00,2021,Q2,0.9685,154.1,5.36,101.7,25.4,135,0.09582,0.5,181.5,0.8584,-0.35836,0.35836,fouling
2021-05-10 04:00:00,2021,Q2,0.9687,156.0,5.31,108.5,29.6,135,0.09624,0.5,184.7,0.8521,-0.35208,0.35208,fouling
2021-05-10 08:00:00,2021,Q2,0.967,156.1,5.18,107.9,30.5,135,0.09667,0.5,185.9,0.8573,-0.35734,0.35734,fouling
2021-05-10 12:00:00,2021,Q2,0.9645,153.4,5.26,99.4,24.0,136,0.0971,0.5,181.4,0.8606,-0.36059,0.36059,fouling
2021-05-10 16:00:00,2021,Q2,0.9719,151.6,5.18,89.9,22.1,136,0.09753,0.5,179.7,0.8598,-0.35984,0.35984,fouling
2021-05-10 20:00:00,2021,Q2,0.9628,151.8,5.21,91.8,21.9,136,0.09796,0.5,182.2,0.8699,-0.36993,0.36993,fouling
2021-05-11 00:00:00,2021,Q2,0.9724,154.7,5.29,98.1,25.9,136,0.09839,0.5,183.7,0.8703,-0.37033,0.37033,fouling
2021-05-11 04:00:00,2021,Q2,0.9742,155.5,5.3,109.2,30.8,136,0.09882,0.5,188.4,0.8457,-0.34572,0.34572,fouling
2021-05-11 08:00:00,2021,Q2,0.9639,155.9,5.2,109.3,30.1,136,0.09925,0.5,189.3,0.8501,-0.35014,0.35014,fouling
