timestamp,CV_top_zuiverheid,CV_bodem_zuiverheid,CV_kolom_druk_bar,CV_condenser_niveau_pct,SP_top_zuiverheid,SP_bodem_zuiverheid,SP_kolom_druk_bar,SP_condenser_niveau_pct,MV_reflux_flow_kgh,MV_reboiler_duty_kW,MV_feed_flow_kgh,DV_feed_compositie,DV_omgevingstemp_C,mpc_status,sp_verandering,cv_constraint_overtreding,mv_constraint_actief,objectieffunctie
2025-07-01 08:45:00,0.99514,0.00632,1.616,59.7,0.997,0.005,1.5,60.0,96.3,300.0,102.7,0.454,29.6,actief,0,0,1,48.6
2025-07-01 08:46:00,0.99488,0.00613,1.6,59.7,0.997,0.005,1.5,60.0,95.7,300.0,103.2,0.4464,29.0,actief,0,0,1,51.2
2025-07-01 08:47:00,0.99481,0.00602,1.595,59.8,0.997,0.005,1.5,60.0,96.0,300.0,102.5,0.4463,28.4,actief,0,0,1,51.9
2025-07-01 08:48:00,0.99504,0.00616,1.618,60.0,0.997,0.005,1.5,60.0,96.3,300.0,103.9,0.4517,28.3,actief,0,0,1,49.6
2025-07-01 08:49:00,0.99507,0.00612,1.633,59.9,0.997,0.005,1.5,60.0,95.6,300.0,103.7,0.4544,29.2,actief,0,0,1,49.3
2025-07-01 08:50:00,0.995,0.0062,1.601,59.7,0.997,0.005,1.5,60.0,95.2,300.0,103.5,0.454,28.7,actief,0,0,1,50.0
2025-07-01 08:51:00,0.99497,0.00621,1.621,60.2,0.997,0.005,1.5,60.0,95.3,300.0,103.5,0.4495,28.5,actief,0,0,1,50.3
2025-07-01 08:52:00,0.99501,0.00623,1.614,60.3,0.997,0.005,1.5,60.0,95.6,300.0,103.4,0.4522,28.2,actief,0,0,1,49.9
2025-07-01 08:53:00,0.99476,0.00631,1.586,60.3,0.997,0.005,1.5,60.0,95.4,300.0,102.7,0.4562,28.7,actief,0,0,1,52.4
2025-07-01 08:54:00,0.99508,0.00633,1.598,60.5,0.997,0.005,1.5,60.0,95.5,300.0,102.9,0.4526,28.5,actief,0,0,1,49.2
2025-07-01 08:55:00,0.99495,0.00613,1.597,60.0,0.997,0.005,1.5,60.0,95.1,300.0,103.7,0.4475,29.6,actief,0,0,1,50.5
2025-07-01 08:56:00,0.99486,0.00611,1.595,60.0,0.997,0.005,1.5,60.0,94.8,300.0,103.5,0.4447,29.5,actief,0,0,1,51.4
2025-07-01 08:57:00,0.99498,0.00617,1.61,60.3,0.997,0.005,1.5,60.0,95.3,300.0,103.9,0.4452,28.2,actief,0,0,1,50.2
2025-07-01 08:58:00,0.99493,0.00627,1.604,60.3,0.997,0.005,1.5,60.0,95.1,300.0,104.1,0.4538,28.3,actief,0,0,1,50.7
2025-07-01 08:59:00,0.99513,0.00627,1.608,60.4,0.997,0.005,1.5,60.0,95.5,300.0,103.4,0.4547,28.7,actief,0,0,1,48.7
2025-07-01 09:00:00,0.99529,0.00638,1.593,60.7,0.997,0.005,1.5,60.0,95.4,300.0,102.7,0.4499,28.5,actief,0,0,1,47.1
2025-07-01 09:01:00,0.99495,0.00624,1.614,60.4,0.997,0.005,1.5,60.0,94.9,300.0,103.2,0.4441,28.6,actief,0,0,1,50.5
2025-07-01 09:02:00,0.99503,0.00609,1.599,60.6,0.997,0.005,1.5,60.0,94.9,300.0,102.9,0.4597,28.3,actief,0,0,1,49.7
2025-07-01 09:03:00,0.99513,0.00605,1.609,60.7,0.997,0.005,1.5,60.0,94.5,300.0,103.7,0.4476,29.8,actief,0,0,1,48.7
2025-07-01 09:04:00,0.99514,0.0063,1.613,61.1,0.997,0.005,1.5,60.0,94.2,300.0,103.9,0.4503,27.9,actief,0,0,1,48.6
2025-07-01 09:05:00,0.9947,0.00634,1.595,61.2,0.997,0.005,1.5,60.0,94.2,300.0,103.6,0.4546,28.3,actief,0,0,1,53.0
2025-07-01 09:06:00,0.9952,0.00614,1.611,61.1,0.997,0.005,1.5,60.0,94.4,300.0,103.6,0.4545,28.4,actief,0,0,1,48.0
2025-07-01 09:07:00,0.99478,0.0064,1.612,61.1,0.997,0.005,1.5,60.0,94.7,300.0,103.6,0.4511,28.8,actief,0,0,1,52.2
2025-07-01 09:08:00,0.99479,0.00624,1.594,61.0,0.997,0.005,1.5,60.0,95.3,300.0,103.9,0.4494,28.1,actief,0,0,1,52.1
2025-07-01 09:09:00,0.99496,0.00616,1.614,61.2,0.997,0.005,1.5,60.0,95.8,300.0,104.2,0.4584,29.2,actief,0,0,1,50.4
2025-07-01 09:10:00,0.9951,0.00639,1.604,61.2,0.997,0.005,1.5,60.0,95.8,300.0,103.3,0.4467,28.6,actief,0,0,1,49.0
2025-07-01 09:11:00,0.99518,0.00627,1.602,61.3,0.997,0.005,1.5,60.0,95.6,300.0,104.2,0.4461,28.3,actief,0,0,1,48.2
2025-07-01 09:12:00,0.99488,0.00626,1.589,61.2,0.997,0.005,1.5,60.0,95.6,300.0,104.0,0.4469,28.0,actief,0,0,1,51.2
2025-07-01 09:13:00,0.99484,0.00618,1.606,61.2,0.997,0.005,1.5,60.0,95.7,300.0,104.4,0.4563,28.2,actief,0,0,1,51.6
2025-07-01 09:14:00,0.99478,0.00621,1.606,61.3,0.997,0.005,1.5,60.0,96.1,300.0,104.8,0.4537,27.0,actief,0,0,1,52.2
2025-07-01 09:15:00,0.9951,0.00609,1.581,61.1,0.997,0.005,1.5,60.0,96.9,300.0,103.2,0.4452,27.9,actief,0,0,1,49.0
2025-07-01 09:16:00,0.99507,0.00627,1.607,60.9,0.997,0.005,1.5,60.0,96.6,300.0,104.8,0.4517,28.2,actief,0,0,1,49.3
2025-07-01 09:17:00,0.99477,0.00609,1.599,60.9,0.997,0.005,1.5,60.0,96.7,300.0,104.5,0.457,28.4,actief,0,0,1,52.3
2025-07-01 09:18:00,0.99488,0.00628,1.615,61.1,0.997,0.005,1.5,60.0,96.4,300.0,105.1,0.4563,28.3,actief,0,0,1,51.2
2025-07-01 09:19:00,0.99514,0.00614,1.59,61.0,0.997,0.005,1.5,60.0,96.2,300.0,104.7,0.4462,28.6,actief,0,0,1,48.6
2025-07-01 09:20:00,0.99495,0.00611,1.606,61.1,0.997,0.005,1.5,60.0,95.8,300.0,104.1,0.4499,28.8,actief,0,0,1,50.5
2025-07-01 09:21:00,0.99489,0.00615,1.59,61.1,0.997,0.005,1.5,60.0,95.7,300.0,103.6,0.4493,27.6,actief,0,0,1,51.1
2025-07-01 09:22:00,0.99548,0.00609,1.601,60.9,0.997,0.005,1.5,60.0,96.0,300.0,104.8,0.4485,27.6,actief,0,0,1,45.2
2025-07-01 09:23:00,0.99513,0.00619,1.607,61.2,0.997,0.005,1.5,60.0,95.0,300.0,104.2,0.4514,28.1,actief,0,0,1,48.7
2025-07-01 09:24:00,0.99494,0.00624,1.616,61.0,0.997,0.005,1.5,60.0,94.7,300.0,103.7,0.4482,27.5,actief,0,0,1,50.6
2025-07-01 09:25:00,0.99504,0.00625,1.595,61.1,0.997,0.005,1.5,60.0,94.7,300.0,104.9,0.4572,28.2,actief,0,0,1,49.6
2025-07-01 09:26:00,0.99451,0.00617,1.591,61.1,0.997,0.005,1.5,60.0,94.4,300.0,104.3,0.4512,27.8,actief,0,0,1,54.9
2025-07-01 09:27:00,0.99513,0.00623,1.587,61.4,0.997,0.005,1.5,60.0,95.6,300.0,104.2,0.4494,28.1,actief,0,0,1,48.7
2025-07-01 09:28:00,0.99509,0.00628,1.588,61.3,0.997,0.005,1.5,60.0,95.3,300.0,104.6,0.4508,28.4,actief,0,0,1,49.1
2025-07-01 09:29:00,0.99459,0.00631,1.602,61.4,0.997,0.005,1.5,60.0,95.2,300.0,104.7,0.4417,28.8,actief,0,0,1,54.1
2025-07-01 09:30:00,0.99471,0.00617,1.62,61.8,0.997,0.005,1.5,60.0,95.9,300.0,104.3,0.4524,28.4,actief,0,0,1,52.9
2025-07-01 09:31:00,0.99494,0.00619,1.604,61.9,0.997,0.005,1.5,60.0,96.5,300.0,103.8,0.4572,28.1,actief,0,0,1,50.6
2025-07-01 09:32:00,0.99522,0.0061,1.596,62.2,0.997,0.005,1.5,60.0,96.1,300.0,105.3,0.4491,27.4,actief,0,0,1,47.8
2025-07-01 09:33:00,0.99492,0.00623,1.596,62.2,0.997,0.005,1.5,60.0,95.9,300.0,104.7,0.4514,28.4,actief,0,0,1,50.8
2025-07-01 09:34:00,0.99529,0.00629,1.605,62.5,0.997,0.005,1.5,60.0,95.9,300.0,103.9,0.4588,27.9,actief,0,0,1,47.1
2025-07-01 09:35:00,0.99512,0.00632,1.591,62.6,0.997,0.005,1.5,60.0,95.1,300.0,104.1,0.4529,27.2,actief,0,0,1,48.8
2025-07-01 09:36:00,0.99478,0.00633,1.613,62.1,0.997,0.005,1.5,60.0,94.7,300.0,104.7,0.4488,27.7,actief,0,0,1,52.2
2025-07-01 09:37:00,0.99503,0.00617,1.603,62.3,0.997,0.005,1.5,60.0,95.0,300.0,105.5,0.4431,28.7,actief,0,0,1,49.7
2025-07-01 09:38:00,0.9951,0.00622,1.584,62.1,0.997,0.005,1.5,60.0,94.7,300.0,104.9,0.4526,28.0,actief,0,0,1,49.0
2025-07-01 09:39:00,0.99516,0.00611,1.596,62.0,0.997,0.005,1.5,60.0,94.2,300.0,105.4,0.4466,27.2,actief,0,0,1,48.4
2025-07-01 09:40:00,0.99481,0.00612,1.595,61.9,0.997,0.005,1.5,60.0,93.6,300.0,104.6,0.451,27.3,actief,0,0,1,51.9
2025-07-01 09:41:00,0.99512,0.00607,1.594,62.2,0.997,0.005,1.5,60.0,94.0,300.0,105.2,0.4475,27.4,actief,0,0,1,48.8
2025-07-01 09:42:00,0.99497,0.00634,1.598,62.3,0.997,0.005,1.5,60.0,94.1,300.0,104.8,0.4516,28.0,actief,0,0,1,50.3
2025-07-01 09:43:00,0.99509,0.00634,1.607,62.2,0.997,0.005,1.5,60.0,94.1,300.0,105.3,0.4539,28.2,actief,0,0,1,49.1
2025-07-01 09:44:00,0.99506,0.00628,1.605,62.0,0.997,0.005,1.5,60.0,94.2,300.0,105.4,0.4514,27.6,actief,0,0,1,49.4
2025-07-01 09:45:00,0.99542,0.00631,1.607,62.0,0.997,0.005,1.5,60.0,94.0,300.0,105.0,0.4429,27.1,actief,0,0,1,45.8
2025-07-01 09:46:00,0.99511,0.00615,1.598,62.0,0.997,0.005,1.5,60.0,93.7,300.0,105.0,0.4534,28.1,actief,0,0,1,48.9
2025-07-01 09:47:00,0.99485,0.00641,1.6,62.0,0.997,0.005,1.5,60.0,92.8,300.0,105.2,0.4491,27.3,actief,0,0,1,51.5
2025-07-01 09:48:00,0.99483,0.00618,1.586,62.3,0.997,0.005,1.5,60.0,92.9,300.0,105.1,0.4607,27.4,actief,0,0,1,51.7
2025-07-01 09:49:00,0.99451,0.0064,1.603,61.9,0.997,0.005,1.5,60.0,93.1,300.0,104.7,0.457,28.2,actief,0,0,1,54.9
2025-07-01 09:50:00,0.99472,0.00637,1.597,61.8,0.997,0.005,1.5,60.0,93.7,300.0,104.7,0.4431,26.9,actief,0,0,1,52.8
2025-07-01 09:51:00,0.99531,0.00628,1.605,61.5,0.997,0.005,1.5,60.0,94.9,300.0,105.0,0.45,27.3,actief,0,0,1,46.9
2025-07-01 09:52:00,0.99524,0.00633,1.59,61.5,0.997,0.005,1.5,60.0,94.4,300.0,104.9,0.459,27.7,actief,0,0,1,47.6
2025-07-01 09:53:00,0.99515,0.00624,1.605,61.1,0.997,0.005,1.5,60.0,94.1,300.0,106.0,0.4512,27.4,actief,0,0,1,48.5
2025-07-01 09:54:00,0.99508,0.00641,1.584,61.6,0.997,0.005,1.5,60.0,94.1,300.0,104.4,0.4624,26.8,actief,0,0,1,49.2
2025-07-01 09:55:00,0.99522,0.00626,1.608,61.7,0.997,0.005,1.5,60.0,93.8,300.0,104.7,0.4615,27.9,actief,0,0,1,47.8
2025-07-01 09:56:00,0.99498,0.00624,1.606,61.6,0.997,0.005,1.5,60.0,93.8,300.0,104.8,0.4524,28.3,actief,0,0,1,50.2
2025-07-01 09:57:00,0.99471,0.00629,1.596,61.4,0.997,0.005,1.5,60.0,93.6,300.0,104.3,0.457,27.9,actief,0,0,1,52.9
2025-07-01 09:58:00,0.99476,0.00632,1.601,61.7,0.997,0.005,1.5,60.0,94.4,300.0,105.7,0.4505,27.6,actief,0,0,1,52.4
2025-07-01 09:59:00,0.99465,0.00642,1.605,62.0,0.997,0.005,1.5,60.0,94.5,300.0,105.0,0.4641,27.5,actief,0,0,1,53.5
2025-07-01 10:00:00,0.99506,0.00628,1.59,61.8,0.997,0.005,1.5,60.0,95.4,300.0,105.1,0.4534,27.6,actief,0,0,1,49.4
2025-07-01 10:01:00,0.99474,0.0063,1.606,61.8,0.997,0.005,1.5,60.0,94.8,300.0,105.6,0.4596,27.0,actief,0,0,1,52.6
2025-07-01 10:02:00,0.99495,0.00619,1.588,61.8,0.997,0.005,1.5,60.0,95.2,300.0,104.5,0.4619,26.4,actief,0,0,1,50.5
2025-07-01 10:03:00,0.99505,0.00614,1.602,61.4,0.997,0.005,1.5,60.0,95.2,300.0,105.0,0.4508,27.6,actief,0,0,1,49.5
2025-07-01 10:04:00,0.9948,0.00614,1.593,61.7,0.997,0.005,1.5,60.0,95.4,300.0,104.2,0.4601,26.7,actief,0,0,1,52.0
2025-07-01 10:05:00,0.99517,0.0063,1.575,61.8,0.997,0.005,1.5,60.0,95.8,300.0,104.7,0.453,28.5,actief,0,0,1,48.3
2025-07-01 10:06:00,0.99499,0.00656,1.604,61.5,0.997,0.005,1.5,60.0,95.8,300.0,105.1,0.449,27.2,actief,0,0,1,50.1
2025-07-01 10:07:00,0.99513,0.00605,1.584,61.2,0.997,0.005,1.5,60.0,95.6,300.0,104.9,0.4467,26.9,actief,0,0,1,48.7
2025-07-01 10:08:00,0.99505,0.00638,1.592,61.3,0.997,0.005,1.5,60.0,95.1,300.0,104.9,0.4678,27.1,actief,0,0,1,49.5
2025-07-01 10:09:00,0.99527,0.00636,1.588,61.4,0.997,0.005,1.5,60.0,95.0,300.0,104.6,0.4598,27.2,actief,0,0,1,47.3
2025-07-01 10:10:00,0.99501,0.00639,1.621,61.4,0.997,0.005,1.5,60.0,94.4,300.0,105.0,0.46,27.2,actief,0,0,1,49.9
2025-07-01 10:11:00,0.99507,0.00635,1.608,61.1,0.997,0.005,1.5,60.0,94.6,300.0,104.7,0.4579,27.4,actief,0,0,1,49.3
2025-07-01 10:12:00,0.99485,0.00631,1.597,61.2,0.997,0.005,1.5,60.0,94.0,300.0,104.7,0.4587,28.3,actief,0,0,1,51.5
2025-07-01 10:13:00,0.99485,0.00626,1.602,61.0,0.997,0.005,1.5,60.0,95.0,300.0,105.5,0.4602,27.1,actief,0,0,1,51.5
2025-07-01 10:14:00,0.99536,0.00618,1.6,60.8,0.997,0.005,1.5,60.0,95.1,300.0,104.9,0.4657,26.4,actief,0,0,1,46.4
2025-07-01 10:15:00,0.99473,0.00613,1.601,60.7,0.997,0.005,1.5,60.0,94.6,300.0,104.5,0.4512,27.0,actief,0,0,1,52.7
2025-07-01 10:16:00,0.99504,0.00623,1.589,60.7,0.997,0.005,1.5,60.0,94.6,300.0,105.6,0.4573,27.6,actief,0,0,1,49.6
2025-07-01 10:17:00,0.99519,0.00629,1.605,60.9,0.997,0.005,1.5,60.0,94.9,300.0,104.7,0.4643,27.5,actief,0,0,1,48.1
2025-07-01 10:18:00,0.99524,0.00622,1.595,60.9,0.997,0.005,1.5,60.0,94.7,300.0,105.1,0.4562,28.0,actief,0,0,1,47.6
2025-07-01 10:19:00,0.99481,0.0062,1.613,60.7,0.997,0.005,1.5,60.0,94.1,300.0,105.2,0.4652,27.2,actief,0,0,1,51.9
2025-07-01 10:20:00,0.99492,0.00616,1.593,60.6,0.997,0.005,1.5,60.0,94.5,300.0,104.5,0.4586,27.2,actief,0,0,1,50.8
2025-07-01 10:21:00,0.99475,0.00617,1.585,60.5,0.997,0.005,1.5,60.0,94.6,300.0,103.9,0.4606,27.3,actief,0,0,1,52.5
2025-07-01 10:22:00,0.99513,0.00617,1.605,60.4,0.997,0.005,1.5,60.0,95.0,300.0,104.7,0.46,27.1,actief,0,0,1,48.7
2025-07-01 10:23:00,0.99497,0.00628,1.606,60.8,0.997,0.005,1.5,60.0,94.8,300.0,105.6,0.4573,27.3,actief,0,0,1,50.3
2025-07-01 10:24:00,0.99455,0.00627,1.597,61.1,0.997,0.005,1.5,60.0,95.0,300.0,104.5,0.4766,27.1,actief,0,0,1,54.5
2025-07-01 10:25:00,0.99503,0.00621,1.592,61.5,0.997,0.005,1.5,60.0,95.9,300.0,105.1,0.4642,27.0,actief,0,0,1,49.7
2025-07-01 10:26:00,0.99505,0.0062,1.581,61.5,0.997,0.005,1.5,60.0,95.5,300.0,104.6,0.4705,26.7,actief,0,0,1,49.5
2025-07-01 10:27:00,0.99483,0.0063,1.595,61.6,0.997,0.005,1.5,60.0,95.8,300.0,105.0,0.4686,26.7,actief,0,0,1,51.7
2025-07-01 10:28:00,0.99504,0.00616,1.614,61.4,0.997,0.005,1.5,60.0,96.4,300.0,104.9,0.4645,27.3,actief,0,0,1,49.6
2025-07-01 10:29:00,0.99485,0.00625,1.595,61.1,0.997,0.005,1.5,60.0,96.4,300.0,104.9,0.4702,26.6,actief,0,0,1,51.5
2025-07-01 10:30:00,0.99501,0.00622,1.611,60.7,0.997,0.005,1.5,60.0,97.0,300.0,105.3,0.4631,26.9,actief,0,0,1,49.9
2025-07-01 10:31:00,0.99519,0.00625,1.579,60.5,0.997,0.005,1.5,60.0,96.8,300.0,105.4,0.4708,27.2,actief,0,0,1,48.1
2025-07-01 10:32:00,0.99483,0.0061,1.597,60.9,0.997,0.005,1.5,60.0,96.6,300.0,104.9,0.4673,26.4,actief,0,0,1,51.7
2025-07-01 10:33:00,0.99535,0.00619,1.599,61.0,0.997,0.005,1.5,60.0,96.6,300.0,103.4,0.4737,27.1,actief,0,0,1,46.5
2025-07-01 10:34:00,0.99487,0.00639,1.579,60.9,0.997,0.005,1.5,60.0,95.7,300.0,104.2,0.4589,26.4,actief,0,0,1,51.3
2025-07-01 10:35:00,0.99489,0.0063,1.605,60.8,0.997,0.005,1.5,60.0,95.5,300.0,104.6,0.4587,26.5,actief,0,0,1,51.1
2025-07-01 10:36:00,0.99496,0.00644,1.582,60.9,0.997,0.005,1.5,60.0,95.4,300.0,104.0,0.4697,26.8,actief,0,0,1,50.4
2025-07-01 10:37:00,0.99498,0.00627,1.601,60.8,0.997,0.005,1.5,60.0,95.5,300.0,105.0,0.4633,26.9,actief,0,0,1,50.2
2025-07-01 10:38:00,0.99472,0.00626,1.613,61.1,0.997,0.005,1.5,60.0,95.6,300.0,105.2,0.4647,27.0,actief,0,0,1,52.8
2025-07-01 10:39:00,0.995,0.0062,1.604,61.1,0.997,0.005,1.5,60.0,96.5,300.0,103.3,0.4723,26.0,actief,0,0,1,50.0
2025-07-01 10:40:00,0.99481,0.00636,1.574,61.3,0.997,0.005,1.5,60.0,96.7,300.0,104.0,0.472,26.8,actief,0,0,1,51.9
2025-07-01 10:41:00,0.99532,0.0062,1.599,61.3,0.997,0.005,1.5,60.0,97.0,300.0,104.0,0.469,26.7,actief,0,0,1,46.8
2025-07-01 10:42:00,0.99544,0.00629,1.598,61.1,0.997,0.005,1.5,60.0,96.5,300.0,104.2,0.4676,26.4,actief,0,0,1,45.6
2025-07-01 10:43:00,0.9946,0.0061,1.598,61.1,0.997,0.005,1.5,60.0,95.7,300.0,105.8,0.4661,25.4,actief,0,0,1,54.0
2025-07-01 10:44:00,0.99494,0.00636,1.611,61.0,0.997,0.005,1.5,60.0,96.2,300.0,104.5,0.4772,26.6,actief,0,0,1,50.6
2025-07-01 10:45:00,0.99541,0.0061,1.605,61.1,0.997,0.005,1.5,60.0,96.8,300.0,104.0,0.469,27.6,actief,0,0,1,45.9
2025-07-01 10:46:00,0.99514,0.00608,1.597,60.9,0.997,0.005,1.5,60.0,96.1,300.0,104.2,0.4712,26.4,actief,0,0,1,48.6
2025-07-01 10:47:00,0.99501,0.00634,1.608,60.8,0.997,0.005,1.5,60.0,95.6,300.0,103.8,0.4712,26.1,actief,0,0,1,49.9
2025-07-01 10:48:00,0.99506,0.00627,1.608,61.1,0.997,0.005,1.5,60.0,95.5,300.0,104.6,0.4641,26.6,actief,0,0,1,49.4
2025-07-01 10:49:00,0.99507,0.00627,1.589,61.2,0.997,0.005,1.5,60.0,95.3,300.0,105.2,0.461,26.6,actief,0,0,1,49.3
2025-07-01 10:50:00,0.99493,0.00628,1.605,61.1,0.997,0.005,1.5,60.0,95.0,300.0,104.0,0.4678,27.0,actief,0,0,1,50.7
2025-07-01 10:51:00,0.99536,0.00622,1.607,61.3,0.997,0.005,1.5,60.0,95.5,300.0,104.6,0.47,26.5,actief,0,0,1,46.4
2025-07-01 10:52:00,0.99494,0.00629,1.596,61.5,0.997,0.005,1.5,60.0,94.6,300.0,103.3,0.4782,25.6,actief,0,0,1,50.6
2025-07-01 10:53:00,0.9951,0.00637,1.607,61.6,0.997,0.005,1.5,60.0,94.4,300.0,103.5,0.467,27.2,actief,0,0,1,49.0
2025-07-01 10:54:00,0.99479,0.00637,1.595,61.8,0.997,0.005,1.5,60.0,94.3,300.0,103.4,0.472,26.2,actief,0,0,1,52.1
2025-07-01 10:55:00,0.99484,0.00649,1.601,62.1,0.997,0.005,1.5,60.0,94.4,300.0,103.8,0.4713,26.0,actief,0,0,1,51.6
2025-07-01 10:56:00,0.99483,0.00637,1.605,62.1,0.997,0.005,1.5,60.0,94.8,300.0,104.0,0.4783,25.9,actief,0,0,1,51.7
2025-07-01 10:57:00,0.99531,0.00633,1.592,62.5,0.997,0.005,1.5,60.0,95.5,300.0,103.9,0.4696,26.6,actief,0,0,1,46.9
2025-07-01 10:58:00,0.99502,0.00621,1.601,62.5,0.997,0.005,1.5,60.0,95.1,300.0,102.8,0.4736,25.5,actief,0,0,1,49.8
2025-07-01 10:59:00,0.99479,0.00636,1.601,62.5,0.997,0.005,1.5,60.0,95.0,300.0,103.2,0.4826,26.7,actief,0,0,1,52.1
2025-07-01 11:00:00,0.99508,0.00632,1.585,62.4,0.997,0.005,1.5,60.0,95.1,300.0,103.4,0.4816,26.2,actief,0,0,1,49.2
2025-07-01 11:01:00,0.99484,0.00628,1.604,62.3,0.997,0.005,1.5,60.0,94.6,300.0,103.8,0.4768,27.1,actief,0,0,1,51.6
2025-07-01 11:02:00,0.99516,0.00639,1.595,62.3,0.997,0.005,1.5,60.0,95.0,300.0,102.9,0.4771,25.8,actief,0,0,1,48.4
2025-07-01 11:03:00,0.99504,0.00636,1.6,62.3,0.997,0.005,1.5,60.0,94.6,300.0,102.4,0.4699,25.6,actief,0,0,1,49.6
2025-07-01 11:04:00,0.99495,0.00629,1.605,62.9,0.997,0.005,1.5,60.0,94.4,300.0,104.8,0.4755,26.4,actief,0,0,1,50.5
2025-07-01 11:05:00,0.99482,0.00633,1.597,63.2,0.997,0.005,1.5,60.0,94.6,300.0,103.4,0.481,26.2,actief,0,0,1,51.8
2025-07-01 11:06:00,0.99486,0.00622,1.608,63.0,0.997,0.005,1.5,60.0,94.5,300.0,103.7,0.4793,26.4,actief,0,0,1,51.4
2025-07-01 11:07:00,0.99468,0.00622,1.602,62.8,0.997,0.005,1.5,60.0,95.0,300.0,103.3,0.4784,26.4,actief,0,0,1,53.2
2025-07-01 11:08:00,0.99493,0.00631,1.593,62.7,0.997,0.005,1.5,60.0,95.3,300.0,102.3,0.4813,27.2,actief,0,0,1,50.7
2025-07-01 11:09:00,0.99502,0.00626,1.595,62.7,0.997,0.005,1.5,60.0,95.5,300.0,102.4,0.4756,25.3,actief,0,0,1,49.8
2025-07-01 11:10:00,0.99503,0.00618,1.579,62.7,0.997,0.005,1.5,60.0,95.1,300.0,103.2,0.4798,25.5,actief,0,0,1,49.7
2025-07-01 11:11:00,0.9952,0.00627,1.608,62.7,0.997,0.005,1.5,60.0,95.0,300.0,102.9,0.4727,25.7,actief,0,0,1,48.0
2025-07-01 11:12:00,0.9949,0.00629,1.603,62.7,0.997,0.005,1.5,60.0,94.7,300.0,102.7,0.4881,26.5,actief,0,0,1,51.0
2025-07-01 11:13:00,0.99493,0.00621,1.601,62.7,0.997,0.005,1.5,60.0,94.7,300.0,102.9,0.4791,26.0,actief,0,0,1,50.7
2025-07-01 11:14:00,0.99509,0.0064,1.599,63.2,0.997,0.005,1.5,60.0,94.8,300.0,102.7,0.4889,25.4,actief,0,0,1,49.1
2025-07-01 11:15:00,0.99486,0.00627,1.611,62.7,0.997,0.005,1.5,60.0,94.7,300.0,103.5,0.4725,26.2,actief,0,0,1,51.4
2025-07-01 11:16:00,0.99468,0.00632,1.595,62.9,0.997,0.005,1.5,60.0,95.1,300.0,102.9,0.483,25.9,actief,0,0,1,53.2
2025-07-01 11:17:00,0.99526,0.00605,1.575,62.6,0.997,0.005,1.5,60.0,95.7,300.0,102.8,0.4806,25.9,actief,0,0,1,47.4
2025-07-01 11:18:00,0.99502,0.00622,1.598,62.7,0.997,0.005,1.5,60.0,95.1,300.0,102.7,0.4899,25.5,actief,0,0,1,49.8
2025-07-01 11:19:00,0.99494,0.00631,1.611,62.6,0.997,0.005,1.5,60.0,94.7,300.0,102.3,0.4856,25.8,actief,0,0,1,50.6
2025-07-01 11:20:00,0.99482,0.00642,1.596,62.7,0.997,0.005,1.5,60.0,94.1,300.0,102.0,0.4828,26.0,actief,0,0,1,51.8
2025-07-01 11:21:00,0.99489,0.00636,1.593,62.7,0.997,0.005,1.5,60.0,94.3,300.0,102.6,0.482,26.6,actief,0,0,1,51.1
2025-07-01 11:22:00,0.99506,0.00621,1.597,62.5,0.997,0.005,1.5,60.0,94.7,300.0,102.2,0.4852,25.3,actief,0,0,1,49.4
2025-07-01 11:23:00,0.99486,0.00632,1.59,62.6,0.997,0.005,1.5,60.0,94.6,300.0,102.4,0.4905,25.7,actief,0,0,1,51.4
2025-07-01 11:24:00,0.99513,0.00632,1.599,62.8,0.997,0.005,1.5,60.0,95.3,300.0,102.6,0.4897,26.6,actief,0,0,1,48.7
2025-07-01 11:25:00,0.99439,0.00614,1.592,63.0,0.997,0.005,1.5,60.0,94.7,300.0,103.0,0.4897,25.5,actief,0,0,1,56.1
2025-07-01 11:26:00,0.99498,0.00606,1.585,63.0,0.997,0.005,1.5,60.0,96.2,300.0,101.7,0.4881,26.1,actief,0,0,1,50.2
2025-07-01 11:27:00,0.99494,0.00625,1.596,63.1,0.997,0.005,1.5,60.0,96.4,300.0,102.2,0.4855,25.9,actief,0,0,1,50.6
2025-07-01 11:28:00,0.99515,0.00623,1.599,63.2,0.997,0.005,1.5,60.0,96.3,300.0,102.5,0.4921,25.4,actief,0,0,1,48.5
2025-07-01 11:29:00,0.99528,0.00605,1.589,63.0,0.997,0.005,1.5,60.0,96.0,300.0,101.7,0.4887,25.7,actief,0,0,1,47.2
2025-07-01 11:30:00,0.99471,0.00631,1.615,63.1,0.997,0.005,1.5,60.0,95.1,300.0,102.3,0.4853,26.2,actief,0,0,1,52.9
2025-07-01 11:31:00,0.99507,0.00629,1.588,63.2,0.997,0.005,1.5,60.0,96.3,300.0,101.3,0.4958,25.5,actief,0,0,1,49.3
2025-07-01 11:32:00,0.99511,0.00624,1.608,63.2,0.997,0.005,1.5,60.0,96.0,300.0,101.0,0.4924,26.2,actief,0,0,1,48.9
2025-07-01 11:33:00,0.99487,0.00627,1.607,63.0,0.997,0.005,1.5,60.0,95.3,300.0,100.6,0.4872,25.5,actief,0,0,1,51.3
2025-07-01 11:34:00,0.99496,0.00618,1.606,63.2,0.997,0.005,1.5,60.0,95.7,300.0,101.3,0.4777,25.3,actief,0,0,1,50.4
