sample_id,site,temperatuur_C,druk_bar,debiet_kgh,luchtvochtigheid_pct,roersnelheid_RPM,API_zuiverheid_pct,excipient_vocht_pct,equipment_leeftijd_jaar,kwaliteitsscore,dissolutie_pct,goedgekeurd
Site_NL-0250,Site_NL,147.9,5.17,104.6,43.4,286.0,99.1,2.84,2,87.4,88.6,1
Site_NL-0251,Site_NL,150.4,4.98,100.5,41.5,271.0,99.85,2.59,2,87.8,88.4,1
Site_NL-0252,Site_NL,149.7,5.18,95.6,47.6,266.0,99.47,2.64,2,87.5,89.5,1
Site_NL-0253,Site_NL,147.9,4.82,96.8,44.8,254.0,99.51,2.73,2,88.8,88.8,1
Site_NL-0254,Site_NL,145.0,5.42,102.7,44.2,257.0,99.79,2.32,2,87.1,89.0,1
Site_NL-0255,Site_NL,150.4,4.97,96.3,38.6,241.0,99.8,2.52,2,89.6,86.8,1
Site_NL-0256,Site_NL,149.2,5.06,100.8,40.7,280.0,99.73,2.63,2,91.4,90.2,1
Site_NL-0257,Site_NL,146.7,5.09,95.4,35.6,233.0,99.32,2.64,2,90.9,90.1,1
Site_NL-0258,Site_NL,153.2,5.17,105.2,47.4,253.0,99.4,2.54,2,90.8,85.9,1
Site_NL-0259,Site_NL,146.4,5.13,102.6,48.5,271.0,99.47,2.61,2,87.6,86.4,1
Site_NL-0260,Site_NL,151.3,4.83,91.7,45.3,294.0,99.68,2.28,2,88.9,91.5,1
Site_NL-0261,Site_NL,146.6,4.84,92.6,44.0,311.0,99.12,2.23,2,89.2,91.2,1
Site_NL-0262,Site_NL,148.9,4.89,103.6,46.8,239.0,99.58,2.72,2,87.6,87.1,1
Site_NL-0263,Site_NL,149.2,4.49,88.2,47.8,259.0,99.19,2.24,2,88.9,89.7,1
Site_NL-0264,Site_NL,149.0,5.05,109.4,45.5,258.0,99.73,2.82,2,88.4,93.0,1
Site_NL-0265,Site_NL,149.3,5.03,96.2,45.3,291.0,99.29,2.2,2,89.1,89.1,1
Site_NL-0266,Site_NL,145.1,4.53,97.7,49.2,268.0,99.73,2.73,2,85.3,88.7,1
Site_NL-0267,Site_NL,147.7,4.98,92.3,41.8,252.0,99.47,2.39,2,90.2,88.3,1
Site_NL-0268,Site_NL,151.7,5.08,97.2,39.9,251.0,99.71,2.58,2,90.3,87.3,1
Site_NL-0269,Site_NL,144.6,5.26,99.1,44.7,268.0,99.53,2.76,2,87.1,89.0,1
Site_NL-0270,Site_NL,148.5,5.31,92.8,46.0,271.0,99.56,2.5,2,88.5,89.6,1
Site_NL-0271,Site_NL,154.1,4.9,94.4,44.5,277.0,99.87,2.23,2,93.9,88.4,1
Site_NL-0272,Site_NL,150.9,5.44,100.1,44.9,238.0,99.61,2.28,2,90.9,90.2,1
Site_NL-0273,Site_NL,149.1,4.95,93.0,45.5,252.0,99.9,2.42,2,88.9,92.1,1
Site_NL-0274,Site_NL,145.6,5.21,111.9,41.4,285.0,99.24,2.27,2,89.6,88.7,1
Site_NL-0275,Site_NL,148.2,4.49,92.9,43.3,231.0,99.55,2.48,2,88.7,87.9,1
Site_NL-0276,Site_NL,152.4,4.74,101.8,46.9,266.0,99.43,1.78,2,91.6,88.7,1
Site_NL-0277,Site_NL,152.3,4.74,95.2,41.5,266.0,99.69,2.34,2,91.2,89.9,1
Site_NL-0278,Site_NL,152.3,5.31,95.9,46.4,276.0,99.82,2.66,2,90.4,91.4,1
Site_NL-0279,Site_NL,144.7,5.26,98.1,47.2,248.0,99.28,2.49,2,87.5,89.1,1
Site_NL-0280,Site_NL,154.3,5.35,99.5,46.8,242.0,99.92,2.52,2,92.3,89.1,1
Site_NL-0281,Site_NL,151.4,4.67,94.7,45.0,312.0,99.46,2.73,2,88.8,89.2,1
Site_NL-0282,Site_NL,146.6,4.99,92.1,43.9,279.0,99.62,2.52,2,87.8,87.0,1
Site_NL-0283,Site_NL,153.2,5.37,104.7,44.8,289.0,99.66,2.48,2,91.7,91.3,1
Site_NL-0284,Site_NL,147.6,5.62,102.2,51.3,254.0,99.8,2.73,2,85.5,89.1,1
Site_NL-0285,Site_NL,149.5,4.86,98.7,43.4,249.0,99.56,2.61,2,88.5,89.8,1
Site_NL-0286,Site_NL,148.2,4.84,94.4,45.5,286.0,99.57,2.41,2,91.0,89.0,1
Site_NL-0287,Site_NL,145.1,4.91,98.0,44.0,258.0,99.78,2.67,2,86.3,91.9,1
Site_NL-0288,Site_NL,147.7,5.28,105.1,47.0,265.0,99.45,2.74,2,87.4,89.5,1
Site_NL-0289,Site_NL,147.7,4.45,98.2,49.0,239.0,99.21,2.79,2,84.2,88.4,1
Site_NL-0290,Site_NL,149.4,4.67,100.2,41.8,283.0,99.26,2.18,2,87.8,90.2,1
Site_NL-0291,Site_NL,150.8,4.95,98.6,36.5,274.0,99.41,2.96,2,88.4,90.0,1
Site_NL-0292,Site_NL,149.9,4.32,107.8,43.3,257.0,99.83,2.86,2,87.6,91.4,1
Site_NL-0293,Site_NL,150.6,4.93,102.7,44.8,281.0,99.49,1.98,2,90.6,89.1,1
Site_NL-0294,Site_NL,152.0,5.25,99.7,44.5,259.0,99.65,2.65,2,90.3,90.0,1
Site_NL-0295,Site_NL,146.4,4.73,101.6,45.3,246.0,99.85,2.57,2,88.6,90.1,1
Site_NL-0296,Site_NL,146.1,5.03,98.1,46.4,257.0,99.44,1.64,2,88.3,90.1,1
Site_NL-0297,Site_NL,150.8,4.82,101.3,43.8,280.0,99.51,1.87,2,91.2,87.1,1
Site_NL-0298,Site_NL,155.6,4.79,98.5,42.9,276.0,99.92,2.4,2,89.2,90.2,1
Site_NL-0299,Site_NL,153.2,5.18,98.1,45.8,306.0,99.53,2.44,2,89.5,92.1,1
Site_NL-0300,Site_NL,147.5,5.51,99.5,41.6,287.0,99.92,2.83,2,88.8,89.7,1
Site_NL-0301,Site_NL,143.7,4.97,98.9,45.6,278.0,99.43,2.87,2,84.8,90.5,1
Site_NL-0302,Site_NL,145.1,5.15,94.5,48.4,260.0,99.33,1.91,2,88.5,87.3,1
Site_NL-0303,Site_NL,148.7,5.09,100.5,40.6,293.0,99.64,2.65,2,90.7,89.6,1
Site_NL-0304,Site_NL,151.9,4.84,99.7,38.7,279.0,99.38,2.7,2,89.1,87.4,1
Site_NL-0305,Site_NL,147.8,5.05,106.7,47.8,284.0,99.55,2.16,2,91.1,91.0,1
Site_NL-0306,Site_NL,151.3,5.77,97.7,44.5,255.0,99.0,2.69,2,89.0,92.7,1
Site_NL-0307,Site_NL,150.4,4.88,110.4,47.8,288.0,99.91,1.92,2,89.1,91.0,1
Site_NL-0308,Site_NL,147.4,5.23,95.6,51.1,245.0,99.41,2.54,2,86.4,88.6,1
Site_NL-0309,Site_NL,155.4,4.81,95.0,47.0,274.0,99.56,2.27,2,87.5,88.5,1
Site_NL-0310,Site_NL,146.4,4.78,97.1,43.7,247.0,99.41,2.72,2,86.6,91.2,1
Site_NL-0311,Site_NL,149.7,4.55,98.2,42.5,293.0,99.53,2.16,2,89.3,88.5,1
Site_NL-0312,Site_NL,146.3,5.22,96.3,46.8,250.0,99.85,2.68,2,88.2,88.9,1
Site_NL-0313,Site_NL,151.9,4.92,93.7,43.8,257.0,99.73,1.79,2,90.5,87.9,1
Site_NL-0314,Site_NL,153.4,5.16,106.3,47.4,220.0,99.65,2.54,2,88.7,90.0,1
Site_NL-0315,Site_NL,153.7,5.21,110.2,46.3,277.0,99.48,2.68,2,90.9,88.3,1
Site_NL-0316,Site_NL,147.3,4.6,104.6,46.1,273.0,99.25,2.25,2,87.4,90.4,1
Site_NL-0317,Site_NL,151.0,4.97,99.9,50.6,263.0,99.29,1.98,2,88.9,88.9,1
Site_NL-0318,Site_NL,149.7,4.6,95.4,46.9,284.0,99.77,2.19,2,89.6,93.7,1
Site_NL-0319,Site_NL,152.6,5.55,101.8,46.6,262.0,99.6,2.79,2,87.5,91.1,1
Site_NL-0320,Site_NL,146.4,5.47,102.2,45.4,236.0,99.52,2.48,2,85.1,91.1,1
Site_NL-0321,Site_NL,148.1,4.48,103.9,43.8,261.0,99.83,2.54,2,88.3,89.2,1
Site_NL-0322,Site_NL,149.5,5.12,90.2,44.7,256.0,99.75,2.35,2,89.4,91.8,1
Site_NL-0323,Site_NL,152.5,4.62,108.1,45.9,254.0,99.66,2.31,2,89.4,92.1,1
Site_NL-0324,Site_NL,146.3,4.75,105.9,44.5,239.0,99.75,2.13,2,88.8,84.9,1
Site_NL-0325,Site_NL,142.9,5.18,102.2,47.8,262.0,99.27,2.71,2,84.7,89.2,1
Site_NL-0326,Site_NL,149.1,4.65,102.4,47.3,259.0,99.93,2.52,2,88.3,89.3,1
Site_NL-0327,Site_NL,149.3,4.77,97.5,47.8,290.0,99.62,2.59,2,88.8,94.2,1
Site_NL-0328,Site_NL,144.9,4.83,108.1,42.9,223.0,99.54,2.66,2,87.3,89.2,1
Site_NL-0329,Site_NL,142.8,5.3,95.5,45.2,259.0,99.41,2.88,2,84.9,88.4,1
Site_NL-0330,Site_NL,155.0,5.42,100.0,46.7,266.0,99.3,2.02,2,91.2,90.1,1
Site_NL-0331,Site_NL,146.4,5.65,108.7,45.8,214.0,99.34,2.54,2,88.0,88.8,1
Site_NL-0332,Site_NL,150.7,5.16,92.4,43.7,251.0,99.45,2.3,2,90.0,89.4,1
Site_NL-0333,Site_NL,147.5,5.05,97.7,48.3,252.0,99.56,2.03,2,88.9,90.4,1
Site_NL-0334,Site_NL,149.0,4.76,99.4,45.7,231.0,99.36,2.41,2,87.7,90.6,1
Site_NL-0335,Site_NL,149.4,4.73,90.4,44.8,308.0,99.47,2.35,2,86.4,90.1,1
Site_NL-0336,Site_NL,149.2,4.79,110.5,41.4,269.0,99.61,3.02,2,87.3,87.4,1
Site_NL-0337,Site_NL,152.9,5.27,94.2,46.4,289.0,99.42,2.36,2,90.6,86.3,1
Site_NL-0338,Site_NL,152.8,4.71,100.0,47.8,266.0,99.08,3.18,2,86.2,90.4,1
Site_NL-0339,Site_NL,154.6,5.13,99.6,40.9,263.0,99.31,2.0,2,93.5,87.9,1
Site_NL-0340,Site_NL,155.1,4.58,96.0,49.7,247.0,99.36,2.45,2,88.7,92.4,1
Site_NL-0341,Site_NL,158.2,5.01,103.8,47.0,302.0,99.57,2.75,2,89.5,90.9,1
Site_NL-0342,Site_NL,151.2,4.58,109.4,47.3,259.0,99.35,2.35,2,87.3,88.4,1
Site_NL-0343,Site_NL,150.0,4.56,109.7,49.0,258.0,99.33,1.88,2,89.3,87.4,1
Site_NL-0344,Site_NL,152.3,5.22,102.5,44.0,248.0,99.71,2.01,2,92.8,87.0,1
Site_NL-0345,Site_NL,151.0,5.15,99.8,46.2,272.0,99.49,2.47,2,88.6,88.2,1
Site_NL-0346,Site_NL,143.5,5.23,102.7,49.3,252.0,99.4,3.1,2,83.3,88.6,1
Site_NL-0347,Site_NL,151.6,4.51,99.2,42.6,231.0,99.34,1.97,2,93.0,91.4,1
Site_NL-0348,Site_NL,149.4,5.17,100.8,50.4,273.0,99.21,2.48,2,85.9,86.9,1
Site_NL-0349,Site_NL,155.4,5.51,108.2,46.3,244.0,99.84,2.06,2,91.4,85.2,1
Site_NL-0350,Site_NL,149.2,5.26,102.8,44.3,315.0,99.3,2.99,2,86.7,89.1,1
Site_NL-0351,Site_NL,151.0,4.58,99.8,44.6,268.0,99.51,2.67,2,88.5,89.4,1
Site_NL-0352,Site_NL,146.8,4.46,104.7,45.2,285.0,99.31,2.56,2,88.2,88.5,1
Site_NL-0353,Site_NL,155.3,4.85,99.8,39.3,241.0,99.41,2.33,2,90.1,89.1,1
Site_NL-0354,Site_NL,148.3,5.41,100.6,43.5,315.0,99.49,2.77,2,90.5,86.7,1
Site_NL-0355,Site_NL,147.9,5.48,98.2,42.7,255.0,99.05,2.57,2,86.3,91.2,1
Site_NL-0356,Site_NL,154.6,5.17,99.9,43.6,237.0,99.7,2.31,2,91.1,87.4,1
Site_NL-0357,Site_NL,148.7,5.29,100.3,47.1,246.0,99.33,2.21,2,88.2,89.4,1
Site_NL-0358,Site_NL,153.6,4.9,102.7,45.0,261.0,99.63,1.96,2,91.1,89.8,1
Site_NL-0359,Site_NL,148.8,4.96,100.3,43.8,235.0,99.43,2.89,2,86.1,91.1,1
Site_NL-0360,Site_NL,147.7,5.27,100.7,46.8,286.0,99.36,1.77,2,89.8,89.2,1
Site_NL-0361,Site_NL,147.6,5.27,92.9,42.8,293.0,99.47,2.95,2,89.6,89.4,1
Site_NL-0362,Site_NL,144.1,4.91,98.3,40.8,272.0,99.64,2.13,2,89.1,87.2,1
Site_NL-0363,Site_NL,147.7,4.97,97.0,36.6,262.0,99.37,1.65,2,91.3,90.6,1
Site_NL-0364,Site_NL,150.8,5.47,103.2,48.6,290.0,99.32,2.69,2,86.2,87.8,1
Site_NL-0365,Site_NL,145.8,5.39,101.4,48.4,274.0,99.23,1.91,2,88.7,92.2,1
Site_NL-0366,Site_NL,147.4,4.59,99.8,46.4,306.0,99.38,2.92,2,87.0,91.3,1
Site_NL-0367,Site_NL,150.8,5.23,94.1,42.5,290.0,99.65,2.72,2,90.9,91.3,1
Site_NL-0368,Site_NL,152.6,5.0,98.9,43.3,261.0,99.56,2.77,2,87.7,89.3,1
Site_NL-0369,Site_NL,147.8,5.32,102.5,46.6,275.0,99.65,2.69,2,88.0,90.4,1
Site_NL-0370,Site_NL,152.8,4.88,95.7,48.5,251.0,99.7,2.22,2,91.2,90.3,1
Site_NL-0371,Site_NL,151.5,4.71,100.4,44.2,276.0,99.42,2.65,2,91.9,92.5,1
Site_NL-0372,Site_NL,147.1,5.15,101.7,47.7,282.0,99.24,2.44,2,89.0,89.1,1
Site_NL-0373,Site_NL,149.3,5.23,94.2,42.6,254.0,99.23,2.26,2,88.3,92.9,1
Site_NL-0374,Site_NL,150.8,4.34,90.9,44.4,301.0,99.39,2.48,2,89.4,92.4,1
Site_NL-0375,Site_NL,157.4,4.82,94.4,47.2,274.0,99.4,2.37,2,89.8,92.0,1
Site_NL-0376,Site_NL,149.9,5.64,100.3,46.1,311.0,99.82,2.67,2,89.7,87.9,1
Site_NL-0377,Site_NL,151.7,4.29,100.4,44.6,313.0,99.41,2.01,2,91.4,90.7,1
Site_NL-0378,Site_NL,153.2,5.1,99.9,44.7,275.0,99.42,2.36,2,89.2,91.7,1
Site_NL-0379,Site_NL,149.6,5.42,103.2,49.2,293.0,99.6,2.33,2,90.1,84.9,1
Site_NL-0380,Site_NL,147.8,4.74,104.4,43.6,283.0,99.56,2.39,2,87.9,88.8,1
Site_NL-0381,Site_NL,147.9,5.5,102.8,43.9,289.0,99.25,2.21,2,88.7,88.9,1
Site_NL-0382,Site_NL,154.2,4.89,102.8,40.8,236.0,99.48,2.24,2,89.3,86.8,1
Site_NL-0383,Site_NL,151.2,5.09,101.6,43.3,297.0,99.67,2.69,2,87.9,88.7,1
Site_NL-0384,Site_NL,154.1,5.01,98.3,43.7,262.0,99.44,2.45,2,90.4,90.8,1
Site_NL-0385,Site_NL,148.2,5.02,106.0,46.4,283.0,99.05,2.35,2,88.3,92.9,1
Site_NL-0386,Site_NL,149.5,5.27,94.0,46.1,268.0,99.48,2.67,2,87.8,88.2,1
Site_NL-0387,Site_NL,154.8,4.61,98.8,42.0,245.0,99.75,2.49,2,92.1,89.9,1
Site_NL-0388,Site_NL,150.9,5.04,98.7,40.0,251.0,99.39,2.82,2,88.2,92.1,1
Site_NL-0389,Site_NL,149.9,5.0,99.6,50.4,278.0,99.15,2.79,2,84.9,89.7,1
Site_NL-0390,Site_NL,155.0,4.84,94.4,41.3,271.0,99.5,2.84,2,92.0,90.8,1
Site_NL-0391,Site_NL,151.4,5.04,99.2,46.8,266.0,99.45,2.54,2,89.7,87.5,1
Site_NL-0392,Site_NL,147.9,5.04,101.8,44.0,282.0,99.44,2.54,2,88.4,87.9,1
Site_NL-0393,Site_NL,155.9,5.03,96.3,43.7,240.0,99.45,2.4,2,89.7,91.0,1
Site_NL-0394,Site_NL,149.8,4.86,103.8,45.1,238.0,99.12,2.32,2,87.7,86.7,1
Site_NL-0395,Site_NL,149.1,4.64,87.1,46.5,247.0,99.23,2.38,2,87.7,89.3,1
Site_NL-0396,Site_NL,154.8,4.99,92.2,43.7,288.0,99.33,2.64,2,90.7,89.3,1
Site_NL-0397,Site_NL,156.1,5.28,97.7,43.2,263.0,99.48,2.64,2,90.6,89.4,1
Site_NL-0398,Site_NL,152.0,5.11,96.9,45.7,295.0,99.64,2.53,2,90.5,89.4,1
Site_NL-0399,Site_NL,150.6,4.72,101.9,44.3,294.0,99.58,2.76,2,90.6,88.9,1
Site_NL-0400,Site_NL,148.1,5.2,96.0,48.3,281.0,99.66,2.37,2,90.1,88.3,1
Site_NL-0401,Site_NL,156.3,5.28,102.0,45.2,252.0,99.72,2.49,2,89.9,87.9,1
Site_NL-0402,Site_NL,152.8,4.73,99.7,41.4,225.0,99.5,2.97,2,87.7,88.4,1
Site_NL-0403,Site_NL,151.3,5.14,102.3,47.7,226.0,99.8,2.23,2,88.8,90.3,1
Site_NL-0404,Site_NL,147.0,5.24,98.9,41.7,249.0,99.33,2.1,2,88.2,88.4,1
Site_NL-0405,Site_NL,149.7,4.74,101.9,42.9,266.0,99.89,2.7,2,90.5,90.4,1
Site_NL-0406,Site_NL,151.2,5.3,99.9,41.0,239.0,99.73,2.59,2,90.2,86.4,1
Site_NL-0407,Site_NL,158.1,5.25,99.6,47.1,262.0,99.74,2.3,2,91.1,90.3,1
Site_NL-0408,Site_NL,143.0,5.23,98.3,45.8,263.0,99.48,3.06,2,82.5,90.5,1
Site_NL-0409,Site_NL,146.6,4.95,93.4,47.2,259.0,99.42,2.71,2,86.9,89.2,1
Site_NL-0410,Site_NL,147.2,5.48,91.9,42.5,291.0,99.52,2.22,2,88.4,87.8,1
Site_NL-0411,Site_NL,146.6,4.76,100.2,43.1,296.0,99.29,2.2,2,87.1,92.3,1
Site_NL-0412,Site_NL,150.1,5.21,93.5,44.5,267.0,99.74,2.68,2,90.0,88.5,1
Site_NL-0413,Site_NL,152.3,5.05,101.0,43.5,271.0,99.64,2.64,2,91.8,87.5,1
Site_NL-0414,Site_NL,149.0,4.81,98.0,45.7,272.0,99.56,2.13,2,87.9,89.7,1
Site_NL-0415,Site_NL,155.5,4.56,103.5,43.6,285.0,99.59,2.13,2,90.8,90.0,1
Site_NL-0416,Site_NL,149.3,4.87,100.5,50.0,238.0,99.38,2.76,2,84.0,91.4,1
Site_NL-0417,Site_NL,154.5,4.69,100.1,43.2,292.0,99.7,3.02,2,90.6,89.2,1
Site_NL-0418,Site_NL,148.5,4.89,104.5,45.2,251.0,99.35,2.77,2,88.7,87.4,1
Site_NL-0419,Site_NL,152.9,4.77,101.4,42.8,248.0,99.27,2.78,2,87.2,89.4,1
Site_NL-0420,Site_NL,151.3,5.29,104.1,48.9,242.0,99.17,2.46,2,88.2,91.3,1
Site_NL-0421,Site_NL,157.4,4.87,101.0,46.0,277.0,100.14,2.27,2,93.1,88.5,1
Site_NL-0422,Site_NL,143.8,5.01,101.7,46.9,301.0,99.43,2.6,2,88.3,92.8,1
Site_NL-0423,Site_NL,150.8,5.48,102.9,41.0,281.0,99.54,2.18,2,91.0,89.3,1
Site_NL-0424,Site_NL,151.8,5.12,103.8,46.8,243.0,99.41,2.45,2,89.5,88.1,1
Site_NL-0425,Site_NL,151.2,4.55,96.8,46.3,254.0,99.21,2.58,2,87.9,89.8,1
Site_NL-0426,Site_NL,151.1,5.38,101.3,48.0,254.0,99.89,2.66,2,90.1,92.6,1
Site_NL-0427,Site_NL,155.9,4.78,95.9,49.7,281.0,99.25,2.53,2,88.1,89.2,1
Site_NL-0428,Site_NL,149.7,5.33,99.1,43.9,291.0,99.54,2.39,2,90.3,89.0,1
Site_NL-0429,Site_NL,152.0,5.08,95.7,38.6,284.0,99.63,2.22,2,90.8,89.9,1
Site_NL-0430,Site_NL,148.0,5.03,101.4,48.3,273.0,99.67,2.39,2,86.9,90.5,1
Site_NL-0431,Site_NL,148.7,4.6,95.6,44.9,248.0,99.2,2.35,2,89.1,87.6,1
Site_NL-0432,Site_NL,154.9,4.47,108.4,46.4,268.0,99.77,2.49,2,90.1,87.9,1
Site_NL-0433,Site_NL,153.3,5.24,92.6,46.2,241.0,99.49,2.5,2,89.7,89.3,1
Site_NL-0434,Site_NL,151.1,4.95,98.6,43.3,248.0,99.25,2.75,2,85.8,90.9,1
Site_NL-0435,Site_NL,153.0,5.21,101.7,43.7,274.0,99.56,2.42,2,91.5,92.1,1
Site_NL-0436,Site_NL,148.8,4.72,98.8,43.9,239.0,99.56,2.66,2,85.6,89.7,1
Site_NL-0437,Site_NL,153.0,4.75,98.4,49.3,240.0,99.52,2.81,2,86.3,92.6,1
Site_NL-0438,Site_NL,151.2,4.79,95.2,40.8,241.0,99.31,2.47,2,90.8,86.8,1
Site_NL-0439,Site_NL,150.3,4.77,101.6,48.4,259.0,99.96,2.67,2,89.1,90.7,1
Site_NL-0440,Site_NL,152.5,5.2,110.0,47.7,288.0,99.35,2.12,2,89.7,89.5,1
Site_NL-0441,Site_NL,150.4,5.59,95.0,43.3,221.0,99.4,2.13,2,91.8,88.9,1
Site_NL-0442,Site_NL,150.7,4.96,96.2,46.5,235.0,99.16,2.54,2,89.0,85.5,1
Site_NL-0443,Site_NL,154.8,4.96,104.2,41.8,252.0,99.71,1.63,2,94.5,87.4,1
Site_NL-0444,Site_NL,149.6,4.49,104.5,42.2,287.0,99.44,2.97,2,87.8,88.3,1
Site_NL-0445,Site_NL,150.6,4.71,103.5,45.2,276.0,99.58,2.66,2,86.3,93.6,1
Site_NL-0446,Site_NL,157.0,5.55,109.5,46.2,235.0,99.57,2.28,2,89.6,87.9,1
Site_NL-0447,Site_NL,146.8,5.06,96.1,49.3,271.0,99.28,2.24,2,87.2,88.2,1
Site_NL-0448,Site_NL,151.1,4.67,102.4,45.6,294.0,99.91,2.92,2,89.0,91.0,1
Site_NL-0449,Site_NL,152.6,5.12,101.1,42.8,264.0,99.49,2.92,2,88.7,87.8,1
Site_NL-0450,Site_NL,150.9,4.65,99.6,47.9,269.0,99.66,2.42,2,89.3,91.1,1
Site_NL-0451,Site_NL,151.6,5.12,99.9,42.1,293.0,99.32,1.7,2,92.4,88.8,1
Site_NL-0452,Site_NL,148.4,4.71,103.3,45.5,230.0,99.66,2.49,2,89.9,91.6,1
Site_NL-0453,Site_NL,147.1,5.02,107.2,46.9,242.0,99.56,2.54,2,86.6,93.6,1
Site_NL-0454,Site_NL,149.9,5.03,91.8,48.0,256.0,99.37,2.41,2,88.6,92.4,1
Site_NL-0455,Site_NL,147.7,4.93,94.0,42.0,257.0,99.6,2.58,2,86.5,89.8,1
Site_NL-0456,Site_NL,151.1,5.0,100.5,43.2,248.0,99.53,2.25,2,91.1,91.0,1
Site_NL-0457,Site_NL,148.2,4.97,91.3,38.5,282.0,99.22,2.62,2,89.0,90.4,1
Site_NL-0458,Site_NL,153.1,5.12,104.1,46.8,271.0,99.27,2.13,2,90.6,90.3,1
Site_NL-0459,Site_NL,154.8,4.62,113.0,48.5,241.0,99.9,2.07,2,91.4,86.9,1
Site_NL-0460,Site_NL,146.6,4.41,99.2,43.6,277.0,99.27,2.28,2,88.5,88.9,1
Site_NL-0461,Site_NL,146.8,4.55,102.6,42.6,275.0,99.36,1.98,2,91.4,87.9,1
Site_NL-0462,Site_NL,146.2,5.04,101.7,43.8,256.0,99.32,2.53,2,88.6,88.5,1
Site_NL-0463,Site_NL,151.5,5.05,104.3,49.6,266.0,99.44,2.83,2,86.2,92.8,1
Site_NL-0464,Site_NL,150.1,5.42,92.8,47.3,259.0,99.64,2.24,2,90.3,90.1,1
Site_NL-0465,Site_NL,150.4,4.57,100.1,50.0,278.0,99.55,2.58,2,87.7,90.2,1
Site_NL-0466,Site_NL,149.0,4.96,99.3,42.3,239.0,99.56,2.91,2,86.0,91.1,1
Site_NL-0467,Site_NL,146.2,4.95,98.3,39.9,246.0,99.7,2.69,2,89.0,89.3,1
Site_NL-0468,Site_NL,147.4,4.69,105.7,45.3,278.0,99.48,2.64,2,86.2,89.9,1
Site_NL-0469,Site_NL,143.9,5.06,104.4,47.1,225.0,99.35,2.07,2,87.4,88.3,1
Site_NL-0470,Site_NL,154.8,5.42,100.3,45.8,306.0,99.13,3.15,2,87.1,93.1,1
Site_NL-0471,Site_NL,143.6,4.65,101.8,45.9,249.0,99.14,2.95,2,85.1,92.6,1
Site_NL-0472,Site_NL,158.8,4.85,92.7,45.1,243.0,99.6,2.16,2,88.2,92.2,1
Site_NL-0473,Site_NL,148.2,4.73,103.0,48.6,286.0,99.71,2.22,2,88.1,89.6,1
Site_NL-0474,Site_NL,147.3,5.21,103.5,47.2,241.0,99.24,2.36,2,86.8,91.6,1
Site_NL-0475,Site_NL,152.9,4.71,100.7,44.2,293.0,99.78,2.79,2,89.8,90.2,1
Site_NL-0476,Site_NL,147.2,4.48,96.0,47.4,285.0,99.82,2.4,2,87.1,89.1,1
Site_NL-0477,Site_NL,150.9,3.99,100.9,44.3,287.0,99.29,2.5,2,89.4,89.5,1
Site_NL-0478,Site_NL,153.5,5.07,101.1,47.0,264.0,99.32,2.71,2,88.6,89.7,1
Site_NL-0479,Site_NL,144.7,4.65,100.8,41.8,249.0,99.55,2.52,2,86.3,91.1,1
Site_NL-0480,Site_NL,149.8,5.16,89.4,47.5,210.0,99.52,2.38,2,87.9,87.4,1
Site_NL-0481,Site_NL,147.2,5.18,96.4,44.8,274.0,99.3,3.04,2,87.9,90.6,1
Site_NL-0482,Site_NL,150.5,4.59,93.1,41.6,290.0,99.36,2.59,2,88.0,88.3,1
Site_NL-0483,Site_NL,143.7,5.44,101.7,48.0,293.0,99.43,2.18,2,85.6,89.6,1
Site_NL-0484,Site_NL,149.4,4.76,107.2,47.4,255.0,99.71,2.3,2,87.3,89.6,1
Site_NL-0485,Site_NL,152.1,5.21,97.8,47.3,244.0,99.6,1.98,2,90.7,89.0,1
Site_NL-0486,Site_NL,151.5,4.84,99.6,47.3,276.0,99.56,2.5,2,88.8,89.0,1
Site_NL-0487,Site_NL,145.3,5.44,92.5,43.8,286.0,99.77,2.22,2,89.6,93.0,1
Site_NL-0488,Site_NL,151.3,5.03,96.5,45.8,252.0,99.48,2.62,2,88.5,87.4,1
Site_NL-0489,Site_NL,152.4,5.11,103.2,38.5,286.0,99.36,2.5,2,91.1,88.5,1
Site_NL-0490,Site_NL,149.1,4.83,101.3,41.2,278.0,99.54,2.95,2,87.7,89.2,1
Site_NL-0491,Site_NL,155.2,5.05,98.7,44.0,268.0,99.61,1.79,2,93.3,89.2,1
Site_NL-0492,Site_NL,152.6,4.78,98.7,48.3,229.0,99.25,2.81,2,87.8,93.0,1
Site_NL-0493,Site_NL,149.3,5.41,95.6,42.2,284.0,99.4,2.62,2,90.0,88.2,1
Site_NL-0494,Site_NL,147.8,4.84,103.3,41.4,272.0,99.35,2.41,2,88.9,87.7,1
Site_NL-0495,Site_NL,151.2,5.12,101.6,42.1,239.0,99.51,2.65,2,88.2,89.5,1
Site_NL-0496,Site_NL,150.0,5.26,95.2,47.2,231.0,99.54,2.53,2,89.4,87.5,1
Site_NL-0497,Site_NL,149.3,5.24,100.0,46.7,265.0,99.53,2.47,2,85.0,87.9,1
Site_NL-0498,Site_NL,154.6,4.94,103.9,41.0,283.0,99.28,2.01,2,91.6,87.7,1
Site_NL-0499,Site_NL,151.9,4.68,95.1,45.9,287.0,99.52,2.86,2,88.2,91.6,1
Site_DE-0000,Site_DE,140.4,5.11,108.5,42.6,230.0,99.47,2.26,5,87.7,86.3,1
Site_DE-0001,Site_DE,148.4,4.57,103.0,42.1,244.0,99.52,2.18,5,88.7,91.4,1
